Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
12:51:02.617,1.607073,12:51:02.617,42.044238,12:51:02.617,0.002969
12:51:02.618,1.438233,12:51:02.618,42.111774,12:51:02.618,0.005599
12:51:02.619,1.522653,12:51:02.619,41.959818,12:51:02.619,0.00264
12:51:02.620,1.539537,12:51:02.620,41.959818,12:51:02.620,0.001982
12:51:02.621,1.607073,12:51:02.621,42.078006,12:51:02.621,0.00264
12:51:02.622,1.708377,12:51:02.622,42.213078,12:51:02.622,0.00264
12:51:02.623,1.809681,12:51:02.623,41.92605,12:51:02.623,0.001653
12:51:02.624,1.927869,12:51:02.624,41.959818,12:51:02.624,0.003955
12:51:02.625,1.961637,12:51:02.625,42.01047,12:51:02.625,0.00264
12:51:02.626,2.062941,12:51:02.626,42.09489,12:51:02.626,0.00264
12:51:02.627,2.282433,12:51:02.627,41.875398,12:51:02.627,0.001982
12:51:02.628,2.383737,12:51:02.628,41.892282,12:51:02.628,0.003297
12:51:02.629,2.451273,12:51:02.629,41.959818,12:51:02.629,0.002311
12:51:02.630,2.518809,12:51:02.630,42.078006,12:51:02.630,0.004612
12:51:02.631,2.704532,12:51:02.631,41.858514,12:51:02.631,0.003297
12:51:02.632,2.721416,12:51:02.632,41.740326,12:51:02.632,0.003955
12:51:02.633,2.653881,12:51:02.633,41.858514,12:51:02.633,0.002311
12:51:02.634,2.653881,12:51:02.634,41.92605,12:51:02.634,0.002311
12:51:02.635,2.7383,12:51:02.635,41.774094,12:51:02.635,0.002311
12:51:02.636,2.7383,12:51:02.636,41.824746,12:51:02.636,0.002969
12:51:02.637,2.653881,12:51:02.637,41.807862,12:51:02.637,0.003955
12:51:02.638,2.586345,12:51:02.638,41.959818,12:51:02.638,0.003626
12:51:02.639,2.569461,12:51:02.639,41.790978,12:51:02.639,0.001653
12:51:02.640,2.501925,12:51:02.640,41.723442,12:51:02.640,0.002969
12:51:02.641,2.383737,12:51:02.641,41.875398,12:51:02.641,0.001653
12:51:02.642,2.214897,12:51:02.642,42.027354,12:51:02.642,0.001982
12:51:02.643,2.231781,12:51:02.643,41.84163,12:51:02.643,0.00264
12:51:02.644,2.198013,12:51:02.644,41.774094,12:51:02.644,0.003297
12:51:02.645,2.012289,12:51:02.645,41.858514,12:51:02.645,0.003297
12:51:02.646,1.961637,12:51:02.646,42.01047,12:51:02.646,0.00264
12:51:02.647,1.978521,12:51:02.647,41.84163,12:51:02.647,0.003626
12:51:02.648,1.860333,12:51:02.648,41.84163,12:51:02.648,0.002311
12:51:02.649,1.877217,12:51:02.649,41.875398,12:51:02.649,0.002969
12:51:02.650,1.843449,12:51:02.650,42.044238,12:51:02.650,0.002311
12:51:02.651,1.826565,12:51:02.651,41.807862,12:51:02.651,0.003955
12:51:02.652,1.927869,12:51:02.652,41.740326,12:51:02.652,0.002969
12:51:02.653,1.944753,12:51:02.653,41.942934,12:51:02.653,0.00264
12:51:02.654,1.910985,12:51:02.654,41.942934,12:51:02.654,0.002969
12:51:02.655,2.046057,12:51:02.655,41.807862,12:51:02.655,0.000996
12:51:02.656,2.113593,12:51:02.656,41.689674,12:51:02.656,0.001653
12:51:02.657,2.147361,12:51:02.657,41.790978,12:51:02.657,0.001325
