Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
13:09:17.775,1.894101,13:09:17.775,42.196194,13:09:17.775,0.002969
13:09:17.776,1.978521,13:09:17.776,42.229962,13:09:17.776,0.003297
13:09:17.777,2.096709,13:09:17.777,42.078006,13:09:17.777,0.003297
13:09:17.778,2.096709,13:09:17.778,42.027354,13:09:17.778,0.001982
13:09:17.779,2.046057,13:09:17.779,42.17931,13:09:17.779,0.003297
13:09:17.780,2.113593,13:09:17.780,42.196194,13:09:17.780,0.002311
13:09:17.781,2.198013,13:09:17.781,41.993586,13:09:17.781,0.002311
13:09:17.782,2.231781,13:09:17.782,41.993586,13:09:17.782,0.002311
13:09:17.783,2.147361,13:09:17.783,41.993586,13:09:17.783,0.002969
13:09:17.784,2.062941,13:09:17.784,42.213078,13:09:17.784,0.003626
13:09:17.785,2.046057,13:09:17.785,41.976702,13:09:17.785,0.003297
13:09:17.786,2.062941,13:09:17.786,41.942934,13:09:17.786,0.002311
13:09:17.787,2.046057,13:09:17.787,42.061122,13:09:17.787,0.004284
13:09:17.788,1.910985,13:09:17.788,42.09489,13:09:17.788,0.001982
13:09:17.789,1.877217,13:09:17.789,41.92605,13:09:17.789,0.002311
13:09:17.790,1.775913,13:09:17.790,41.892282,13:09:17.790,0.002969
13:09:17.791,1.674609,13:09:17.791,42.01047,13:09:17.791,0.00264
13:09:17.792,1.657725,13:09:17.792,42.09489,13:09:17.792,0.002311
13:09:17.793,1.640841,13:09:17.793,41.875398,13:09:17.793,0.003297
13:09:17.794,1.556421,13:09:17.794,41.790978,13:09:17.794,0.002969
13:09:17.795,1.539537,13:09:17.795,41.875398,13:09:17.795,0.001653
13:09:17.796,1.421349,13:09:17.796,42.044238,13:09:17.796,0.003297
13:09:17.797,1.472001,13:09:17.797,41.824746,13:09:17.797,0.002311
13:09:17.798,1.522653,13:09:17.798,41.807862,13:09:17.798,0.001982
13:09:17.799,1.488885,13:09:17.799,41.858514,13:09:17.799,0.002969
13:09:17.800,1.421349,13:09:17.800,41.875398,13:09:17.800,0.00264
13:09:17.801,1.438233,13:09:17.801,41.824746,13:09:17.801,0.002969
13:09:17.802,1.404465,13:09:17.802,41.75721,13:09:17.802,0.00264
13:09:17.803,1.404465,13:09:17.803,41.858514,13:09:17.803,0.00264
13:09:17.804,1.387581,13:09:17.804,41.942934,13:09:17.804,0.002969
13:09:17.805,1.472001,13:09:17.805,41.706558,13:09:17.805,0.002311
13:09:17.806,1.522653,13:09:17.806,41.689674,13:09:17.806,0.003626
13:09:17.807,1.455117,13:09:17.807,41.723442,13:09:17.807,0.003626
13:09:17.808,1.438233,13:09:17.808,41.84163,13:09:17.808,0.002311
13:09:17.809,1.505769,13:09:17.809,41.639022,13:09:17.809,0.002311
13:09:17.810,1.539537,13:09:17.810,41.605254,13:09:17.810,0.002311
13:09:17.811,1.539537,13:09:17.811,41.655906,13:09:17.811,0.002969
13:09:17.812,1.455117,13:09:17.812,41.807862,13:09:17.812,0.003626
13:09:17.813,1.539537,13:09:17.813,41.571486,13:09:17.813,0.001325
13:09:17.814,1.623957,13:09:17.814,41.520835,13:09:17.814,0.001982
13:09:17.815,1.623957,13:09:17.815,41.58837,13:09:17.815,0.002969
13:09:17.816,1.539537,13:09:17.816,41.67279,13:09:17.816,0.002969
13:09:17.817,1.657725,13:09:17.817,41.537719,13:09:17.817,0.001325
13:09:17.818,1.590189,13:09:17.818,41.520835,13:09:17.818,0.001653
13:09:17.819,1.674609,13:09:17.819,41.419531,13:09:17.819,0.002311
13:09:17.820,1.573305,13:09:17.820,41.605254,13:09:17.820,0.002311
13:09:17.821,1.573305,13:09:17.821,41.520835,13:09:17.821,0.001325
13:09:17.822,1.556421,13:09:17.822,41.419531,13:09:17.822,0.003297
13:09:17.823,1.573305,13:09:17.823,41.436415,13:09:17.823,0.002311
13:09:17.824,1.438233,13:09:17.824,41.537719,13:09:17.824,0.001982
13:09:17.825,1.505769,13:09:17.825,41.402647,13:09:17.825,0.002311
13:09:17.826,1.438233,13:09:17.826,41.351995,13:09:17.826,0.002311
13:09:17.827,1.387581,13:09:17.827,41.301343,13:09:17.827,0.001982
13:09:17.828,1.370697,13:09:17.828,41.351995,13:09:17.828,0.003626
13:09:17.829,1.286277,13:09:17.829,41.233807,13:09:17.829,0.001653
13:09:17.830,1.286277,13:09:17.830,41.166271,13:09:17.830,0.001982
13:09:17.831,1.303161,13:09:17.831,41.149387,13:09:17.831,0.002969
13:09:17.832,1.201857,13:09:17.832,41.233807,13:09:17.832,0.00264
13:09:17.833,1.320045,13:09:17.833,40.997431,13:09:17.833,0.004284
13:09:17.834,1.370697,13:09:17.834,41.048083,13:09:17.834,0.00264
13:09:17.835,1.252509,13:09:17.835,41.014315,13:09:17.835,0.002311
13:09:17.836,1.235625,13:09:17.836,41.183155,13:09:17.836,0.000996
13:09:17.837,1.336929,13:09:17.837,41.014315,13:09:17.837,0.001982
13:09:17.838,1.370697,13:09:17.838,40.963663,13:09:17.838,0.00264
13:09:17.839,1.387581,13:09:17.839,40.997431,13:09:17.839,0.003297
13:09:17.840,1.320045,13:09:17.840,41.200039,13:09:17.840,0.003297
13:09:17.841,1.404465,13:09:17.841,41.014315,13:09:17.841,0.00264
13:09:17.842,1.370697,13:09:17.842,40.963663,13:09:17.842,0.001325
13:09:17.843,1.370697,13:09:17.843,40.896127,13:09:17.843,0.002969
13:09:17.844,1.336929,13:09:17.844,41.132503,13:09:17.844,0.001653
13:09:17.845,1.404465,13:09:17.845,40.980547,13:09:17.845,0.00264
13:09:17.846,1.387581,13:09:17.846,40.913011,13:09:17.846,0.001325
13:09:17.847,1.438233,13:09:17.847,40.777939,13:09:17.847,0.002969
13:09:17.848,1.353813,13:09:17.848,40.997431,13:09:17.848,0.002311
13:09:17.849,1.353813,13:09:17.849,40.896127,13:09:17.849,0.003297
13:09:17.850,1.387581,13:09:17.850,40.828591,13:09:17.850,0.003955
13:09:17.851,1.438233,13:09:17.851,40.862359,13:09:17.851,0.00264
13:09:17.852,1.336929,13:09:17.852,40.946779,13:09:17.852,0.005599
13:09:17.853,1.353813,13:09:17.853,40.845475,13:09:17.853,0.004612
13:09:17.854,1.387581,13:09:17.854,40.642867,13:09:17.854,0.002311
