Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
14:42:03.495,1.505769,14:42:03.495,32.521667,14:42:03.495,0.00264
14:42:03.496,1.539537,14:42:03.496,32.437247,14:42:03.496,0.002969
14:42:03.497,1.472001,14:42:03.497,32.656739,14:42:03.497,0.002969
14:42:03.498,1.505769,14:42:03.498,32.622971,14:42:03.498,0.004612
14:42:03.499,1.539537,14:42:03.499,32.471015,14:42:03.499,0.003297
14:42:03.500,1.505769,14:42:03.500,32.487899,14:42:03.500,0.003297
14:42:03.501,1.488885,14:42:03.501,32.572319,14:42:03.501,0.001653
14:42:03.502,1.522653,14:42:03.502,32.437247,14:42:03.502,0.002969
14:42:03.503,1.522653,14:42:03.503,32.335943,14:42:03.503,0.002969
14:42:03.504,1.472001,14:42:03.504,32.403479,14:42:03.504,0.002969
14:42:03.505,1.404465,14:42:03.505,32.471015,14:42:03.505,0.004284
14:42:03.506,1.455117,14:42:03.506,32.454131,14:42:03.506,0.00264
14:42:03.507,1.438233,14:42:03.507,32.285291,14:42:03.507,0.00264
14:42:03.508,1.472001,14:42:03.508,32.234639,14:42:03.508,0.003297
14:42:03.509,1.421349,14:42:03.509,32.454131,14:42:03.509,0.00264
14:42:03.510,1.370697,14:42:03.510,32.285291,14:42:03.510,0.002311
14:42:03.511,1.438233,14:42:03.511,32.268407,14:42:03.511,0.003297
14:42:03.512,1.438233,14:42:03.512,32.285291,14:42:03.512,0.00264
14:42:03.513,1.387581,14:42:03.513,32.437247,14:42:03.513,0.001653
14:42:03.514,1.438233,14:42:03.514,32.285291,14:42:03.514,0.004612
14:42:03.515,1.539537,14:42:03.515,32.335943,14:42:03.515,0.003297
14:42:03.516,1.472001,14:42:03.516,32.234639,14:42:03.516,0.00264
14:42:03.517,1.505769,14:42:03.517,32.454131,14:42:03.517,0.002311
14:42:03.518,1.472001,14:42:03.518,32.335943,14:42:03.518,0.002969
14:42:03.519,1.556421,14:42:03.519,32.285291,14:42:03.519,0.00264
14:42:03.520,1.505769,14:42:03.520,32.285291,14:42:03.520,0.002969
14:42:03.521,1.505769,14:42:03.521,32.302175,14:42:03.521,0.003626
14:42:03.522,1.438233,14:42:03.522,32.268407,14:42:03.522,0.002311
14:42:03.523,1.488885,14:42:03.523,32.116451,14:42:03.523,0.002311
14:42:03.524,1.522653,14:42:03.524,32.116451,14:42:03.524,0.002311
14:42:03.525,1.421349,14:42:03.525,32.268407,14:42:03.525,0.002969
14:42:03.526,1.404465,14:42:03.526,32.217755,14:42:03.526,0.003297
14:42:03.527,1.455117,14:42:03.527,32.032031,14:42:03.527,0.003955
14:42:03.528,1.455117,14:42:03.528,32.200871,14:42:03.528,0.001982
14:42:03.529,1.404465,14:42:03.529,32.183987,14:42:03.529,0.00264
14:42:03.530,1.438233,14:42:03.530,32.167103,14:42:03.530,0.001325
14:42:03.531,1.505769,14:42:03.531,32.048915,14:42:03.531,0.003626
14:42:03.532,1.539537,14:42:03.532,32.032031,14:42:03.532,0.002969
14:42:03.533,1.353813,14:42:03.533,32.234639,14:42:03.533,0.003626
14:42:03.534,1.472001,14:42:03.534,32.150219,14:42:03.534,0.002311
14:42:03.535,1.505769,14:42:03.535,32.032031,14:42:03.535,0.002969
14:42:03.536,1.505769,14:42:03.536,32.065799,14:42:03.536,0.002969
14:42:03.537,1.455117,14:42:03.537,32.167103,14:42:03.537,0.003297
14:42:03.538,1.455117,14:42:03.538,32.082683,14:42:03.538,0.003297
14:42:03.539,1.573305,14:42:03.539,31.998263,14:42:03.539,0.00264
14:42:03.540,1.573305,14:42:03.540,31.981379,14:42:03.540,0.002969
14:42:03.541,1.539537,14:42:03.541,32.116451,14:42:03.541,0.002311
14:42:03.542,1.488885,14:42:03.542,32.032031,14:42:03.542,0.003955
14:42:03.543,1.438233,14:42:03.543,31.964495,14:42:03.543,0.002969
14:42:03.544,1.472001,14:42:03.544,31.829423,14:42:03.544,0.00264
14:42:03.545,1.404465,14:42:03.545,32.015147,14:42:03.545,0.001982
14:42:03.546,1.404465,14:42:03.546,32.082683,14:42:03.546,0.003626
14:42:03.547,1.455117,14:42:03.547,31.880075,14:42:03.547,0.002969
14:42:03.548,1.455117,14:42:03.548,31.880075,14:42:03.548,0.002311
14:42:03.549,1.404465,14:42:03.549,32.032031,14:42:03.549,0.003297
14:42:03.550,1.421349,14:42:03.550,31.947611,14:42:03.550,0.001982
14:42:03.551,1.438233,14:42:03.551,31.880075,14:42:03.551,0.001982
14:42:03.552,1.472001,14:42:03.552,31.880075,14:42:03.552,0.001982
14:42:03.553,1.421349,14:42:03.553,31.981379,14:42:03.553,0.003297
14:42:03.554,1.438233,14:42:03.554,32.032031,14:42:03.554,0.00264
14:42:03.555,1.455117,14:42:03.555,31.880075,14:42:03.555,0.003626
14:42:03.556,1.472001,14:42:03.556,31.728119,14:42:03.556,0.002311
14:42:03.557,1.505769,14:42:03.557,31.947611,14:42:03.557,0.001653
14:42:03.558,1.505769,14:42:03.558,32.015147,14:42:03.558,0.00264
14:42:03.559,1.522653,14:42:03.559,31.880075,14:42:03.559,0.003955
14:42:03.560,1.472001,14:42:03.560,31.795655,14:42:03.560,0.002969
14:42:03.561,1.438233,14:42:03.561,31.863191,14:42:03.561,0.00264
14:42:03.562,1.505769,14:42:03.562,31.930727,14:42:03.562,0.004941
14:42:03.563,1.522653,14:42:03.563,31.728119,14:42:03.563,0.002311
14:42:03.564,1.539537,14:42:03.564,31.694351,14:42:03.564,0.002969
14:42:03.565,1.455117,14:42:03.565,31.812539,14:42:03.565,0.004284
14:42:03.566,1.387581,14:42:03.566,31.913843,14:42:03.566,0.00264
14:42:03.567,1.472001,14:42:03.567,31.745003,14:42:03.567,0.003297
14:42:03.568,1.472001,14:42:03.568,31.626815,14:42:03.568,0.001982
14:42:03.569,1.404465,14:42:03.569,31.745003,14:42:03.569,0.001982
14:42:03.570,1.421349,14:42:03.570,31.812539,14:42:03.570,0.00264
14:42:03.571,1.472001,14:42:03.571,31.728119,14:42:03.571,0.001653
14:42:03.572,1.472001,14:42:03.572,31.609931,14:42:03.572,0.00264
14:42:03.573,1.438233,14:42:03.573,31.812539,14:42:03.573,0.00264
14:42:03.574,1.404465,14:42:03.574,31.778771,14:42:03.574,0.002969
14:42:03.575,1.505769,14:42:03.575,31.694351,14:42:03.575,0.001653
14:42:03.576,1.522653,14:42:03.576,31.626815,14:42:03.576,0.001982
14:42:03.577,1.472001,14:42:03.577,31.761887,14:42:03.577,0.002969
14:42:03.578,1.438233,14:42:03.578,31.728119,14:42:03.578,0.002969
14:42:03.579,1.539537,14:42:03.579,31.694351,14:42:03.579,0.00264
14:42:03.580,1.505769,14:42:03.580,31.559279,14:42:03.580,0.003297
14:42:03.581,1.455117,14:42:03.581,31.593047,14:42:03.581,0.004612
14:42:03.582,1.421349,14:42:03.582,31.660583,14:42:03.582,0.00264
14:42:03.583,1.472001,14:42:03.583,31.525511,14:42:03.583,0.068728
14:42:03.584,1.472001,14:42:03.584,31.441091,14:42:03.584,3.312983
14:42:03.585,1.421349,14:42:03.585,31.542395,14:42:03.585,5.565247
14:42:03.586,1.438233,14:42:03.586,31.593047,14:42:03.586,5.729974
14:42:03.587,1.505769,14:42:03.587,31.542395,14:42:03.587,5.729974
