Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
15:14:37.844,17.309188,15:14:37.844,101.779782,15:14:37.844,0.002969
15:14:37.845,17.393608,15:14:37.845,101.695362,15:14:37.845,0.00264
15:14:37.846,17.35984,15:14:37.846,101.442103,15:14:37.846,0.002311
15:14:37.847,17.258536,15:14:37.847,101.357683,15:14:37.847,0.00264
15:14:37.848,17.35984,15:14:37.848,101.509639,15:14:37.848,0.003297
15:14:37.849,17.241652,15:14:37.849,101.442103,15:14:37.849,0.00264
15:14:37.850,17.207884,15:14:37.850,101.239495,15:14:37.850,0.002969
15:14:37.851,17.241652,15:14:37.851,101.171959,15:14:37.851,0.002969
15:14:37.852,17.207884,15:14:37.852,101.307031,15:14:37.852,0.003297
15:14:37.853,17.140348,15:14:37.853,101.357683,15:14:37.853,0.004284
15:14:37.854,17.10658,15:14:37.854,101.121307,15:14:37.854,0.002969
15:14:37.855,17.157232,15:14:37.855,101.121307,15:14:37.855,0.001982
15:14:37.856,17.10658,15:14:37.856,101.290147,15:14:37.856,0.00264
15:14:37.857,17.123464,15:14:37.857,101.188843,15:14:37.857,0.003626
15:14:37.858,17.191,15:14:37.858,101.087539,15:14:37.858,0.00264
15:14:37.859,17.140348,15:14:37.859,100.952467,15:14:37.859,0.002969
15:14:37.860,17.157232,15:14:37.860,101.290147,15:14:37.860,0.002311
15:14:37.861,17.140348,15:14:37.861,101.222611,15:14:37.861,0.00264
15:14:37.862,17.191,15:14:37.862,101.020003,15:14:37.862,0.002311
15:14:37.863,17.10658,15:14:37.863,100.986235,15:14:37.863,0.001653
15:14:37.864,17.123464,15:14:37.864,101.155075,15:14:37.864,0.003626
15:14:37.865,17.10658,15:14:37.865,101.003119,15:14:37.865,0.002311
15:14:37.866,17.089696,15:14:37.866,100.783627,15:14:37.866,0.000996
15:14:37.867,16.988392,15:14:37.867,100.766743,15:14:37.867,0.00264
15:14:37.868,17.055928,15:14:37.868,100.884931,15:14:37.868,0.002969
15:14:37.869,16.988392,15:14:37.869,100.783627,15:14:37.869,0.001982
15:14:37.870,16.988392,15:14:37.870,100.293992,15:14:37.870,0.003297
15:14:37.871,16.971508,15:14:37.871,100.24334,15:14:37.871,0.00264
15:14:37.872,17.005276,15:14:37.872,100.648555,15:14:37.872,0.002311
15:14:37.873,16.971508,15:14:37.873,100.665439,15:14:37.873,0.001653
15:14:37.874,16.971508,15:14:37.874,100.226456,15:14:37.874,0.003297
15:14:37.875,16.954624,15:14:37.875,100.209572,15:14:37.875,0.001982
15:14:37.876,16.954624,15:14:37.876,100.530368,15:14:37.876,0.00264
15:14:37.877,17.005276,15:14:37.877,100.513484,15:14:37.877,0.00264
15:14:37.878,16.954624,15:14:37.878,100.0745,15:14:37.878,0.002311
15:14:37.879,16.93774,15:14:37.879,100.040732,15:14:37.879,0.002969
15:14:37.880,16.954624,15:14:37.880,100.361528,15:14:37.880,0.002311
15:14:37.881,16.971508,15:14:37.881,100.4966,15:14:37.881,0.003626
15:14:37.882,16.971508,15:14:37.882,99.871892,15:14:37.882,0.00264
15:14:37.883,16.971508,15:14:37.883,99.855008,15:14:37.883,0.002969
15:14:37.884,17.055928,15:14:37.884,100.209572,15:14:37.884,0.00264
15:14:37.885,16.954624,15:14:37.885,100.310876,15:14:37.885,0.002969
15:14:37.886,16.903972,15:14:37.886,99.90566,15:14:37.886,0.003297
15:14:37.887,16.836436,15:14:37.887,99.719937,15:14:37.887,0.002311
15:14:37.888,16.887088,15:14:37.888,100.108268,15:14:37.888,0.002311
15:14:37.889,16.887088,15:14:37.889,100.226456,15:14:37.889,0.001982
15:14:37.890,16.85332,15:14:37.890,99.703053,15:14:37.890,0.00264
15:14:37.891,16.7689,15:14:37.891,99.652401,15:14:37.891,0.002311
15:14:37.892,16.819552,15:14:37.892,99.99008,15:14:37.892,0.00264
15:14:37.893,16.7689,15:14:37.893,100.15892,15:14:37.893,0.001982
15:14:37.894,16.735133,15:14:37.894,99.652401,15:14:37.894,0.003297
15:14:37.895,16.785784,15:14:37.895,99.669285,15:14:37.895,0.00264
15:14:37.896,16.785784,15:14:37.896,99.855008,15:14:37.896,0.00264
15:14:37.897,16.752017,15:14:37.897,99.99008,15:14:37.897,0.003297
15:14:37.898,16.735133,15:14:37.898,99.534213,15:14:37.898,0.000667
15:14:37.899,16.7689,15:14:37.899,99.449793,15:14:37.899,0.002969
