Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
15:24:20.953,31.187831,15:24:20.953,133.791801,15:24:20.953,0.002311
15:24:20.954,31.272251,15:24:20.954,133.943757,15:24:20.954,0.00264
15:24:20.955,31.238483,15:24:20.955,133.251514,15:24:20.955,0.001325
15:24:20.956,31.187831,15:24:20.956,133.167094,15:24:20.956,0.00264
15:24:20.957,31.221599,15:24:20.957,133.386586,15:24:20.957,0.001653
15:24:20.958,31.272251,15:24:20.958,133.656729,15:24:20.958,0.003955
15:24:20.959,31.187831,15:24:20.959,132.964486,15:24:20.959,0.001982
15:24:20.960,31.069643,15:24:20.960,132.812531,15:24:20.960,0.001325
15:24:20.961,31.120295,15:24:20.961,133.116442,15:24:20.961,0.003626
15:24:20.962,31.052759,15:24:20.962,133.420354,15:24:20.962,0.001982
15:24:20.963,30.968339,15:24:20.963,132.728111,15:24:20.963,0.002311
15:24:20.964,30.816383,15:24:20.964,132.711227,15:24:20.964,0.00264
15:24:20.965,30.867035,15:24:20.965,132.913834,15:24:20.965,0.002311
15:24:20.966,30.850151,15:24:20.966,133.352818,15:24:20.966,0.002311
15:24:20.967,30.715079,15:24:20.967,132.677459,15:24:20.967,0.001653
15:24:20.968,30.681311,15:24:20.968,132.660575,15:24:20.968,0.000996
15:24:20.969,30.698195,15:24:20.969,132.913834,15:24:20.969,0.001653
15:24:20.970,30.664427,15:24:20.970,133.437238,15:24:20.970,0.001653
15:24:20.971,30.512471,15:24:20.971,132.728111,15:24:20.971,0.002969
15:24:20.972,30.495587,15:24:20.972,132.593039,15:24:20.972,0.002311
15:24:20.973,30.512471,15:24:20.973,132.829415,15:24:20.973,0.002311
15:24:20.974,30.546239,15:24:20.974,133.200862,15:24:20.974,0.002311
15:24:20.975,30.343632,15:24:20.975,132.593039,15:24:20.975,0.00264
15:24:20.976,30.343632,15:24:20.976,132.441083,15:24:20.976,0.003297
15:24:20.977,30.343632,15:24:20.977,132.609923,15:24:20.977,0.001982
15:24:20.978,30.444936,15:24:20.978,133.082674,15:24:20.978,0.002311
15:24:20.979,30.411168,15:24:20.979,132.373547,15:24:20.979,0.00264
15:24:20.980,30.29298,15:24:20.980,132.221592,15:24:20.980,0.002311
15:24:20.981,30.360516,15:24:20.981,132.306011,15:24:20.981,0.001982
15:24:20.982,30.546239,15:24:20.982,132.829415,15:24:20.982,0.001653
15:24:20.983,30.478703,15:24:20.983,132.204708,15:24:20.983,0.003626
15:24:20.984,30.546239,15:24:20.984,132.08652,15:24:20.984,0.002969
15:24:20.985,30.563123,15:24:20.985,132.137172,15:24:20.985,0.001653
15:24:20.986,30.715079,15:24:20.986,132.626807,15:24:20.986,0.003955
15:24:20.987,30.596891,15:24:20.987,132.018984,15:24:20.987,0.001653
15:24:20.988,30.731963,15:24:20.988,131.91768,15:24:20.988,0.001982
15:24:20.989,30.715079,15:24:20.989,131.850144,15:24:20.989,0.001325
15:24:20.990,30.816383,15:24:20.990,132.407315,15:24:20.990,0.002969
15:24:20.991,30.833267,15:24:20.991,131.799492,15:24:20.991,0.002311
15:24:20.992,30.782615,15:24:20.992,131.512465,15:24:20.992,0.002311
15:24:20.993,30.816383,15:24:20.993,131.411161,15:24:20.993,0.003297
15:24:20.994,30.850151,15:24:20.994,131.91768,15:24:20.994,0.002969
15:24:20.995,30.748847,15:24:20.995,131.259205,15:24:20.995,0.002311
15:24:20.996,30.698195,15:24:20.996,131.124133,15:24:20.996,0.001982
15:24:20.997,30.563123,15:24:20.997,130.921526,15:24:20.997,0.002311
15:24:20.998,30.664427,15:24:20.998,131.461813,15:24:20.998,0.001653
15:24:20.999,30.529355,15:24:20.999,130.837106,15:24:20.999,0.00264
15:24:21.000,30.444936,15:24:21.000,130.51631,15:24:21.000,0.002311
15:24:21.001,30.394284,15:24:21.001,130.60073,15:24:21.001,0.001982
15:24:21.002,30.428052,15:24:21.002,131.141017,15:24:21.002,0.00264
15:24:21.003,30.3774,15:24:21.003,130.651382,15:24:21.003,0.001982
15:24:21.004,30.20856,15:24:21.004,130.448774,15:24:21.004,0.001982
15:24:21.005,30.174792,15:24:21.005,130.398123,15:24:21.005,0.00264
15:24:21.006,30.225444,15:24:21.006,131.005946,15:24:21.006,0.001653
15:24:21.007,30.174792,15:24:21.007,130.668266,15:24:21.007,0.003297
15:24:21.008,30.12414,15:24:21.008,130.398123,15:24:21.008,0.00264
15:24:21.009,30.090372,15:24:21.009,130.415006,15:24:21.009,0.001653
15:24:21.010,30.191676,15:24:21.010,131.005946,15:24:21.010,0.001982
15:24:21.011,30.191676,15:24:21.011,130.60073,15:24:21.011,0.002311
15:24:21.012,30.090372,15:24:21.012,130.364355,15:24:21.012,0.00264
15:24:21.013,30.073488,15:24:21.013,130.296819,15:24:21.013,0.002969
15:24:21.014,30.242328,15:24:21.014,130.93841,15:24:21.014,0.00264
15:24:21.015,30.174792,15:24:21.015,130.482542,15:24:21.015,0.001653
15:24:21.016,30.141024,15:24:21.016,130.195515,15:24:21.016,0.001653
15:24:21.017,30.174792,15:24:21.017,130.212399,15:24:21.017,0.000996
15:24:21.018,30.276096,15:24:21.018,130.735802,15:24:21.018,0.002969
15:24:21.019,30.309864,15:24:21.019,130.415006,15:24:21.019,0.002311
15:24:21.020,30.29298,15:24:21.020,130.009791,15:24:21.020,0.002969
15:24:21.021,30.20856,15:24:21.021,129.857835,15:24:21.021,0.002969
15:24:21.022,30.309864,15:24:21.022,130.499426,15:24:21.022,0.000667
15:24:21.023,30.309864,15:24:21.023,130.127979,15:24:21.023,0.00264
15:24:21.024,30.309864,15:24:21.024,129.604576,15:24:21.024,0.001325
15:24:21.025,30.309864,15:24:21.025,129.672112,15:24:21.025,0.002969
15:24:21.026,30.411168,15:24:21.026,130.212399,15:24:21.026,0.00264
15:24:21.027,30.394284,15:24:21.027,129.976023,15:24:21.027,0.003297
15:24:21.028,30.3774,15:24:21.028,129.435736,15:24:21.028,0.00264
15:24:21.029,30.360516,15:24:21.029,129.351316,15:24:21.029,0.001653
15:24:21.030,30.46182,15:24:21.030,129.824067,15:24:21.030,0.002311
15:24:21.031,30.411168,15:24:21.031,129.688996,15:24:21.031,0.001982
15:24:21.032,30.343632,15:24:21.032,129.266896,15:24:21.032,0.001982
15:24:21.033,30.326748,15:24:21.033,129.131825,15:24:21.033,0.003626
15:24:21.034,30.343632,15:24:21.034,129.756532,15:24:21.034,0.004284
15:24:21.035,30.259212,15:24:21.035,129.503272,15:24:21.035,0.002311
15:24:21.036,30.107256,15:24:21.036,129.064289,15:24:21.036,0.001653
15:24:21.037,30.107256,15:24:21.037,128.912333,15:24:21.037,0.003955
15:24:21.038,30.107256,15:24:21.038,129.385084,15:24:21.038,0.002311
15:24:21.039,30.056604,15:24:21.039,129.351316,15:24:21.039,0.00264
15:24:21.040,30.005952,15:24:21.040,128.777261,15:24:21.040,0.001653
15:24:21.041,29.853996,15:24:21.041,128.675957,15:24:21.041,0.003626
15:24:21.042,29.972184,15:24:21.042,129.216244,15:24:21.042,0.003297
15:24:21.043,29.9553,15:24:21.043,129.216244,15:24:21.043,0.002311
15:24:21.044,29.837112,15:24:21.044,128.760377,15:24:21.044,0.004941
15:24:21.045,29.820228,15:24:21.045,128.709725,15:24:21.045,0.002969
15:24:21.046,29.887764,15:24:21.046,129.165592,15:24:21.046,0.00264
15:24:21.047,29.887764,15:24:21.047,129.266896,15:24:21.047,0.001325
15:24:21.048,29.853996,15:24:21.048,128.642189,15:24:21.048,0.002311
15:24:21.049,29.904648,15:24:21.049,128.557769,15:24:21.049,0.002969
15:24:21.050,29.972184,15:24:21.050,129.148709,15:24:21.050,0.002311
15:24:21.051,30.022836,15:24:21.051,129.165592,15:24:21.051,0.002311
15:24:21.052,29.921532,15:24:21.052,128.507118,15:24:21.052,0.002311
15:24:21.053,29.9553,15:24:21.053,128.439582,15:24:21.053,0.00264
15:24:21.054,30.056604,15:24:21.054,129.013637,15:24:21.054,0.002311
15:24:21.055,30.073488,15:24:21.055,129.047405,15:24:21.055,0.001982
15:24:21.056,29.938416,15:24:21.056,128.47335,15:24:21.056,0.002311
15:24:21.057,30.03972,15:24:21.057,128.439582,15:24:21.057,0.002311
15:24:21.058,30.073488,15:24:21.058,128.861681,15:24:21.058,0.00264
15:24:21.059,30.174792,15:24:21.059,128.844797,15:24:21.059,0.001982
15:24:21.060,30.073488,15:24:21.060,128.287626,15:24:21.060,0.003955
15:24:21.061,29.938416,15:24:21.061,128.22009,15:24:21.061,0.00264
15:24:21.062,30.056604,15:24:21.062,128.743493,15:24:21.062,0.003626
15:24:21.063,30.107256,15:24:21.063,128.811029,15:24:21.063,0.003297
15:24:21.064,30.022836,15:24:21.064,128.118786,15:24:21.064,0.002311
15:24:21.065,29.938416,15:24:21.065,127.933062,15:24:21.065,0.001982
15:24:21.066,30.03972,15:24:21.066,128.422698,15:24:21.066,0.001653
15:24:21.067,30.090372,15:24:21.067,128.47335,15:24:21.067,0.002311
15:24:21.068,29.972184,15:24:21.068,127.848643,15:24:21.068,0.003297
15:24:21.069,29.921532,15:24:21.069,127.764223,15:24:21.069,0.00264
15:24:21.070,30.03972,15:24:21.070,128.13567,15:24:21.070,0.002311
15:24:21.071,29.9553,15:24:21.071,128.422698,15:24:21.071,0.003297
15:24:21.072,29.9553,15:24:21.072,128.186322,15:24:21.072,0.001653
15:24:21.073,29.887764,15:24:21.073,128.05125,15:24:21.073,0.003626
15:24:21.074,29.837112,15:24:21.074,128.152554,15:24:21.074,0.002311
15:24:21.075,29.904648,15:24:21.075,128.355162,15:24:21.075,0.002311
15:24:21.076,29.887764,15:24:21.076,128.30451,15:24:21.076,0.002969
15:24:21.077,29.78646,15:24:21.077,128.05125,15:24:21.077,0.00264
15:24:21.078,29.752692,15:24:21.078,128.118786,15:24:21.078,0.003955
15:24:21.079,29.735808,15:24:21.079,128.338278,15:24:21.079,0.00264
15:24:21.080,29.752692,15:24:21.080,128.017482,15:24:21.080,0.003297
15:24:21.081,29.600736,15:24:21.081,127.848643,15:24:21.081,0.002969
15:24:21.082,29.634504,15:24:21.082,128.017482,15:24:21.082,0.003626
15:24:21.083,29.634504,15:24:21.083,128.169438,15:24:21.083,0.002311
15:24:21.084,29.668272,15:24:21.084,127.831759,15:24:21.084,0.003626
15:24:21.085,29.651388,15:24:21.085,127.848643,15:24:21.085,0.002311
15:24:21.086,29.61762,15:24:21.086,127.899294,15:24:21.086,0.003955
15:24:21.087,29.61762,15:24:21.087,128.118786,15:24:21.087,0.002311
15:24:21.088,29.651388,15:24:21.088,127.831759,15:24:21.088,0.002969
15:24:21.089,29.651388,15:24:21.089,127.713571,15:24:21.089,0.002311
15:24:21.090,29.668272,15:24:21.090,127.848643,15:24:21.090,0.001653
15:24:21.091,29.70204,15:24:21.091,128.13567,15:24:21.091,0.001982
15:24:21.092,29.61762,15:24:21.092,127.781107,15:24:21.092,0.003955
15:24:21.093,29.668272,15:24:21.093,127.747339,15:24:21.093,0.003955
15:24:21.094,29.634504,15:24:21.094,127.814875,15:24:21.094,0.002311
15:24:21.095,29.718924,15:24:21.095,127.96683,15:24:21.095,0.002311
15:24:21.096,29.634504,15:24:21.096,127.781107,15:24:21.096,0.004941
15:24:21.097,29.5332,15:24:21.097,127.662919,15:24:21.097,0.001982
15:24:21.098,29.600736,15:24:21.098,127.662919,15:24:21.098,0.004941
15:24:21.099,29.668272,15:24:21.099,127.848643,15:24:21.099,0.001325
15:24:21.100,29.583852,15:24:21.100,127.595383,15:24:21.100,0.003297
15:24:21.101,29.566968,15:24:21.101,127.359007,15:24:21.101,0.002311
15:24:21.102,29.550084,15:24:21.102,127.325239,15:24:21.102,0.001982
15:24:21.103,29.566968,15:24:21.103,127.561615,15:24:21.103,0.003297
15:24:21.104,29.516316,15:24:21.104,127.122632,15:24:21.104,0.001982
15:24:21.105,29.600736,15:24:21.105,127.088864,15:24:21.105,0.003626
15:24:21.106,29.583852,15:24:21.106,127.004444,15:24:21.106,0.00264
15:24:21.107,29.634504,15:24:21.107,127.257704,15:24:21.107,0.002969
15:24:21.108,29.668272,15:24:21.108,127.004444,15:24:21.108,0.004612
15:24:21.109,29.634504,15:24:21.109,126.81872,15:24:21.109,0.00264
15:24:21.110,29.651388,15:24:21.110,126.784952,15:24:21.110,0.003626
15:24:21.111,29.752692,15:24:21.111,127.1564,15:24:21.111,0.001325
15:24:21.112,29.685156,15:24:21.112,126.869372,15:24:21.112,0.001982
15:24:21.113,29.583852,15:24:21.113,126.7343,15:24:21.113,0.003297
15:24:21.114,29.634504,15:24:21.114,126.768068,15:24:21.114,0.003297
15:24:21.115,29.651388,15:24:21.115,126.953792,15:24:21.115,0.002311
15:24:21.116,29.566968,15:24:21.116,126.784952,15:24:21.116,0.003297
15:24:21.117,29.499432,15:24:21.117,126.751184,15:24:21.117,0.003626
15:24:21.118,29.499432,15:24:21.118,126.632996,15:24:21.118,0.002311
15:24:21.119,29.550084,15:24:21.119,126.98756,15:24:21.119,0.003297
15:24:21.120,29.482548,15:24:21.120,126.784952,15:24:21.120,0.001982
15:24:21.121,29.465664,15:24:21.121,126.616113,15:24:21.121,0.002311
15:24:21.122,29.415012,15:24:21.122,126.514809,15:24:21.122,0.003297
15:24:21.123,29.482548,15:24:21.123,126.81872,15:24:21.123,0.001653
15:24:21.124,29.415012,15:24:21.124,126.548577,15:24:21.124,0.00264
15:24:21.125,29.347476,15:24:21.125,126.362853,15:24:21.125,0.00264
15:24:21.126,29.313708,15:24:21.126,126.278433,15:24:21.126,0.004284
15:24:21.127,29.36436,15:24:21.127,126.616113,15:24:21.127,0.003955
15:24:21.128,29.36436,15:24:21.128,126.447273,15:24:21.128,0.001653
15:24:21.129,29.313708,15:24:21.129,126.244665,15:24:21.129,0.00264
