Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
13:20:43.379,3.042212,13:20:43.379,43.310538,13:20:43.379,0.002311
13:20:43.380,3.059096,13:20:43.380,43.091046,13:20:43.380,0.003297
13:20:43.381,3.092864,13:20:43.381,43.040394,13:20:43.381,0.002311
13:20:43.382,3.008444,13:20:43.382,43.006626,13:20:43.382,0.002311
13:20:43.383,3.025328,13:20:43.383,43.209234,13:20:43.383,0.003297
13:20:43.384,3.042212,13:20:43.384,43.006626,13:20:43.384,0.004284
13:20:43.385,3.109748,13:20:43.385,42.93909,13:20:43.385,0.002969
13:20:43.386,3.092864,13:20:43.386,43.006626,13:20:43.386,0.00264
13:20:43.387,3.059096,13:20:43.387,43.209234,13:20:43.387,0.00264
13:20:43.388,3.092864,13:20:43.388,43.074162,13:20:43.388,0.001982
13:20:43.389,3.194168,13:20:43.389,43.006626,13:20:43.389,0.00264
13:20:43.390,3.177284,13:20:43.390,42.955974,13:20:43.390,0.003297
13:20:43.391,3.227936,13:20:43.391,43.158582,13:20:43.391,0.00264
13:20:43.392,3.363008,13:20:43.392,42.972858,13:20:43.392,0.001982
13:20:43.393,3.261704,13:20:43.393,42.93909,13:20:43.393,0.004941
13:20:43.394,3.396776,13:20:43.394,42.871554,13:20:43.394,0.003297
13:20:43.395,3.346124,13:20:43.395,43.158582,13:20:43.395,0.002311
13:20:43.396,3.379892,13:20:43.396,42.85467,13:20:43.396,0.001325
13:20:43.397,3.379892,13:20:43.397,42.871554,13:20:43.397,0.004284
13:20:43.398,3.396776,13:20:43.398,42.753366,13:20:43.398,0.004284
13:20:43.399,3.32924,13:20:43.399,42.905322,13:20:43.399,0.003626
13:20:43.400,3.32924,13:20:43.400,42.77025,13:20:43.400,0.003626
13:20:43.401,3.24482,13:20:43.401,42.652062,13:20:43.401,0.004284
13:20:43.402,3.24482,13:20:43.402,42.719598,13:20:43.402,0.00264
13:20:43.403,3.143516,13:20:43.403,42.888438,13:20:43.403,0.001653
13:20:43.404,3.143516,13:20:43.404,42.719598,13:20:43.404,0.002311
13:20:43.405,3.059096,13:20:43.405,42.567642,13:20:43.405,0.002969
13:20:43.406,3.042212,13:20:43.406,42.584526,13:20:43.406,0.003955
13:20:43.407,2.99156,13:20:43.407,42.820902,13:20:43.407,0.001982
13:20:43.408,2.99156,13:20:43.408,42.550758,13:20:43.408,0.003955
13:20:43.409,2.940908,13:20:43.409,42.60141,13:20:43.409,0.004284
13:20:43.410,2.873372,13:20:43.410,42.618294,13:20:43.410,0.002311
13:20:43.411,2.873372,13:20:43.411,42.804018,13:20:43.411,0.003297
13:20:43.412,2.856488,13:20:43.412,42.567642,13:20:43.412,0.001653
13:20:43.413,2.890256,13:20:43.413,42.500106,13:20:43.413,0.002969
13:20:43.414,2.890256,13:20:43.414,42.533874,13:20:43.414,0.001982
13:20:43.415,2.788952,13:20:43.415,42.736482,13:20:43.415,0.003626
13:20:43.416,2.805836,13:20:43.416,42.550758,13:20:43.416,0.002969
13:20:43.417,2.839604,13:20:43.417,42.449454,13:20:43.417,0.001653
13:20:43.418,2.755184,13:20:43.418,42.381918,13:20:43.418,0.002311
13:20:43.419,2.670765,13:20:43.419,42.652062,13:20:43.419,0.004941
13:20:43.420,2.7383,13:20:43.420,42.60141,13:20:43.420,0.003626
13:20:43.421,2.721416,13:20:43.421,42.43257,13:20:43.421,0.002311
13:20:43.422,2.687649,13:20:43.422,42.43257,13:20:43.422,0.004284
13:20:43.423,2.670765,13:20:43.423,42.567642,13:20:43.423,0.003626
13:20:43.424,2.653881,13:20:43.424,42.550758,13:20:43.424,0.002969
13:20:43.425,2.721416,13:20:43.425,42.381918,13:20:43.425,0.002969
13:20:43.426,2.704532,13:20:43.426,42.449454,13:20:43.426,0.002311
13:20:43.427,2.687649,13:20:43.427,42.618294,13:20:43.427,0.003626
13:20:43.428,2.755184,13:20:43.428,42.584526,13:20:43.428,0.00264
13:20:43.429,2.856488,13:20:43.429,42.483222,13:20:43.429,0.003297
13:20:43.430,2.856488,13:20:43.430,42.466338,13:20:43.430,0.003955
13:20:43.431,2.772068,13:20:43.431,42.60141,13:20:43.431,0.003955
13:20:43.432,2.805836,13:20:43.432,42.567642,13:20:43.432,0.002969
13:20:43.433,2.856488,13:20:43.433,42.314382,13:20:43.433,0.00264
13:20:43.434,2.873372,13:20:43.434,42.415686,13:20:43.434,0.00264
13:20:43.435,2.856488,13:20:43.435,42.60141,13:20:43.435,0.00264
13:20:43.436,2.82272,13:20:43.436,42.60141,13:20:43.436,0.002311
