Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
12:46:43.713,52.073329,12:46:43.713,36.995925,12:46:43.713,5.958159
12:46:43.714,53.255208,12:46:43.714,37.418024,12:46:43.714,5.915087
12:46:43.715,54.099408,12:46:43.715,37.603748,12:46:43.715,5.904894
12:46:43.716,54.740999,12:46:43.716,37.705052,12:46:43.716,5.915416
12:46:43.717,54.740999,12:46:43.717,37.90766,12:46:43.717,5.926595
12:46:43.718,54.116292,12:46:43.718,38.042732,12:46:43.718,5.94435
12:46:43.719,52.816224,12:46:43.719,37.90766,12:46:43.719,5.969996
12:46:43.720,51.212245,12:46:43.720,37.82324,12:46:43.720,5.995971
12:46:43.721,50.030366,12:46:43.721,37.840124,12:46:43.721,5.995642
12:46:43.722,49.405658,12:46:43.722,38.110268,12:46:43.722,5.985449
12:46:43.723,49.051095,12:46:43.723,38.025848,12:46:43.723,5.975257
12:46:43.724,49.169282,12:46:43.724,38.127152,12:46:43.724,5.967037
12:46:43.725,50.165438,12:46:43.725,38.41418,12:46:43.725,5.961776
12:46:43.726,51.684997,12:46:43.726,38.684324,12:46:43.726,5.958817
12:46:43.727,53.018832,12:46:43.727,38.802512,12:46:43.727,5.960461
12:46:43.728,54.453971,12:46:43.728,38.83628,12:46:43.728,5.96342
12:46:43.729,55.737155,12:46:43.729,38.988236,12:46:43.729,5.966708
12:46:43.730,57.206062,12:46:43.730,39.224612,12:46:43.730,5.973284
12:46:43.731,57.999609,12:46:43.731,39.275264,12:46:43.731,5.949939
12:46:43.732,58.269753,12:46:43.732,39.207728,12:46:43.732,5.935801
12:46:43.733,58.523013,12:46:43.733,39.393452,12:46:43.733,5.940404
12:46:43.734,59.046416,12:46:43.734,39.494756,12:46:43.734,5.94435
12:46:43.735,58.151565,12:46:43.735,39.663595,12:46:43.735,5.946651
12:46:43.736,55.365707,12:46:43.736,40.001275,12:46:43.736,5.950926
12:46:43.737,52.411009,12:46:43.737,40.490911,12:46:43.737,6.00978
12:46:43.738,49.135515,12:46:43.738,41.402647,12:46:43.738,6.022275
12:46:43.739,45.741832,12:46:43.739,42.213078,12:46:43.739,6.032467
12:46:43.740,43.327422,12:46:43.740,43.091046,12:46:43.740,6.030166
12:46:43.741,41.993586,12:46:43.741,43.935245,12:46:43.741,6.021946
12:46:43.742,42.162426,12:46:43.742,44.627489,12:46:43.742,6.020959
12:46:43.743,43.141698,12:46:43.743,44.745677,12:46:43.743,6.027535
12:46:43.744,45.471688,12:46:43.744,44.627489,12:46:43.744,5.999588
12:46:43.745,48.628995,12:46:43.745,44.272925,12:46:43.745,1.268186
12:46:43.746,52.596733,12:46:43.746,44.087201,12:46:43.746,1.083072
12:46:43.747,55.855343,12:46:43.747,43.681985,12:46:43.747,0.924591
12:46:43.748,58.691853,12:46:43.748,43.243002,12:46:43.748,0.750328
12:46:43.749,61.325755,12:46:43.749,43.141698,12:46:43.749,0.592176
12:46:43.750,62.710242,12:46:43.750,43.715753,12:46:43.750,0.458355
12:46:43.751,62.65959,12:46:43.751,44.357345,12:46:43.751,0.323218
12:46:43.752,61.106263,12:46:43.752,44.711909,12:46:43.752,0.190713
12:46:43.753,58.303521,12:46:43.753,44.711909,12:46:43.753,0.066427
12:46:43.754,54.470855,12:46:43.754,44.982053,12:46:43.754,-0.021034
12:46:43.755,50.452466,12:46:43.755,45.370385,12:46:43.755,-0.02202
12:46:43.756,46.602916,12:46:43.756,45.505456,12:46:43.756,-0.007882
12:46:43.757,43.546913,12:46:43.757,45.843136,12:46:43.757,0.004284
12:46:43.758,41.284459,12:46:43.758,46.02886,12:46:43.758,0.00264
12:46:43.759,39.359684,12:46:43.759,45.724948,12:46:43.759,0.002969
12:46:43.760,37.502444,12:46:43.760,44.897633,12:46:43.760,0.002969
12:46:43.761,36.253029,12:46:43.761,44.154737,12:46:43.761,0.003297
12:46:43.762,35.611437,12:46:43.762,43.749521,12:46:43.762,0.001982
12:46:43.763,35.189337,12:46:43.763,43.53003,12:46:43.763,0.002311
12:46:43.764,35.256873,12:46:43.764,43.53003,12:46:43.764,0.003955
12:46:43.765,35.510133,12:46:43.765,43.698869,12:46:43.765,0.004284
12:46:43.766,35.341293,12:46:43.766,44.492417,12:46:43.766,0.004284
12:46:43.767,34.48021,12:46:43.767,45.252197,12:46:43.767,0.003626
12:46:43.768,33.669778,12:46:43.768,46.096396,12:46:43.768,0.004612
12:46:43.769,32.926882,12:46:43.769,46.721104,12:46:43.769,0.004284
12:46:43.770,32.403479,12:46:43.770,47.632839,12:46:43.770,0.002311
12:46:43.771,31.643699,12:46:43.771,48.510807,12:46:43.771,0.003955
12:46:43.772,30.512471,12:46:43.772,48.747183,12:46:43.772,0.003626
12:46:43.773,30.157908,12:46:43.773,49.135515,12:46:43.773,0.004941
12:46:43.774,30.107256,12:46:43.774,49.658918,12:46:43.774,0.003297
12:46:43.775,29.600736,12:46:43.775,49.557614,12:46:43.775,0.00264
12:46:43.776,29.347476,12:46:43.776,48.713415,12:46:43.776,0.004612
12:46:43.777,28.587696,12:46:43.777,47.683491,12:46:43.777,0.002969
12:46:43.778,27.743497,12:46:43.778,46.856176,12:46:43.778,0.002969
12:46:43.779,26.916181,12:46:43.779,46.180816,12:46:43.779,0.003955
12:46:43.780,25.751185,12:46:43.780,45.640528,12:46:43.780,0.002311
12:46:43.781,24.451118,12:46:43.781,45.353501,12:46:43.781,0.004941
12:46:43.782,22.864022,12:46:43.782,45.674296,12:46:43.782,0.002311
12:46:43.783,21.344463,12:46:43.783,45.995092,12:46:43.783,0.002311
12:46:43.784,19.892439,12:46:43.784,45.94444,12:46:43.784,0.002969
12:46:43.785,18.659908,12:46:43.785,46.147048,12:46:43.785,0.002969
12:46:43.786,17.6131,12:46:43.786,46.78864,12:46:43.786,0.001653
12:46:43.787,16.870204,12:46:43.787,47.447115,12:46:43.787,0.003955
12:46:43.788,16.380569,12:46:43.788,47.886099,12:46:43.788,0.002311
12:46:43.789,16.329917,12:46:43.789,48.206895,12:46:43.789,0.002969
12:46:43.790,16.481873,12:46:43.790,48.527691,12:46:43.790,0.00264
12:46:43.791,16.667597,12:46:43.791,48.578343,12:46:43.791,0.003626
12:46:43.792,16.785784,12:46:43.792,48.139359,12:46:43.792,0.003626
12:46:43.793,17.140348,12:46:43.793,47.801679,12:46:43.793,0.004941
12:46:43.794,17.241652,12:46:43.794,47.734143,12:46:43.794,0.002969
12:46:43.795,17.292304,12:46:43.795,47.683491,12:46:43.795,0.003297
12:46:43.796,17.44426,12:46:43.796,47.193856,12:46:43.796,0.00264
12:46:43.797,17.35984,12:46:43.797,47.075668,12:46:43.797,0.004284
12:46:43.798,17.393608,12:46:43.798,47.058784,12:46:43.798,0.002969
12:46:43.799,17.326072,12:46:43.799,47.109436,12:46:43.799,0.003297
12:46:43.800,17.292304,12:46:43.800,46.737988,12:46:43.800,0.003626
12:46:43.801,17.258536,12:46:43.801,46.771756,12:46:43.801,0.002969
12:46:43.802,17.191,12:46:43.802,46.822408,12:46:43.802,0.00264
12:46:43.803,17.224768,12:46:43.803,47.025016,12:46:43.803,0.00264
12:46:43.804,17.309188,12:46:43.804,46.95748,12:46:43.804,0.001982
12:46:43.805,17.27542,12:46:43.805,46.95748,12:46:43.805,0.002311
12:46:43.806,16.718249,12:46:43.806,46.923712,12:46:43.806,0.002969
12:46:43.807,14.979197,12:46:43.807,47.0419,12:46:43.807,0.00264
12:46:43.808,11.028342,12:46:43.808,46.754872,12:46:43.808,0.003297
12:46:43.809,6.216404,12:46:43.809,46.6198,12:46:43.809,0.003297
12:46:43.810,1.877217,12:46:43.810,46.653568,12:46:43.810,0.001653
12:46:43.811,-1.735958,12:46:43.811,46.754872,12:46:43.811,0.003626
12:46:43.812,-3.238634,12:46:43.812,46.28212,12:46:43.812,0.001982
12:46:43.813,-3.39059,12:46:43.813,46.130164,12:46:43.813,0.003297
12:46:43.814,-3.407474,12:46:43.814,45.86002,12:46:43.814,0.004284
12:46:43.815,-3.39059,12:46:43.815,45.961324,12:46:43.815,0.002969
12:46:43.816,-3.424358,12:46:43.816,45.539224,12:46:43.816,0.003297
12:46:43.817,-3.407474,12:46:43.817,45.269081,12:46:43.817,0.003297
12:46:43.818,-3.407474,12:46:43.818,45.269081,12:46:43.818,0.003955
12:46:43.819,-3.39059,12:46:43.819,45.235313,12:46:43.819,0.003297
12:46:43.820,-3.39059,12:46:43.820,45.201545,12:46:43.820,0.002969
12:46:43.821,-3.39059,12:46:43.821,45.218429,12:46:43.821,0.003955
12:46:43.822,-3.373706,12:46:43.822,45.404153,12:46:43.822,0.001982
12:46:43.823,-3.339938,12:46:43.823,45.7756,12:46:43.823,0.003297
12:46:43.824,-3.103562,12:46:43.824,45.876904,12:46:43.824,0.004284
12:46:43.825,-1.887914,12:46:43.825,46.062628,12:46:43.825,0.004941
12:46:43.826,0.458961,12:46:43.826,46.400308,12:46:43.826,0.003955
12:46:43.827,3.312356,12:46:43.827,46.467844,12:46:43.827,0.002969
12:46:43.828,6.047564,12:46:43.828,46.417192,12:46:43.828,0.002311
12:46:43.829,8.580163,12:46:43.829,46.299004,12:46:43.829,0.001982
12:46:43.830,10.80885,12:46:43.830,46.02886,12:46:43.830,0.003297
12:46:43.831,12.986886,12:46:43.831,45.7756,12:46:43.831,0.002311
12:46:43.832,14.793473,12:46:43.832,45.437921,12:46:43.832,0.002311
12:46:43.833,16.279265,12:46:43.833,44.779445,12:46:43.833,0.00264
12:46:43.834,17.089696,12:46:43.834,44.492417,12:46:43.834,0.002311
12:46:43.835,17.241652,12:46:43.835,44.188505,12:46:43.835,0.00264
12:46:43.836,16.870204,12:46:43.836,43.783289,12:46:43.836,0.002969
12:46:43.837,16.059773,12:46:43.837,43.496262,12:46:43.837,0.002311
12:46:43.838,14.861009,12:46:43.838,43.310538,12:46:43.838,0.00264
12:46:43.839,13.290798,12:46:43.839,43.411842,12:46:43.839,0.002311
12:46:43.840,11.619282,12:46:43.840,43.44561,12:46:43.840,0.003297
12:46:43.841,9.829579,12:46:43.841,43.513146,12:46:43.841,0.002969
12:46:43.842,7.786615,12:46:43.842,43.546913,12:46:43.842,0.003955
12:46:43.843,5.709884,12:46:43.843,43.850825,12:46:43.843,0.003955
12:46:43.844,3.464312,12:46:43.844,43.901477,12:46:43.844,0.001982
12:46:43.845,1.336929,12:46:43.845,44.019665,12:46:43.845,0.003626
12:46:43.846,-0.469659,12:46:43.846,43.985897,12:46:43.846,0.002969
12:46:43.847,-1.938566,12:46:43.847,44.137853,12:46:43.847,0.002311
12:46:43.848,-2.782766,12:46:43.848,43.935245,12:46:43.848,0.003297
12:46:43.849,-3.120446,12:46:43.849,43.985897,12:46:43.849,0.00264
12:46:43.850,-3.238634,12:46:43.850,43.817057,12:46:43.850,0.002311
12:46:43.851,-3.323054,12:46:43.851,43.749521,12:46:43.851,0.003297
12:46:43.852,-3.30617,12:46:43.852,43.479378,12:46:43.852,0.002311
12:46:43.853,-3.323054,12:46:43.853,43.209234,12:46:43.853,0.003626
12:46:43.854,-3.30617,12:46:43.854,43.091046,12:46:43.854,0.003297
12:46:43.855,-3.255518,12:46:43.855,43.074162,12:46:43.855,0.001982
12:46:43.856,-3.171098,12:46:43.856,42.837786,12:46:43.856,0.001653
12:46:43.857,-2.900954,12:46:43.857,42.702714,12:46:43.857,0.00264
12:46:43.858,-2.225594,12:46:43.858,42.618294,12:46:43.858,0.003955
12:46:43.859,-1.296975,12:46:43.859,42.60141,12:46:43.859,0.00264
12:46:43.860,0.070629,12:46:43.860,42.466338,12:46:43.860,0.002969
12:46:43.861,1.640841,12:46:43.861,42.415686,12:46:43.861,0.00264
12:46:43.862,3.278588,12:46:43.862,42.314382,12:46:43.862,0.002969
12:46:43.863,4.815032,12:46:43.863,42.449454,12:46:43.863,0.003626
12:46:43.864,6.19952,12:46:43.864,42.398802,12:46:43.864,0.002969
12:46:43.865,7.482703,12:46:43.865,42.26373,12:46:43.865,0.002311
12:46:43.866,8.445091,12:46:43.866,42.34815,12:46:43.866,0.003955
12:46:43.867,9.306175,12:46:43.867,42.533874,12:46:43.867,0.00264
12:46:43.868,9.795811,12:46:43.868,42.584526,12:46:43.868,0.003626
12:46:43.869,10.116607,12:46:43.869,42.483222,12:46:43.869,0.002969
12:46:43.870,10.099723,12:46:43.870,42.483222,12:46:43.870,0.002311
12:46:43.871,9.863347,12:46:43.871,42.466338,12:46:43.871,0.002969
12:46:43.872,9.373711,12:46:43.872,42.550758,12:46:43.872,0.003297
12:46:43.873,8.546395,12:46:43.873,42.34815,12:46:43.873,0.00264
12:46:43.874,7.719079,12:46:43.874,42.381918,12:46:43.874,0.002969
12:46:43.875,6.655387,12:46:43.875,42.365034,12:46:43.875,0.004941
12:46:43.876,5.52416,12:46:43.876,42.34815,12:46:43.876,0.003297
12:46:43.877,4.409816,12:46:43.877,42.196194,12:46:43.877,0.001982
12:46:43.878,3.32924,12:46:43.878,42.09489,12:46:43.878,0.002311
12:46:43.879,2.248665,12:46:43.879,42.111774,12:46:43.879,0.004284
12:46:43.880,1.269393,12:46:43.880,42.078006,12:46:43.880,0.002969
12:46:43.881,0.408309,12:46:43.881,41.993586,12:46:43.881,0.001653
12:46:43.882,-0.351471,12:46:43.882,41.993586,12:46:43.882,0.003626
12:46:43.883,-0.976179,12:46:43.883,42.044238,12:46:43.883,0.002969
12:46:43.884,-1.364511,12:46:43.884,42.17931,12:46:43.884,0.002311
12:46:43.885,-1.634654,12:46:43.885,42.128658,12:46:43.885,0.001653
12:46:43.886,-1.78661,12:46:43.886,42.17931,12:46:43.886,0.001982
12:46:43.887,-1.803494,12:46:43.887,42.246846,12:46:43.887,0.00264
12:46:43.888,-1.70219,12:46:43.888,42.381918,12:46:43.888,0.002969
12:46:43.889,-1.482698,12:46:43.889,42.229962,12:46:43.889,0.002969
12:46:43.890,-1.229439,12:46:43.890,42.34815,12:46:43.890,0.002969
12:46:43.891,-0.824223,12:46:43.891,42.331266,12:46:43.891,0.002969
12:46:43.892,-0.283935,12:46:43.892,42.398802,12:46:43.892,0.00264
12:46:43.893,0.475845,12:46:43.893,42.331266,12:46:43.893,0.004284
12:46:43.894,1.286277,12:46:43.894,42.26373,12:46:43.894,0.002311
12:46:43.895,2.147361,12:46:43.895,42.365034,12:46:43.895,0.002969
12:46:43.896,2.957792,12:46:43.896,42.34815,12:46:43.896,0.003297
12:46:43.897,3.801992,12:46:43.897,42.26373,12:46:43.897,0.00264
12:46:43.898,4.477352,12:46:43.898,42.213078,12:46:43.898,0.00264
12:46:43.899,5.135828,12:46:43.899,42.365034,12:46:43.899,0.004612
12:46:43.900,5.676116,12:46:43.900,42.550758,12:46:43.900,0.003955
12:46:43.901,6.064448,12:46:43.901,42.449454,12:46:43.901,0.001982
12:46:43.902,6.300824,12:46:43.902,42.60141,12:46:43.902,0.003626
12:46:43.903,6.402128,12:46:43.903,42.702714,12:46:43.903,0.002311
12:46:43.904,6.351476,12:46:43.904,42.77025,12:46:43.904,0.002969
12:46:43.905,6.1151,12:46:43.905,42.652062,12:46:43.905,0.00264
12:46:43.906,5.709884,12:46:43.906,42.736482,12:46:43.906,0.002311
12:46:43.907,5.220248,12:46:43.907,42.787134,12:46:43.907,0.001325
12:46:43.908,4.578656,12:46:43.908,42.77025,12:46:43.908,0.003626
12:46:43.909,3.92018,12:46:43.909,42.736482,12:46:43.909,0.002311
12:46:43.910,3.177284,12:46:43.910,42.584526,12:46:43.910,0.00264
12:46:43.911,2.468157,12:46:43.911,42.736482,12:46:43.911,0.003626
12:46:43.912,1.708377,12:46:43.912,42.77025,12:46:43.912,0.00264
12:46:43.913,1.117437,12:46:43.913,42.60141,12:46:43.913,0.002969
12:46:43.914,0.560265,12:46:43.914,42.668946,12:46:43.914,0.002969
12:46:43.915,-0.013791,12:46:43.915,42.68583,12:46:43.915,0.001982
12:46:43.916,-0.351471,12:46:43.916,42.753366,12:46:43.916,0.002311
12:46:43.917,-0.554079,12:46:43.917,42.787134,12:46:43.917,0.003626
12:46:43.918,-0.672267,12:46:43.918,42.77025,12:46:43.918,0.003626
12:46:43.919,-0.739803,12:46:43.919,42.804018,12:46:43.919,0.002311
12:46:43.920,-0.655383,12:46:43.920,42.955974,12:46:43.920,0.003626
12:46:43.921,-0.402123,12:46:43.921,42.837786,12:46:43.921,0.001653
12:46:43.922,-0.148863,12:46:43.922,42.93909,12:46:43.922,0.003297
12:46:43.923,0.222585,12:46:43.923,43.074162,12:46:43.923,0.002311
12:46:43.924,0.610917,12:46:43.924,43.209234,12:46:43.924,0.003626
12:46:43.925,1.100553,12:46:43.925,43.209234,12:46:43.925,0.003297
12:46:43.926,1.725261,12:46:43.926,43.310538,12:46:43.926,0.004941
12:46:43.927,2.248665,12:46:43.927,43.378074,12:46:43.927,0.001982
12:46:43.928,2.82272,12:46:43.928,43.563797,12:46:43.928,0.003626
12:46:43.929,3.379892,12:46:43.929,43.394958,12:46:43.929,0.004612
12:46:43.930,3.92018,12:46:43.930,43.378074,12:46:43.930,0.002311
12:46:43.931,4.325396,12:46:43.931,43.394958,12:46:43.931,0.003297
12:46:43.932,4.629308,12:46:43.932,43.479378,12:46:43.932,0.003955
12:46:43.933,4.93322,12:46:43.933,43.27677,12:46:43.933,0.003626
12:46:43.934,5.169596,12:46:43.934,43.259886,12:46:43.934,0.001982
12:46:43.935,5.18648,12:46:43.935,43.209234,12:46:43.935,0.003626
12:46:43.936,5.051408,12:46:43.936,43.27677,12:46:43.936,0.001982
12:46:43.937,5.085176,12:46:43.937,43.074162,12:46:43.937,0.003297
12:46:43.938,4.815032,12:46:43.938,42.837786,12:46:43.938,0.001653
12:46:43.939,4.629308,12:46:43.939,42.804018,12:46:43.939,0.002969
12:46:43.940,4.224092,12:46:43.940,42.972858,12:46:43.940,0.002969
12:46:43.941,3.869528,12:46:43.941,42.85467,12:46:43.941,0.003955
12:46:43.942,3.312356,12:46:43.942,42.787134,12:46:43.942,0.003626
12:46:43.943,2.82272,12:46:43.943,42.736482,12:46:43.943,0.002311
12:46:43.944,2.366853,12:46:43.944,42.972858,12:46:43.944,0.002969
12:46:43.945,1.978521,12:46:43.945,42.972858,12:46:43.945,0.001653
12:46:43.946,1.505769,12:46:43.946,43.10793,12:46:43.946,0.00264
12:46:43.947,1.066785,12:46:43.947,43.124814,12:46:43.947,0.00264
12:46:43.948,0.695337,12:46:43.948,43.344306,12:46:43.948,0.001982
12:46:43.949,0.458961,12:46:43.949,43.243002,12:46:43.949,0.003297
12:46:43.950,0.273237,12:46:43.950,43.293654,12:46:43.950,0.003626
12:46:43.951,0.171933,12:46:43.951,43.36119,12:46:43.951,0.003297
12:46:43.952,0.087513,12:46:43.952,43.378074,12:46:43.952,0.002311
12:46:43.953,0.171933,12:46:43.953,43.327422,12:46:43.953,0.003297
12:46:43.954,0.307005,12:46:43.954,43.259886,12:46:43.954,0.002969
12:46:43.955,0.560265,12:46:43.955,43.209234,12:46:43.955,0.00264
12:46:43.956,0.779757,12:46:43.956,43.226118,12:46:43.956,0.003626
12:46:43.957,1.218741,12:46:43.957,43.091046,12:46:43.957,0.00264
12:46:43.958,1.522653,12:46:43.958,42.922206,12:46:43.958,0.002311
12:46:43.959,1.961637,12:46:43.959,42.787134,12:46:43.959,0.003626
12:46:43.960,2.400621,12:46:43.960,42.820902,12:46:43.960,0.00264
12:46:43.961,2.755184,12:46:43.961,42.719598,12:46:43.961,0.002311
12:46:43.962,3.24482,12:46:43.962,42.550758,12:46:43.962,0.002311
12:46:43.963,3.633152,12:46:43.963,42.483222,12:46:43.963,0.003626
12:46:43.964,3.903296,12:46:43.964,42.567642,12:46:43.964,0.003297
12:46:43.965,4.207208,12:46:43.965,42.60141,12:46:43.965,0.001325
12:46:43.966,4.528004,12:46:43.966,42.449454,12:46:43.966,0.003297
12:46:43.967,4.59554,12:46:43.967,42.584526,12:46:43.967,0.004612
12:46:43.968,4.730612,12:46:43.968,42.466338,12:46:43.968,0.002311
12:46:43.969,4.730612,12:46:43.969,42.365034,12:46:43.969,0.002969
12:46:43.970,4.696844,12:46:43.970,42.331266,12:46:43.970,0.003955
12:46:43.971,4.528004,12:46:43.971,42.381918,12:46:43.971,0.003297
12:46:43.972,4.274744,12:46:43.972,42.449454,12:46:43.972,0.003626
