Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,MBP
12:33:16.068,1.860333,12:33:16.068,38.228456,12:33:16.068,0.00264,65
12:33:16.069,1.860333,12:33:16.069,38.24534,12:33:16.069,0.002969,65
12:33:16.070,1.843449,12:33:16.070,38.194688,12:33:16.070,0.002969,65
12:33:16.071,1.877217,12:33:16.071,38.093384,12:33:16.071,0.003626,65
12:33:16.072,1.877217,12:33:16.072,38.0765,12:33:16.072,0.003297,65
12:33:16.073,1.792797,12:33:16.073,38.16092,12:33:16.073,0.002311,65
12:33:16.074,1.809681,12:33:16.074,38.211572,12:33:16.074,0.003626,65
12:33:16.075,1.843449,12:33:16.075,38.093384,12:33:16.075,0.00264,65
12:33:16.076,1.826565,12:33:16.076,38.093384,12:33:16.076,0.002311,65
12:33:16.077,1.826565,12:33:16.077,38.211572,12:33:16.077,0.003297,65
12:33:16.078,1.775913,12:33:16.078,38.059616,12:33:16.078,0.003955,65
12:33:16.079,1.742145,12:33:16.079,37.958312,12:33:16.079,0.003297,65
12:33:16.080,1.708377,12:33:16.080,37.975196,12:33:16.080,0.002969,65
12:33:16.081,1.708377,12:33:16.081,38.16092,12:33:16.081,0.00264,65
12:33:16.082,1.742145,12:33:16.082,37.975196,12:33:16.082,0.002969,65
12:33:16.083,1.809681,12:33:16.083,37.975196,12:33:16.083,0.003955,65
12:33:16.084,1.792797,12:33:16.084,38.008964,12:33:16.084,0.002311,65
12:33:16.085,1.708377,12:33:16.085,38.042732,12:33:16.085,0.003626,65
12:33:16.086,1.742145,12:33:16.086,38.093384,12:33:16.086,0.00264,65
12:33:16.087,1.792797,12:33:16.087,37.924544,12:33:16.087,0.004284,65
12:33:16.088,1.809681,12:33:16.088,37.941428,12:33:16.088,0.003297,65
12:33:16.089,1.775913,12:33:16.089,38.059616,12:33:16.089,0.004612,65
12:33:16.090,1.792797,12:33:16.090,38.042732,12:33:16.090,0.004612,65
12:33:16.091,1.843449,12:33:16.091,37.90766,12:33:16.091,0.004284,65
12:33:16.092,1.860333,12:33:16.092,37.99208,12:33:16.092,0.004284,65
12:33:16.093,1.843449,12:33:16.093,38.025848,12:33:16.093,0.001325,65
12:33:16.094,1.759029,12:33:16.094,38.008964,12:33:16.094,0.003955,65
12:33:16.095,1.894101,12:33:16.095,37.789472,12:33:16.095,0.003626,65
12:33:16.096,1.826565,12:33:16.096,37.840124,12:33:16.096,0.004612,65
12:33:16.097,1.759029,12:33:16.097,37.890776,12:33:16.097,0.00264,65
12:33:16.098,1.742145,12:33:16.098,37.975196,12:33:16.098,0.001982,65
12:33:16.099,1.809681,12:33:16.099,37.806356,12:33:16.099,0.003955,65
12:33:16.100,1.826565,12:33:16.100,37.82324,12:33:16.100,0.002969,65
12:33:16.101,1.708377,12:33:16.101,37.82324,12:33:16.101,0.001982,65
12:33:16.102,1.742145,12:33:16.102,37.90766,12:33:16.102,0.003297,65
12:33:16.103,1.809681,12:33:16.103,37.772588,12:33:16.103,0.003297,65
12:33:16.104,1.843449,12:33:16.104,37.82324,12:33:16.104,0.00264,65
12:33:16.105,1.725261,12:33:16.105,37.73882,12:33:16.105,0.002969,65
12:33:16.106,1.691493,12:33:16.106,37.806356,12:33:16.106,0.002969,65
12:33:16.107,1.775913,12:33:16.107,37.755704,12:33:16.107,0.00264,65
12:33:16.108,1.725261,12:33:16.108,37.772588,12:33:16.108,0.003297,65
12:33:16.109,1.725261,12:33:16.109,37.789472,12:33:16.109,0.002969,65
12:33:16.110,1.742145,12:33:16.110,37.82324,12:33:16.110,0.002311,65
12:33:16.111,1.759029,12:33:16.111,37.755704,12:33:16.111,0.004284,65
12:33:16.112,1.809681,12:33:16.112,37.721936,12:33:16.112,0.003297,65
12:33:16.113,1.742145,12:33:16.113,37.806356,12:33:16.113,0.00527,65
12:33:16.114,1.775913,12:33:16.114,37.840124,12:33:16.114,0.003955,65
12:33:16.115,1.725261,12:33:16.115,37.705052,12:33:16.115,0.003626,65
12:33:16.116,1.742145,12:33:16.116,37.721936,12:33:16.116,0.003626,65
12:33:16.117,1.708377,12:33:16.117,37.721936,12:33:16.117,0.002969,65
12:33:16.118,1.708377,12:33:16.118,37.721936,12:33:16.118,0.003626,65
12:33:16.119,1.725261,12:33:16.119,37.705052,12:33:16.119,0.002969,65
12:33:16.120,1.691493,12:33:16.120,37.603748,12:33:16.120,0.002311,65
12:33:16.121,1.674609,12:33:16.121,37.721936,12:33:16.121,0.001653,65
12:33:16.122,1.607073,12:33:16.122,37.721936,12:33:16.122,0.002969,65
12:33:16.123,1.674609,12:33:16.123,37.56998,12:33:16.123,0.001982,65
12:33:16.124,1.708377,12:33:16.124,37.553096,12:33:16.124,0.003626,65
12:33:16.125,1.674609,12:33:16.125,37.671284,12:33:16.125,0.003297,65
12:33:16.126,1.640841,12:33:16.126,37.6544,12:33:16.126,0.003297,65
12:33:16.127,1.725261,12:33:16.127,37.553096,12:33:16.127,0.00264,65
12:33:16.128,1.775913,12:33:16.128,37.536212,12:33:16.128,0.003626,65
12:33:16.129,1.759029,12:33:16.129,37.553096,12:33:16.129,0.003297,65
12:33:16.130,1.742145,12:33:16.130,37.620632,12:33:16.130,0.004284,65
12:33:16.131,1.775913,12:33:16.131,37.553096,12:33:16.131,0.003297,65
12:33:16.132,1.792797,12:33:16.132,37.502444,12:33:16.132,0.004284,65
12:33:16.133,1.775913,12:33:16.133,37.6544,12:33:16.133,0.001325,65
12:33:16.134,1.674609,12:33:16.134,37.721936,12:33:16.134,0.004941,65
12:33:16.135,1.775913,12:33:16.135,37.553096,12:33:16.135,0.003297,65
12:33:16.136,1.775913,12:33:16.136,37.48556,12:33:16.136,0.003626,65
12:33:16.137,1.725261,12:33:16.137,37.519328,12:33:16.137,0.003955,65
12:33:16.138,1.674609,12:33:16.138,37.586864,12:33:16.138,0.003955,65
12:33:16.139,1.742145,12:33:16.139,37.468676,12:33:16.139,0.003955,65
12:33:16.140,1.708377,12:33:16.140,37.384256,12:33:16.140,0.003955,65
12:33:16.141,1.657725,12:33:16.141,37.418024,12:33:16.141,0.003297,65
12:33:16.142,1.623957,12:33:16.142,37.468676,12:33:16.142,0.002311,65
12:33:16.143,1.725261,12:33:16.143,37.40114,12:33:16.143,0.003297,65
12:33:16.144,1.725261,12:33:16.144,37.434908,12:33:16.144,0.001982,65
12:33:16.145,1.657725,12:33:16.145,37.40114,12:33:16.145,0.003297,65
12:33:16.146,1.623957,12:33:16.146,37.56998,12:33:16.146,0.002969,65
12:33:16.147,1.657725,12:33:16.147,37.468676,12:33:16.147,0.003626,65
12:33:16.148,1.708377,12:33:16.148,37.350489,12:33:16.148,0.003955,65
12:33:16.149,1.775913,12:33:16.149,37.384256,12:33:16.149,0.00264,65
12:33:16.150,1.691493,12:33:16.150,37.48556,12:33:16.150,0.003626,65
12:33:16.151,1.792797,12:33:16.151,37.40114,12:33:16.151,0.001982,65
12:33:16.152,1.742145,12:33:16.152,37.384256,12:33:16.152,0.002969,65
12:33:16.153,1.640841,12:33:16.153,37.434908,12:33:16.153,0.004284,65
12:33:16.154,1.691493,12:33:16.154,37.519328,12:33:16.154,0.003955,65
12:33:16.155,1.708377,12:33:16.155,37.350489,12:33:16.155,0.003955,65
12:33:16.156,1.674609,12:33:16.156,37.333605,12:33:16.156,0.00264,65
12:33:16.157,1.674609,12:33:16.157,37.367373,12:33:16.157,0.003955,65
12:33:16.158,1.640841,12:33:16.158,37.451792,12:33:16.158,0.003626,65
12:33:16.159,1.657725,12:33:16.159,37.350489,12:33:16.159,0.003626,65
12:33:16.160,1.640841,12:33:16.160,37.316721,12:33:16.160,0.003297,65
12:33:16.161,1.657725,12:33:16.161,37.266069,12:33:16.161,0.003626,65
12:33:16.162,1.573305,12:33:16.162,37.333605,12:33:16.162,0.003626,65
12:33:16.163,1.556421,12:33:16.163,37.198533,12:33:16.163,0.004284,65
12:33:16.164,1.623957,12:33:16.164,37.181649,12:33:16.164,0.003297,65
12:33:16.165,1.590189,12:33:16.165,37.232301,12:33:16.165,0.003955,65
12:33:16.166,1.556421,12:33:16.166,37.367373,12:33:16.166,0.003297,65
12:33:16.167,1.556421,12:33:16.167,37.282953,12:33:16.167,0.003297,65
12:33:16.168,1.590189,12:33:16.168,37.40114,12:33:16.168,0.002969,65
12:33:16.169,1.657725,12:33:16.169,37.350489,12:33:16.169,0.00264,65
12:33:16.170,1.607073,12:33:16.170,37.418024,12:33:16.170,0.00264,65
12:33:16.171,1.640841,12:33:16.171,37.316721,12:33:16.171,0.004284,65
12:33:16.172,1.657725,12:33:16.172,37.249185,12:33:16.172,0.00264,65
12:33:16.173,1.623957,12:33:16.173,37.266069,12:33:16.173,0.002311,65
12:33:16.174,1.657725,12:33:16.174,37.215417,12:33:16.174,0.002311,65
12:33:16.175,1.623957,12:33:16.175,37.316721,12:33:16.175,0.002969,65
12:33:16.176,1.657725,12:33:16.176,37.198533,12:33:16.176,0.003626,65
12:33:16.177,1.623957,12:33:16.177,37.147881,12:33:16.177,0.001982,65
12:33:16.178,1.623957,12:33:16.178,37.232301,12:33:16.178,0.002311,65
12:33:16.179,1.607073,12:33:16.179,37.181649,12:33:16.179,0.002311,65
12:33:16.180,1.623957,12:33:16.180,37.097229,12:33:16.180,0.00264,65
12:33:16.181,1.640841,12:33:16.181,37.063461,12:33:16.181,0.00264,65
12:33:16.182,1.539537,12:33:16.182,37.164765,12:33:16.182,0.003297,65
12:33:16.183,1.573305,12:33:16.183,37.114113,12:33:16.183,0.004284,65
12:33:16.184,1.623957,12:33:16.184,37.063461,12:33:16.184,0.002969,65
12:33:16.185,1.607073,12:33:16.185,37.029693,12:33:16.185,0.004284,65
12:33:16.186,1.607073,12:33:16.186,37.198533,12:33:16.186,0.002311,65
12:33:16.187,1.657725,12:33:16.187,37.097229,12:33:16.187,0.003955,65
12:33:16.188,1.623957,12:33:16.188,37.046577,12:33:16.188,0.00264,65
12:33:16.189,1.657725,12:33:16.189,37.012809,12:33:16.189,0.002311,65
12:33:16.190,1.623957,12:33:16.190,37.130997,12:33:16.190,0.002969,65
12:33:16.191,1.657725,12:33:16.191,37.063461,12:33:16.191,0.002969,65
12:33:16.192,1.623957,12:33:16.192,37.012809,12:33:16.192,0.002969,65
12:33:16.193,1.691493,12:33:16.193,36.995925,12:33:16.193,0.003297,65
12:33:16.194,1.607073,12:33:16.194,37.147881,12:33:16.194,0.004284,65
12:33:16.195,1.623957,12:33:16.195,37.046577,12:33:16.195,0.003626,65
12:33:16.196,1.708377,12:33:16.196,36.962157,12:33:16.196,0.001982,65
12:33:16.197,1.674609,12:33:16.197,36.979041,12:33:16.197,0.002969,65
12:33:16.198,1.607073,12:33:16.198,37.097229,12:33:16.198,0.001982,65
12:33:16.199,1.640841,12:33:16.199,37.046577,12:33:16.199,0.002311,65
12:33:16.200,1.674609,12:33:16.200,36.928389,12:33:16.200,0.00264,65
12:33:16.201,1.674609,12:33:16.201,36.877737,12:33:16.201,0.002311,65
12:33:16.202,1.607073,12:33:16.202,36.979041,12:33:16.202,0.002311,65
12:33:16.203,1.573305,12:33:16.203,36.894621,12:33:16.203,0.001982,65
12:33:16.204,1.657725,12:33:16.204,36.928389,12:33:16.204,0.003626,65
12:33:16.205,1.691493,12:33:16.205,36.827085,12:33:16.205,0.002311,65
12:33:16.206,1.623957,12:33:16.206,36.962157,12:33:16.206,0.001982,65
12:33:16.207,1.623957,12:33:16.207,36.928389,12:33:16.207,0.003955,65
12:33:16.208,1.691493,12:33:16.208,36.860853,12:33:16.208,0.00264,65
12:33:16.209,1.691493,12:33:16.209,36.894621,12:33:16.209,0.00264,65
12:33:16.210,1.691493,12:33:16.210,36.928389,12:33:16.210,0.00264,65
12:33:16.211,1.691493,12:33:16.211,36.995925,12:33:16.211,0.003297,65
12:33:16.212,1.742145,12:33:16.212,36.827085,12:33:16.212,0.00264,65
12:33:16.213,1.725261,12:33:16.213,36.827085,12:33:16.213,0.002311,65
12:33:16.214,1.674609,12:33:16.214,36.894621,12:33:16.214,0.002311,65
12:33:16.215,1.725261,12:33:16.215,36.894621,12:33:16.215,0.002311,65
12:33:16.216,1.809681,12:33:16.216,36.759549,12:33:16.216,0.001325,65
12:33:16.217,1.708377,12:33:16.217,36.692013,12:33:16.217,0.004941,65
12:33:16.218,1.708377,12:33:16.218,36.843969,12:33:16.218,0.003297,65
12:33:16.219,1.657725,12:33:16.219,36.877737,12:33:16.219,0.001653,65
12:33:16.220,1.691493,12:33:16.220,36.742665,12:33:16.220,0.003297,65
12:33:16.221,1.725261,12:33:16.221,36.742665,12:33:16.221,0.004612,65
12:33:16.222,1.691493,12:33:16.222,36.793317,12:33:16.222,0.00264,65
12:33:16.223,1.640841,12:33:16.223,36.827085,12:33:16.223,0.003297,65
12:33:16.224,1.640841,12:33:16.224,36.692013,12:33:16.224,0.003626,65
12:33:16.225,1.674609,12:33:16.225,36.607593,12:33:16.225,0.00264,65
12:33:16.226,1.708377,12:33:16.226,36.810201,12:33:16.226,0.002969,65
12:33:16.227,1.674609,12:33:16.227,36.827085,12:33:16.227,0.003297,65
12:33:16.228,1.691493,12:33:16.228,36.776433,12:33:16.228,0.00264,65
12:33:16.229,1.742145,12:33:16.229,36.708897,12:33:16.229,0.004284,65
12:33:16.230,1.708377,12:33:16.230,36.759549,12:33:16.230,0.00264,65
12:33:16.231,1.691493,12:33:16.231,36.776433,12:33:16.231,0.003297,65
12:33:16.232,1.691493,12:33:16.232,36.658245,12:33:16.232,0.002969,65
12:33:16.233,1.708377,12:33:16.233,36.692013,12:33:16.233,0.002311,65
12:33:16.234,1.725261,12:33:16.234,36.793317,12:33:16.234,0.00264,65
12:33:16.235,1.708377,12:33:16.235,36.810201,12:33:16.235,0.003297,65
12:33:16.236,1.742145,12:33:16.236,36.573825,12:33:16.236,0.002969,65
12:33:16.237,1.742145,12:33:16.237,36.641361,12:33:16.237,0.001653,65
12:33:16.238,1.708377,12:33:16.238,36.725781,12:33:16.238,0.002311,65
12:33:16.239,1.691493,12:33:16.239,36.641361,12:33:16.239,0.003297,65
12:33:16.240,1.691493,12:33:16.240,36.523173,12:33:16.240,0.002969,65
12:33:16.241,1.657725,12:33:16.241,36.607593,12:33:16.241,0.002969,65
12:33:16.242,1.640841,12:33:16.242,36.658245,12:33:16.242,0.003297,65
12:33:16.243,1.725261,12:33:16.243,36.658245,12:33:16.243,0.002311,65
12:33:16.244,1.759029,12:33:16.244,36.523173,12:33:16.244,0.003297,65
12:33:16.245,1.691493,12:33:16.245,36.472521,12:33:16.245,0.003626,65
12:33:16.246,1.725261,12:33:16.246,36.573825,12:33:16.246,0.002969,65
12:33:16.247,1.691493,12:33:16.247,36.523173,12:33:16.247,0.00264,65
12:33:16.248,1.742145,12:33:16.248,36.472521,12:33:16.248,0.001982,65
12:33:16.249,1.725261,12:33:16.249,36.556941,12:33:16.249,0.001653,65
12:33:16.250,1.792797,12:33:16.250,36.573825,12:33:16.250,0.002969,65
12:33:16.251,1.759029,12:33:16.251,36.607593,12:33:16.251,0.003626,65
12:33:16.252,1.742145,12:33:16.252,36.556941,12:33:16.252,0.001325,65
12:33:16.253,1.725261,12:33:16.253,36.523173,12:33:16.253,0.00264,65
12:33:16.254,1.759029,12:33:16.254,36.590709,12:33:16.254,0.001653,65
12:33:16.255,1.759029,12:33:16.255,36.624477,12:33:16.255,0.001982,65
12:33:16.256,1.775913,12:33:16.256,36.523173,12:33:16.256,0.001325,65
12:33:16.257,1.759029,12:33:16.257,36.455637,12:33:16.257,0.001982,65
12:33:16.258,1.759029,12:33:16.258,36.523173,12:33:16.258,0.001982,65
12:33:16.259,1.691493,12:33:16.259,36.540057,12:33:16.259,0.00264,65
12:33:16.260,1.725261,12:33:16.260,36.472521,12:33:16.260,0.003297,65
12:33:16.261,1.674609,12:33:16.261,36.371217,12:33:16.261,0.002969,65
12:33:16.262,1.640841,12:33:16.262,36.388101,12:33:16.262,0.002311,65
12:33:16.263,1.640841,12:33:16.263,36.489405,12:33:16.263,0.003297,65
12:33:16.264,1.674609,12:33:16.264,36.438753,12:33:16.264,0.00264,65
12:33:16.265,1.590189,12:33:16.265,36.371217,12:33:16.265,0.003626,65
12:33:16.266,1.657725,12:33:16.266,36.337449,12:33:16.266,0.001982,65
12:33:16.267,1.640841,12:33:16.267,36.472521,12:33:16.267,0.002969,65
12:33:16.268,1.623957,12:33:16.268,36.404985,12:33:16.268,0.004284,65
12:33:16.269,1.759029,12:33:16.269,36.404985,12:33:16.269,0.002969,65
12:33:16.270,1.691493,12:33:16.270,36.337449,12:33:16.270,0.00264,65
12:33:16.271,1.691493,12:33:16.271,36.388101,12:33:16.271,0.003297,65
12:33:16.272,1.691493,12:33:16.272,36.388101,12:33:16.272,0.003297,65
12:33:16.273,1.691493,12:33:16.273,36.388101,12:33:16.273,0.002311,65
12:33:16.274,1.708377,12:33:16.274,36.354333,12:33:16.274,0.002311,65
12:33:16.275,1.623957,12:33:16.275,36.354333,12:33:16.275,0.001325,65
12:33:16.276,1.691493,12:33:16.276,36.320565,12:33:16.276,0.00264,65
12:33:16.277,1.708377,12:33:16.277,36.269913,12:33:16.277,0.001982,65
12:33:16.278,1.691493,12:33:16.278,36.354333,12:33:16.278,0.002311,65
12:33:16.279,1.607073,12:33:16.279,36.371217,12:33:16.279,0.002311,65
12:33:16.280,1.607073,12:33:16.280,36.320565,12:33:16.280,0.00264,65
12:33:16.281,1.657725,12:33:16.281,36.236145,12:33:16.281,0.001982,65
12:33:16.282,1.607073,12:33:16.282,36.185493,12:33:16.282,0.00264,65
12:33:16.283,1.590189,12:33:16.283,36.320565,12:33:16.283,0.00264,65
12:33:16.284,1.674609,12:33:16.284,36.219261,12:33:16.284,0.003626,65
12:33:16.285,1.674609,12:33:16.285,36.219261,12:33:16.285,0.003297,65
12:33:16.286,1.640841,12:33:16.286,36.202377,12:33:16.286,0.00264,65
12:33:16.287,1.674609,12:33:16.287,36.320565,12:33:16.287,0.002311,65
12:33:16.288,1.623957,12:33:16.288,36.202377,12:33:16.288,0.003626,65
12:33:16.289,1.691493,12:33:16.289,36.185493,12:33:16.289,0.002969,65
12:33:16.290,1.742145,12:33:16.290,36.236145,12:33:16.290,0.003297,65
12:33:16.291,1.691493,12:33:16.291,36.303681,12:33:16.291,0.001982,65
12:33:16.292,1.674609,12:33:16.292,36.202377,12:33:16.292,0.002969,65
12:33:16.293,1.708377,12:33:16.293,36.219261,12:33:16.293,0.002969,65
12:33:16.294,1.725261,12:33:16.294,36.168609,12:33:16.294,0.003297,65
12:33:16.295,1.708377,12:33:16.295,36.320565,12:33:16.295,0.002969,65
12:33:16.296,1.674609,12:33:16.296,36.236145,12:33:16.296,0.00264,65
12:33:16.297,1.674609,12:33:16.297,36.084189,12:33:16.297,0.003955,65
12:33:16.298,1.742145,12:33:16.298,36.101073,12:33:16.298,0.003626,65
12:33:16.299,1.708377,12:33:16.299,36.236145,12:33:16.299,0.002311,65
12:33:16.300,1.708377,12:33:16.300,36.050421,12:33:16.300,0.00264,65
12:33:16.301,1.708377,12:33:16.301,36.134841,12:33:16.301,0.001982,65
12:33:16.302,1.640841,12:33:16.302,35.949117,12:33:16.302,0.001653,65
12:33:16.303,1.556421,12:33:16.303,36.185493,12:33:16.303,0.003297,65
12:33:16.304,1.623957,12:33:16.304,36.067305,12:33:16.304,0.002969,65
12:33:16.305,1.691493,12:33:16.305,36.050421,12:33:16.305,0.003955,65
12:33:16.306,1.691493,12:33:16.306,36.050421,12:33:16.306,0.003955,65
12:33:16.307,1.657725,12:33:16.307,36.117957,12:33:16.307,0.002969,65
12:33:16.308,1.640841,12:33:16.308,36.134841,12:33:16.308,0.002969,65
12:33:16.309,1.775913,12:33:16.309,35.999769,12:33:16.309,0.00264,65
12:33:16.310,1.742145,12:33:16.310,36.101073,12:33:16.310,0.003955,65
12:33:16.311,1.691493,12:33:16.311,36.168609,12:33:16.311,0.003626,65
12:33:16.312,1.657725,12:33:16.312,36.151725,12:33:16.312,0.001653,65
12:33:16.313,1.775913,12:33:16.313,36.101073,12:33:16.313,0.002969,65
12:33:16.314,1.725261,12:33:16.314,35.932233,12:33:16.314,0.003626,65
12:33:16.315,1.691493,12:33:16.315,36.084189,12:33:16.315,0.003297,65
12:33:16.316,1.691493,12:33:16.316,36.016653,12:33:16.316,0.003955,65
12:33:16.317,1.708377,12:33:16.317,35.949117,12:33:16.317,0.003297,65
12:33:16.318,1.674609,12:33:16.318,35.915349,12:33:16.318,0.003955,65
12:33:16.319,1.657725,12:33:16.319,36.067305,12:33:16.319,0.004941,65
12:33:16.320,1.674609,12:33:16.320,35.932233,12:33:16.320,0.00264,65
12:33:16.321,1.691493,12:33:16.321,35.881581,12:33:16.321,0.002969,65
12:33:16.322,1.708377,12:33:16.322,35.966001,12:33:16.322,0.003297,65
12:33:16.323,1.657725,12:33:16.323,35.898465,12:33:16.323,0.001325,65
12:33:16.324,1.674609,12:33:16.324,35.915349,12:33:16.324,0.002969,65
12:33:16.325,1.691493,12:33:16.325,35.830929,12:33:16.325,0.000996,65
12:33:16.326,1.691493,12:33:16.326,35.915349,12:33:16.326,0.002311,65
12:33:16.327,1.708377,12:33:16.327,35.982885,12:33:16.327,0.001653,65
12:33:16.328,1.725261,12:33:16.328,35.898465,12:33:16.328,0.004612,65
12:33:16.329,1.742145,12:33:16.329,35.915349,12:33:16.329,0.00264,65
12:33:16.330,1.792797,12:33:16.330,35.949117,12:33:16.330,0.00264,65
12:33:16.331,1.742145,12:33:16.331,35.932233,12:33:16.331,0.00264,65
12:33:16.332,1.759029,12:33:16.332,35.881581,12:33:16.332,0.001982,65
12:33:16.333,1.775913,12:33:16.333,35.881581,12:33:16.333,0.00264,65
12:33:16.334,1.691493,12:33:16.334,35.830929,12:33:16.334,0.612561,65
12:33:16.335,1.708377,12:33:16.335,35.949117,12:33:16.335,4.966507,65
12:33:16.336,1.759029,12:33:16.336,35.864697,12:33:16.336,5.879577,65
12:33:16.337,1.759029,12:33:16.337,35.780277,12:33:16.337,5.876618,65
12:33:16.338,1.742145,12:33:16.338,35.797161,12:33:16.338,5.902264,65
12:33:16.339,1.708377,12:33:16.339,35.881581,12:33:16.339,5.944021,65
12:33:16.340,1.674609,12:33:16.340,35.915349,12:33:16.340,5.99334,65
12:33:16.341,1.691493,12:33:16.341,35.780277,12:33:16.341,6.008136,65
12:33:16.342,1.691493,12:33:16.342,35.662089,12:33:16.342,6.011753,65
12:33:16.343,1.623957,12:33:16.343,35.763393,12:33:16.343,6.012411,65
12:33:16.344,1.573305,12:33:16.344,35.797161,12:33:16.344,6.008136,65
12:33:16.345,1.674609,12:33:16.345,35.695857,12:33:16.345,6.009123,65
12:33:16.346,1.826565,12:33:16.346,35.763393,12:33:16.346,5.987751,65
12:33:16.347,2.046057,12:33:16.347,35.814045,12:33:16.347,5.966708,65
12:33:16.348,2.586345,12:33:16.348,35.847813,12:33:16.348,5.976572,65
12:33:16.349,3.633152,12:33:16.349,35.678973,12:33:16.349,5.992683,65
12:33:16.350,6.165752,12:33:16.350,35.645205,12:33:16.350,6.017671,65
12:33:16.351,10.319214,12:33:16.351,35.864697,12:33:16.351,6.030494,65
12:33:16.352,14.776589,12:33:16.352,35.780277,12:33:16.352,6.03181,65
12:33:16.353,18.980704,12:33:16.353,35.678973,12:33:16.353,6.029179,65
12:33:16.354,24.045902,12:33:16.354,35.712741,12:33:16.354,6.032467,65
12:33:16.355,29.566968,12:33:16.355,35.797161,12:33:16.355,6.032796,65
12:33:16.356,35.121802,12:33:16.356,35.830929,12:33:16.356,6.027864,65
12:33:16.357,41.048083,12:33:16.357,35.746509,12:33:16.357,5.991696,65
12:33:16.358,47.784795,12:33:16.358,35.746509,12:33:16.358,5.989066,65
12:33:16.359,55.315055,12:33:16.359,35.645205,12:33:16.359,5.988408,65
12:33:16.360,62.794662,12:33:16.360,35.729625,12:33:16.360,5.992025,65
12:33:16.361,69.885937,12:33:16.361,35.560785,12:33:16.361,6.04003,65
12:33:16.362,76.622647,12:33:16.362,35.560785,12:33:16.362,6.044962,65
12:33:16.363,82.65023,12:33:16.363,35.459481,12:33:16.363,6.04003,65
12:33:16.364,86.533546,12:33:16.364,35.594553,12:33:16.364,6.02359,65
12:33:16.365,86.769922,12:33:16.365,35.645205,12:33:16.365,6.014055,65
12:33:16.366,82.211246,12:33:16.366,35.662089,12:33:16.366,6.018658,65
12:33:16.367,74.680989,12:33:16.367,35.797161,12:33:16.367,5.974599,65
12:33:16.368,64.90516,12:33:16.368,35.915349,12:33:16.368,5.953556,65
12:33:16.369,55.652735,12:33:16.369,35.881581,12:33:16.369,5.952241,65
12:33:16.370,50.30051,12:33:16.370,35.695857,12:33:16.370,5.968681,65
12:33:16.371,43.952129,12:33:16.371,35.662089,12:33:16.371,5.975914,65
12:33:16.372,36.388101,12:33:16.372,35.510133,12:33:16.372,6.002218,65
12:33:16.373,31.069643,12:33:16.373,35.375061,12:33:16.373,6.007807,65
12:33:16.374,29.077332,12:33:16.374,35.375061,12:33:16.374,6.010109,65
12:33:16.375,30.056604,12:33:16.375,35.628321,12:33:16.375,6.005835,65
12:33:16.376,32.825579,12:33:16.376,35.763393,12:33:16.376,5.999588,65
12:33:16.377,36.117957,12:33:16.377,35.797161,12:33:16.377,5.994327,65
12:33:16.378,39.663595,12:33:16.378,35.898465,12:33:16.378,5.99071,65
12:33:16.379,43.985897,12:33:16.379,36.016653,12:33:16.379,5.984792,65
12:33:16.380,49.20305,12:33:16.380,36.117957,12:33:16.380,5.988408,65
12:33:16.381,54.352667,12:33:16.381,36.151725,12:33:16.381,5.964077,65
12:33:16.382,58.539897,12:33:16.382,36.320565,12:33:16.382,5.942706,65
12:33:16.383,61.798507,12:33:16.383,36.404985,12:33:16.383,5.943034,65
12:33:16.384,64.449293,12:33:16.384,36.489405,12:33:16.384,5.940733,65
12:33:16.385,65.884432,12:33:16.385,36.404985,12:33:16.385,5.951583,65
12:33:16.386,65.225956,12:33:16.386,36.455637,12:33:16.386,5.987093,65
12:33:16.387,62.895966,12:33:16.387,36.472521,12:33:16.387,6.027206,65
12:33:16.388,59.519168,12:33:16.388,36.540057,12:33:16.388,6.030494,65
12:33:16.389,55.551431,12:33:16.389,36.421869,12:33:16.389,6.017343,65
12:33:16.390,51.668113,12:33:16.390,36.438753,12:33:16.390,6.013397,65
12:33:16.391,48.426387,12:33:16.391,36.354333,12:33:16.391,6.004848,65
12:33:16.392,46.417192,12:33:16.392,36.286797,12:33:16.392,5.993998,65
12:33:16.393,45.302849,12:33:16.393,36.168609,12:33:16.393,5.979202,65
12:33:16.394,45.167777,12:33:16.394,36.168609,12:33:16.394,5.965393,65
12:33:16.395,45.910672,12:33:16.395,36.269913,12:33:16.395,5.954542,65
12:33:16.396,47.312044,12:33:16.396,36.506289,12:33:16.396,5.952241,65
12:33:16.397,49.270586,12:33:16.397,36.624477,12:33:16.397,5.956515,65
12:33:16.398,51.566809,12:33:16.398,37.046577,12:33:16.398,5.949282,65
12:33:16.399,53.64354,12:33:16.399,37.350489,12:33:16.399,5.921991,65
12:33:16.400,55.399475,12:33:16.400,37.637516,12:33:16.400,5.915416,65
12:33:16.401,56.682658,12:33:16.401,37.806356,12:33:16.401,5.915744,65
12:33:16.402,57.881421,12:33:16.402,37.941428,12:33:16.402,5.91147,65
12:33:16.403,58.303521,12:33:16.403,38.025848,12:33:16.403,5.912785,65
12:33:16.404,57.526857,12:33:16.404,38.177804,12:33:16.404,5.917388,65
12:33:16.405,55.939762,12:33:16.405,38.093384,12:33:16.405,5.947638,65
12:33:16.406,54.656579,12:33:16.406,37.975196,12:33:16.406,5.992354,65
12:33:16.407,53.153904,12:33:16.407,38.093384,12:33:16.407,5.987093,65
