Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
12:52:43.077,1.961637,12:52:43.077,37.99208,12:52:43.077,0.001653
12:52:43.078,1.910985,12:52:43.078,37.772588,12:52:43.078,0.00527
12:52:43.079,1.961637,12:52:43.079,37.806356,12:52:43.079,0.00264
12:52:43.080,1.877217,12:52:43.080,37.806356,12:52:43.080,0.003626
12:52:43.081,1.826565,12:52:43.081,37.873892,12:52:43.081,0.002969
12:52:43.082,1.910985,12:52:43.082,37.721936,12:52:43.082,0.00264
12:52:43.083,1.944753,12:52:43.083,37.603748,12:52:43.083,0.003297
12:52:43.084,1.809681,12:52:43.084,37.755704,12:52:43.084,0.002969
12:52:43.085,1.759029,12:52:43.085,37.840124,12:52:43.085,0.002969
12:52:43.086,1.826565,12:52:43.086,37.6544,12:52:43.086,0.003297
12:52:43.087,1.860333,12:52:43.087,37.637516,12:52:43.087,0.002969
12:52:43.088,1.826565,12:52:43.088,37.73882,12:52:43.088,0.003297
12:52:43.089,1.877217,12:52:43.089,37.755704,12:52:43.089,0.003626
12:52:43.090,1.860333,12:52:43.090,37.553096,12:52:43.090,0.003626
12:52:43.091,1.944753,12:52:43.091,37.553096,12:52:43.091,0.00264
12:52:43.092,1.910985,12:52:43.092,37.603748,12:52:43.092,0.004284
12:52:43.093,1.860333,12:52:43.093,37.688168,12:52:43.093,0.003626
12:52:43.094,1.944753,12:52:43.094,37.620632,12:52:43.094,0.003297
12:52:43.095,1.944753,12:52:43.095,37.6544,12:52:43.095,0.00264
12:52:43.096,1.877217,12:52:43.096,37.721936,12:52:43.096,0.001653
12:52:43.097,1.894101,12:52:43.097,37.755704,12:52:43.097,0.002311
12:52:43.098,1.910985,12:52:43.098,37.637516,12:52:43.098,0.002969
12:52:43.099,1.944753,12:52:43.099,37.502444,12:52:43.099,0.00264
12:52:43.100,1.826565,12:52:43.100,37.620632,12:52:43.100,0.001982
12:52:43.101,1.860333,12:52:43.101,37.586864,12:52:43.101,0.001653
12:52:43.102,1.910985,12:52:43.102,37.519328,12:52:43.102,0.001982
12:52:43.103,1.877217,12:52:43.103,37.48556,12:52:43.103,0.000996
12:52:43.104,1.792797,12:52:43.104,37.536212,12:52:43.104,0.003955
12:52:43.105,1.742145,12:52:43.105,37.603748,12:52:43.105,0.003297
12:52:43.106,1.877217,12:52:43.106,37.434908,12:52:43.106,0.003626
12:52:43.107,1.910985,12:52:43.107,37.451792,12:52:43.107,0.003297
12:52:43.108,1.860333,12:52:43.108,37.536212,12:52:43.108,0.002311
12:52:43.109,1.826565,12:52:43.109,37.553096,12:52:43.109,0.003297
12:52:43.110,1.927869,12:52:43.110,37.367373,12:52:43.110,0.003297
12:52:43.111,1.877217,12:52:43.111,37.367373,12:52:43.111,0.003297
12:52:43.112,1.809681,12:52:43.112,37.451792,12:52:43.112,0.003297
12:52:43.113,1.877217,12:52:43.113,37.553096,12:52:43.113,0.002969
12:52:43.114,1.927869,12:52:43.114,37.367373,12:52:43.114,0.003955
12:52:43.115,1.910985,12:52:43.115,37.384256,12:52:43.115,0.003626
12:52:43.116,1.894101,12:52:43.116,37.418024,12:52:43.116,0.004284
12:52:43.117,1.860333,12:52:43.117,37.553096,12:52:43.117,0.002311
12:52:43.118,1.927869,12:52:43.118,37.367373,12:52:43.118,0.002969
12:52:43.119,1.826565,12:52:43.119,37.384256,12:52:43.119,0.003297
12:52:43.120,1.860333,12:52:43.120,37.384256,12:52:43.120,0.00264
12:52:43.121,1.792797,12:52:43.121,37.468676,12:52:43.121,0.001982
12:52:43.122,1.809681,12:52:43.122,37.282953,12:52:43.122,0.002311
12:52:43.123,1.860333,12:52:43.123,37.299837,12:52:43.123,0.003955
12:52:43.124,1.775913,12:52:43.124,37.299837,12:52:43.124,0.003626
12:52:43.125,1.725261,12:52:43.125,37.451792,12:52:43.125,0.002311
12:52:43.126,1.742145,12:52:43.126,37.266069,12:52:43.126,0.002311
12:52:43.127,1.775913,12:52:43.127,37.266069,12:52:43.127,0.003297
12:52:43.128,1.775913,12:52:43.128,37.299837,12:52:43.128,0.003626
12:52:43.129,1.742145,12:52:43.129,37.519328,12:52:43.129,0.003955
12:52:43.130,1.792797,12:52:43.130,37.316721,12:52:43.130,0.002311
12:52:43.131,1.826565,12:52:43.131,37.316721,12:52:43.131,0.002311
12:52:43.132,1.809681,12:52:43.132,37.316721,12:52:43.132,0.001982
12:52:43.133,1.742145,12:52:43.133,37.40114,12:52:43.133,0.003297
12:52:43.134,1.843449,12:52:43.134,37.316721,12:52:43.134,0.002311
12:52:43.135,1.877217,12:52:43.135,37.198533,12:52:43.135,0.003626
12:52:43.136,1.843449,12:52:43.136,37.164765,12:52:43.136,0.001982
12:52:43.137,1.775913,12:52:43.137,37.350489,12:52:43.137,0.003626
12:52:43.138,1.860333,12:52:43.138,37.282953,12:52:43.138,0.004284
12:52:43.139,1.877217,12:52:43.139,37.130997,12:52:43.139,0.003955
12:52:43.140,1.927869,12:52:43.140,37.097229,12:52:43.140,0.003297
12:52:43.141,1.809681,12:52:43.141,37.316721,12:52:43.141,0.00264
12:52:43.142,1.843449,12:52:43.142,37.114113,12:52:43.142,0.001982
12:52:43.143,1.826565,12:52:43.143,37.097229,12:52:43.143,0.002969
12:52:43.144,1.843449,12:52:43.144,36.995925,12:52:43.144,0.003297
12:52:43.145,1.742145,12:52:43.145,37.266069,12:52:43.145,0.002311
12:52:43.146,1.843449,12:52:43.146,37.080345,12:52:43.146,0.002969
12:52:43.147,1.877217,12:52:43.147,37.046577,12:52:43.147,0.001653
12:52:43.148,1.927869,12:52:43.148,37.114113,12:52:43.148,0.003626
12:52:43.149,1.809681,12:52:43.149,37.232301,12:52:43.149,0.00264
12:52:43.150,1.877217,12:52:43.150,37.097229,12:52:43.150,0.003955
12:52:43.151,1.894101,12:52:43.151,37.063461,12:52:43.151,0.001982
12:52:43.152,1.877217,12:52:43.152,37.012809,12:52:43.152,0.003626
12:52:43.153,1.843449,12:52:43.153,37.249185,12:52:43.153,0.002969
12:52:43.154,1.894101,12:52:43.154,37.063461,12:52:43.154,0.002311
12:52:43.155,1.843449,12:52:43.155,37.130997,12:52:43.155,0.001982
12:52:43.156,1.860333,12:52:43.156,37.012809,12:52:43.156,0.002311
12:52:43.157,1.860333,12:52:43.157,37.266069,12:52:43.157,0.002311
12:52:43.158,1.910985,12:52:43.158,37.097229,12:52:43.158,0.001982
12:52:43.159,1.809681,12:52:43.159,36.894621,12:52:43.159,0.002311
12:52:43.160,1.877217,12:52:43.160,37.063461,12:52:43.160,0.003626
12:52:43.161,1.775913,12:52:43.161,37.164765,12:52:43.161,0.003297
12:52:43.162,1.759029,12:52:43.162,37.012809,12:52:43.162,0.00264
12:52:43.163,1.809681,12:52:43.163,37.046577,12:52:43.163,0.001653
12:52:43.164,1.775913,12:52:43.164,36.928389,12:52:43.164,0.003297
12:52:43.165,1.742145,12:52:43.165,37.046577,12:52:43.165,0.001653
12:52:43.166,1.775913,12:52:43.166,37.097229,12:52:43.166,0.004284
12:52:43.167,1.809681,12:52:43.167,36.945273,12:52:43.167,0.002311
12:52:43.168,1.742145,12:52:43.168,36.877737,12:52:43.168,0.00264
12:52:43.169,1.742145,12:52:43.169,37.080345,12:52:43.169,0.002969
12:52:43.170,1.759029,12:52:43.170,36.962157,12:52:43.170,0.003626
12:52:43.171,1.792797,12:52:43.171,36.962157,12:52:43.171,0.00264
12:52:43.172,1.809681,12:52:43.172,36.928389,12:52:43.172,0.003626
12:52:43.173,1.759029,12:52:43.173,36.979041,12:52:43.173,0.002969
12:52:43.174,1.792797,12:52:43.174,36.995925,12:52:43.174,0.002311
12:52:43.175,1.775913,12:52:43.175,36.945273,12:52:43.175,0.001325
12:52:43.176,1.877217,12:52:43.176,36.860853,12:52:43.176,0.003297
12:52:43.177,1.792797,12:52:43.177,37.012809,12:52:43.177,0.003297
12:52:43.178,1.826565,12:52:43.178,36.945273,12:52:43.178,0.003297
12:52:43.179,1.910985,12:52:43.179,36.827085,12:52:43.179,0.002311
12:52:43.180,1.877217,12:52:43.180,36.860853,12:52:43.180,0.002311
12:52:43.181,1.826565,12:52:43.181,36.979041,12:52:43.181,0.002969
12:52:43.182,1.860333,12:52:43.182,36.945273,12:52:43.182,0.00264
12:52:43.183,1.843449,12:52:43.183,36.776433,12:52:43.183,0.001982
12:52:43.184,1.792797,12:52:43.184,36.793317,12:52:43.184,0.001653
12:52:43.185,1.759029,12:52:43.185,36.962157,12:52:43.185,0.001653
12:52:43.186,1.792797,12:52:43.186,36.894621,12:52:43.186,0.002311
12:52:43.187,1.877217,12:52:43.187,36.776433,12:52:43.187,0.002969
12:52:43.188,1.843449,12:52:43.188,36.742665,12:52:43.188,0.002969
12:52:43.189,1.809681,12:52:43.189,36.877737,12:52:43.189,0.003297
12:52:43.190,1.826565,12:52:43.190,36.979041,12:52:43.190,0.002969
12:52:43.191,1.894101,12:52:43.191,36.742665,12:52:43.191,0.002969
12:52:43.192,1.860333,12:52:43.192,36.742665,12:52:43.192,0.001982
12:52:43.193,1.843449,12:52:43.193,37.029693,12:52:43.193,0.002311
12:52:43.194,1.877217,12:52:43.194,36.962157,12:52:43.194,0.002969
12:52:43.195,1.809681,12:52:43.195,36.877737,12:52:43.195,0.003297
12:52:43.196,1.877217,12:52:43.196,36.827085,12:52:43.196,0.002969
12:52:43.197,1.877217,12:52:43.197,36.827085,12:52:43.197,0.003626
12:52:43.198,1.792797,12:52:43.198,36.995925,12:52:43.198,0.002969
12:52:43.199,1.860333,12:52:43.199,36.843969,12:52:43.199,0.002969
12:52:43.200,1.792797,12:52:43.200,36.928389,12:52:43.200,0.003626
12:52:43.201,1.775913,12:52:43.201,36.860853,12:52:43.201,0.003297
12:52:43.202,1.809681,12:52:43.202,36.995925,12:52:43.202,0.00264
12:52:43.203,1.877217,12:52:43.203,36.742665,12:52:43.203,0.00264
12:52:43.204,1.843449,12:52:43.204,36.742665,12:52:43.204,0.002969
12:52:43.205,1.843449,12:52:43.205,36.793317,12:52:43.205,0.002969
12:52:43.206,1.877217,12:52:43.206,36.827085,12:52:43.206,0.003626
12:52:43.207,1.826565,12:52:43.207,36.641361,12:52:43.207,0.002969
12:52:43.208,1.877217,12:52:43.208,36.624477,12:52:43.208,0.003297
