Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
14:26:01.765,27.068137,14:26:01.765,113.379076,14:26:01.765,0.001982
14:26:01.766,27.000601,14:26:01.766,112.788136,14:26:01.766,0.001653
14:26:01.767,26.966833,14:26:01.767,112.737484,14:26:01.767,0.001653
14:26:01.768,27.034369,14:26:01.768,112.990744,14:26:01.768,0.001653
14:26:01.769,27.017485,14:26:01.769,113.22712,14:26:01.769,0.002311
14:26:01.770,26.983717,14:26:01.770,112.636181,14:26:01.770,0.00264
14:26:01.771,26.899297,14:26:01.771,112.517993,14:26:01.771,0.002969
14:26:01.772,26.966833,14:26:01.772,112.956976,14:26:01.772,0.001325
14:26:01.773,26.933065,14:26:01.773,113.05828,14:26:01.773,0.00264
14:26:01.774,26.831761,14:26:01.774,112.484225,14:26:01.774,0.001653
14:26:01.775,26.865529,14:26:01.775,112.467341,14:26:01.775,0.001982
14:26:01.776,26.882413,14:26:01.776,112.653065,14:26:01.776,0.002311
14:26:01.777,26.933065,14:26:01.777,112.940092,14:26:01.777,0.00264
14:26:01.778,26.865529,14:26:01.778,112.366037,14:26:01.778,0.003297
14:26:01.779,26.865529,14:26:01.779,112.230965,14:26:01.779,0.003297
14:26:01.780,26.899297,14:26:01.780,112.467341,14:26:01.780,0.003297
14:26:01.781,26.983717,14:26:01.781,112.838788,14:26:01.781,0.002969
14:26:01.782,26.865529,14:26:01.782,112.197197,14:26:01.782,0.003297
14:26:01.783,26.899297,14:26:01.783,112.146545,14:26:01.783,0.003626
14:26:01.784,26.933065,14:26:01.784,112.332269,14:26:01.784,0.003626
14:26:01.785,26.933065,14:26:01.785,112.636181,14:26:01.785,0.003955
14:26:01.786,26.933065,14:26:01.786,112.045241,14:26:01.786,0.003955
14:26:01.787,26.865529,14:26:01.787,111.960822,14:26:01.787,0.003297
14:26:01.788,26.882413,14:26:01.788,112.180313,14:26:01.788,0.00264
14:26:01.789,26.899297,14:26:01.789,112.534877,14:26:01.789,0.003626
