Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
13:46:03.904,1.759029,13:46:03.904,54.724115,13:46:03.904,0.001982
13:46:03.905,1.775913,13:46:03.905,54.673463,13:46:03.905,0.00264
13:46:03.906,1.775913,13:46:03.906,54.707231,13:46:03.906,0.003297
13:46:03.907,1.725261,13:46:03.907,54.774767,13:46:03.907,0.001325
13:46:03.908,1.826565,13:46:03.908,54.572159,13:46:03.908,0.002311
13:46:03.909,1.809681,13:46:03.909,54.639695,13:46:03.909,0.004284
13:46:03.910,1.826565,13:46:03.910,54.740999,13:46:03.910,0.002311
13:46:03.911,1.826565,13:46:03.911,54.842303,13:46:03.911,0.001653
13:46:03.912,1.792797,13:46:03.912,54.622811,13:46:03.912,0.002969
13:46:03.913,1.775913,13:46:03.913,54.555275,13:46:03.913,0.004284
13:46:03.914,1.775913,13:46:03.914,54.656579,13:46:03.914,0.002969
13:46:03.915,1.742145,13:46:03.915,54.605927,13:46:03.915,0.002311
13:46:03.916,1.775913,13:46:03.916,54.605927,13:46:03.916,0.00264
13:46:03.917,1.691493,13:46:03.917,54.420203,13:46:03.917,0.004941
13:46:03.918,1.725261,13:46:03.918,54.521507,13:46:03.918,0.003955
13:46:03.919,1.759029,13:46:03.919,54.639695,13:46:03.919,0.003297
13:46:03.920,1.742145,13:46:03.920,54.437087,13:46:03.920,0.003626
13:46:03.921,1.775913,13:46:03.921,54.318899,13:46:03.921,0.003297
13:46:03.922,1.809681,13:46:03.922,54.470855,13:46:03.922,0.003955
13:46:03.923,1.742145,13:46:03.923,54.589043,13:46:03.923,0.003297
13:46:03.924,1.775913,13:46:03.924,54.487739,13:46:03.924,0.003955
13:46:03.925,1.792797,13:46:03.925,54.420203,13:46:03.925,0.003626
13:46:03.926,1.809681,13:46:03.926,54.521507,13:46:03.926,0.003626
13:46:03.927,1.775913,13:46:03.927,54.589043,13:46:03.927,0.002311
13:46:03.928,1.894101,13:46:03.928,54.453971,13:46:03.928,0.00264
13:46:03.929,1.860333,13:46:03.929,54.420203,13:46:03.929,0.00264
13:46:03.930,1.809681,13:46:03.930,54.352667,13:46:03.930,0.003955
13:46:03.931,1.826565,13:46:03.931,54.504623,13:46:03.931,0.001982
13:46:03.932,1.742145,13:46:03.932,54.420203,13:46:03.932,0.002311
13:46:03.933,1.775913,13:46:03.933,54.352667,13:46:03.933,0.003297
13:46:03.934,1.826565,13:46:03.934,54.318899,13:46:03.934,0.001982
13:46:03.935,1.708377,13:46:03.935,54.369551,13:46:03.935,0.001653
13:46:03.936,1.775913,13:46:03.936,54.285131,13:46:03.936,0.001982
13:46:03.937,1.759029,13:46:03.937,54.217596,13:46:03.937,0.002311
13:46:03.938,1.674609,13:46:03.938,54.268248,13:46:03.938,0.00264
13:46:03.939,1.691493,13:46:03.939,54.437087,13:46:03.939,0.001982
13:46:03.940,1.725261,13:46:03.940,54.183828,13:46:03.940,0.00264
13:46:03.941,1.725261,13:46:03.941,54.217596,13:46:03.941,0.001982
13:46:03.942,1.742145,13:46:03.942,54.217596,13:46:03.942,0.002969
13:46:03.943,1.708377,13:46:03.943,54.23448,13:46:03.943,0.00264
