Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:06:32.981,4.392932,16:06:32.981,51.178477,16:06:32.981,0.002311,126,48,69
16:06:32.982,4.359164,16:06:32.982,51.178477,16:06:32.982,0.001982,126,48,69
16:06:32.983,4.443584,16:06:32.983,50.992753,16:06:32.983,0.002969,126,48,69
16:06:32.984,4.477352,16:06:32.984,50.89145,16:06:32.984,0.003626,126,48,69
16:06:32.985,4.359164,16:06:32.985,51.094057,16:06:32.985,0.001982,126,48,69
16:06:32.986,4.359164,16:06:32.986,51.178477,16:06:32.986,0.00264,126,48,69
16:06:32.987,4.460468,16:06:32.987,50.908333,16:06:32.987,0.002311,126,48,69
16:06:32.988,4.528004,16:06:32.988,50.840798,16:06:32.988,0.001653,126,48,69
16:06:32.989,4.409816,16:06:32.989,51.077173,16:06:32.989,0.002311,126,48,69
16:06:32.990,4.4267,16:06:32.990,51.094057,16:06:32.990,0.002311,126,48,69
16:06:32.991,4.460468,16:06:32.991,50.89145,16:06:32.991,0.001653,126,48,69
16:06:32.992,4.544888,16:06:32.992,50.823914,16:06:32.992,0.002969,126,48,69
16:06:32.993,4.51112,16:06:32.993,50.992753,16:06:32.993,0.002311,126,48,69
16:06:32.994,4.494236,16:06:32.994,51.060289,16:06:32.994,0.000996,126,48,69
16:06:32.995,4.612424,16:06:32.995,50.80703,16:06:32.995,0.003626,126,48,69
16:06:32.996,4.544888,16:06:32.996,50.773262,16:06:32.996,0.003297,126,48,69
16:06:32.997,4.460468,16:06:32.997,50.925217,16:06:32.997,0.003955,126,48,69
16:06:32.998,4.477352,16:06:32.998,50.992753,16:06:32.998,0.001653,126,48,69
16:06:32.999,4.51112,16:06:32.999,50.80703,16:06:32.999,0.003297,126,48,69
16:06:33.000,4.477352,16:06:33.000,50.705726,16:06:33.000,0.002969,126,48,69
16:06:33.001,4.494236,16:06:33.001,50.857682,16:06:33.001,0.002969,126,48,69
16:06:33.002,4.443584,16:06:33.002,51.009637,16:06:33.002,0.000996,126,48,69
16:06:33.003,4.51112,16:06:33.003,50.688842,16:06:33.003,0.00264,126,48,69
16:06:33.004,4.544888,16:06:33.004,50.671958,16:06:33.004,0.000996,126,48,69
16:06:33.005,4.460468,16:06:33.005,50.908333,16:06:33.005,0.001653,126,48,69
16:06:33.006,4.409816,16:06:33.006,50.908333,16:06:33.006,0.001653,126,48,69
16:06:33.007,4.544888,16:06:33.007,50.671958,16:06:33.007,0.001653,126,48,69
16:06:33.008,4.51112,16:06:33.008,50.63819,16:06:33.008,0.002969,126,48,69
16:06:33.009,4.51112,16:06:33.009,50.80703,16:06:33.009,0.002311,126,48,69
16:06:33.010,4.51112,16:06:33.010,50.874566,16:06:33.010,0.001325,126,48,69
