Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:59:01.425,5.321552,16:59:01.425,54.521507,16:59:01.425,0.002311,155,54,78
16:59:01.426,5.338436,16:59:01.426,54.605927,16:59:01.426,0.000009,155,54,78
16:59:01.427,5.220248,16:59:01.427,54.994259,16:59:01.427,0.00264,155,54,78
16:59:01.428,5.2709,16:59:01.428,54.690347,16:59:01.428,0.00264,155,54,78
16:59:01.429,5.287784,16:59:01.429,54.589043,16:59:01.429,0.001325,155,54,78
16:59:01.430,5.287784,16:59:01.430,54.707231,16:59:01.430,0.003626,155,54,78
16:59:01.431,5.287784,16:59:01.431,54.876071,16:59:01.431,0.00264,155,54,78
16:59:01.432,5.287784,16:59:01.432,54.605927,16:59:01.432,0.00264,155,54,78
16:59:01.433,5.2709,16:59:01.433,54.487739,16:59:01.433,0.004284,155,54,78
16:59:01.434,5.304668,16:59:01.434,54.437087,16:59:01.434,0.001653,155,54,78
16:59:01.435,5.220248,16:59:01.435,54.690347,16:59:01.435,0.001653,155,54,78
16:59:01.436,5.203364,16:59:01.436,54.538391,16:59:01.436,0.003297,155,54,78
16:59:01.437,5.203364,16:59:01.437,54.437087,16:59:01.437,0.00264,155,54,78
16:59:01.438,5.237132,16:59:01.438,54.504623,16:59:01.438,0.002311,155,54,78
16:59:01.439,5.152712,16:59:01.439,54.707231,16:59:01.439,0.003955,155,54,78
16:59:01.440,5.118944,16:59:01.440,54.521507,16:59:01.440,0.002969,155,54,78
16:59:01.441,5.152712,16:59:01.441,54.420203,16:59:01.441,0.001653,155,54,78
16:59:01.442,5.135828,16:59:01.442,54.352667,16:59:01.442,0.001653,155,54,78
16:59:01.443,5.085176,16:59:01.443,54.656579,16:59:01.443,0.00264,155,54,78
16:59:01.444,5.068292,16:59:01.444,54.386435,16:59:01.444,0.001982,155,54,78
16:59:01.445,5.152712,16:59:01.445,54.352667,16:59:01.445,0.002969,155,54,78
16:59:01.446,5.169596,16:59:01.446,54.285131,16:59:01.446,0.001325,155,54,78
16:59:01.447,5.152712,16:59:01.447,54.555275,16:59:01.447,0.001325,155,54,78
16:59:01.448,5.135828,16:59:01.448,54.420203,16:59:01.448,0.002311,155,54,78
16:59:01.449,5.152712,16:59:01.449,54.285131,16:59:01.449,0.003955,155,54,78
16:59:01.450,5.203364,16:59:01.450,54.268248,16:59:01.450,0.003626,155,54,78
16:59:01.451,5.203364,16:59:01.451,54.572159,16:59:01.451,0.003297,155,54,78
16:59:01.452,5.203364,16:59:01.452,54.386435,16:59:01.452,0.001982,155,54,78
16:59:01.453,5.18648,16:59:01.453,54.268248,16:59:01.453,0.001982,155,54,78
16:59:01.454,5.169596,16:59:01.454,54.183828,16:59:01.454,0.002311,155,54,78
16:59:01.455,5.135828,16:59:01.455,54.538391,16:59:01.455,0.003297,155,54,78
16:59:01.456,5.085176,16:59:01.456,54.302015,16:59:01.456,0.00264,155,54,78
16:59:01.457,5.18648,16:59:01.457,54.217596,16:59:01.457,0.00264,155,54,78
16:59:01.458,5.051408,16:59:01.458,54.166944,16:59:01.458,0.00264,155,54,78
16:59:01.459,5.01764,16:59:01.459,54.470855,16:59:01.459,0.000996,155,54,78
16:59:01.460,5.135828,16:59:01.460,54.318899,16:59:01.460,0.002311,155,54,78
16:59:01.461,5.10206,16:59:01.461,54.06564,16:59:01.461,0.001982,155,54,78
16:59:01.462,5.169596,16:59:01.462,54.031872,16:59:01.462,0.002311,155,54,78
16:59:01.463,5.034524,16:59:01.463,54.268248,16:59:01.463,0.003297,155,54,78
16:59:01.464,5.051408,16:59:01.464,54.23448,16:59:01.464,0.000996,155,54,78
16:59:01.465,5.152712,16:59:01.465,53.998104,16:59:01.465,0.000338,155,54,78
16:59:01.466,5.135828,16:59:01.466,53.964336,16:59:01.466,0.001982,155,54,78
16:59:01.467,5.152712,16:59:01.467,54.268248,16:59:01.467,0.00264,155,54,78
16:59:01.468,5.18648,16:59:01.468,54.133176,16:59:01.468,0.003297,155,54,78
16:59:01.469,5.220248,16:59:01.469,53.964336,16:59:01.469,0.001653,155,54,78
16:59:01.470,5.220248,16:59:01.470,53.964336,16:59:01.470,0.001325,155,54,78
16:59:01.471,5.18648,16:59:01.471,54.251364,16:59:01.471,0.001982,155,54,78
16:59:01.472,5.220248,16:59:01.472,54.133176,16:59:01.472,0.002311,155,54,78
16:59:01.473,5.2709,16:59:01.473,53.879916,16:59:01.473,0.002311,155,54,78
16:59:01.474,5.237132,16:59:01.474,53.879916,16:59:01.474,0.00264,155,54,78
16:59:01.475,5.18648,16:59:01.475,54.06564,16:59:01.475,0.002969,155,54,78
16:59:01.476,5.118944,16:59:01.476,54.06564,16:59:01.476,0.00264,155,54,78
16:59:01.477,5.169596,16:59:01.477,53.930568,16:59:01.477,0.001982,155,54,78
16:59:01.478,5.152712,16:59:01.478,53.846148,16:59:01.478,0.002311,155,54,78
16:59:01.479,5.10206,16:59:01.479,54.048756,16:59:01.479,0.001982,155,54,78
16:59:01.480,5.135828,16:59:01.480,54.031872,16:59:01.480,0.00264,155,54,78
16:59:01.481,5.18648,16:59:01.481,53.72796,16:59:01.481,0.001653,155,54,78
16:59:01.482,5.18648,16:59:01.482,53.711076,16:59:01.482,0.002311,155,54,78
16:59:01.483,5.169596,16:59:01.483,54.014988,16:59:01.483,0.001653,155,54,78
16:59:01.484,5.118944,16:59:01.484,53.8968,16:59:01.484,0.001653,155,54,78
16:59:01.485,5.152712,16:59:01.485,53.609772,16:59:01.485,0.003626,155,54,78
16:59:01.486,5.203364,16:59:01.486,53.744844,16:59:01.486,0.00264,155,54,78
16:59:01.487,5.034524,16:59:01.487,53.930568,16:59:01.487,0.002969,155,54,78
16:59:01.488,5.169596,16:59:01.488,53.98122,16:59:01.488,0.004284,155,54,78
16:59:01.489,5.203364,16:59:01.489,53.744844,16:59:01.489,0.001325,155,54,78
16:59:01.490,5.169596,16:59:01.490,53.795496,16:59:01.490,0.00264,155,54,78
16:59:01.491,5.237132,16:59:01.491,53.913684,16:59:01.491,0.001653,155,54,78
16:59:01.492,5.152712,16:59:01.492,53.947452,16:59:01.492,0.001653,155,54,78
16:59:01.493,5.135828,16:59:01.493,53.64354,16:59:01.493,0.001982,155,54,78
16:59:01.494,5.203364,16:59:01.494,53.64354,16:59:01.494,0.001653,155,54,78
16:59:01.495,5.068292,16:59:01.495,53.879916,16:59:01.495,0.00264,155,54,78
16:59:01.496,5.085176,16:59:01.496,53.879916,16:59:01.496,0.003297,155,54,78
16:59:01.497,5.10206,16:59:01.497,53.542236,16:59:01.497,0.001325,155,54,78
16:59:01.498,5.034524,16:59:01.498,53.491584,16:59:01.498,0.002969,155,54,78
