Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:02:34.632,12.277758,16:02:34.632,55.905995,16:02:34.632,0.003297,99,37,54
16:02:34.633,11.619282,16:02:34.633,55.804691,16:02:34.633,0.009873,99,37,54
16:02:34.634,10.825734,16:02:34.634,56.007298,16:02:34.634,0.012832,99,37,54
16:02:34.635,9.846463,16:02:34.635,55.804691,16:02:34.635,0.015792,99,37,54
16:02:34.636,8.732119,16:02:34.636,55.669619,16:02:34.636,0.013161,99,37,54
16:02:34.637,7.584007,16:02:34.637,55.669619,16:02:34.637,0.009873,99,37,54
16:02:34.638,6.402128,16:02:34.638,56.007298,16:02:34.638,0.000996,99,37,54
16:02:34.639,5.456624,16:02:34.639,55.905995,16:02:34.639,0.002311,99,37,54
16:02:34.640,4.612424,16:02:34.640,55.939762,16:02:34.640,0.00264,99,37,54
16:02:34.641,3.801992,16:02:34.641,56.024182,16:02:34.641,0.002311,99,37,54
16:02:34.642,3.059096,16:02:34.642,56.328094,16:02:34.642,0.002311,99,37,54
16:02:34.643,2.518809,16:02:34.643,56.243674,16:02:34.643,0.00264,99,37,54
16:02:34.644,2.096709,16:02:34.644,56.159254,16:02:34.644,0.001982,99,37,54
16:02:34.645,1.725261,16:02:34.645,56.108602,16:02:34.645,0.002311,99,37,54
16:02:34.646,1.353813,16:02:34.646,56.277442,16:02:34.646,0.000338,99,37,54
16:02:34.647,1.235625,16:02:34.647,56.243674,16:02:34.647,0.002311,99,37,54
16:02:34.648,1.269393,16:02:34.648,55.990414,16:02:34.648,0.00264,99,37,54
16:02:34.649,1.488885,16:02:34.649,55.872227,16:02:34.649,0.001653,99,37,54
16:02:34.650,1.759029,16:02:34.650,56.041066,16:02:34.650,0.002311,99,37,54
16:02:34.651,2.349969,16:02:34.651,55.922878,16:02:34.651,0.001982,99,37,54
16:02:34.652,2.99156,16:02:34.652,55.737155,16:02:34.652,0.002311,99,37,54
16:02:34.653,3.801992,16:02:34.653,55.669619,16:02:34.653,0.002969,99,37,54
16:02:34.654,4.612424,16:02:34.654,55.855343,16:02:34.654,0.000667,99,37,54
16:02:34.655,5.389088,16:02:34.655,55.703387,16:02:34.655,0.002311,99,37,54
16:02:34.656,6.216404,16:02:34.656,55.635851,16:02:34.656,0.001982,99,37,54
16:02:34.657,7.009951,16:02:34.657,55.770923,16:02:34.657,0.00264,99,37,54
16:02:34.658,7.668427,16:02:34.658,56.074834,16:02:34.658,0.001982,99,37,54
16:02:34.659,8.293135,16:02:34.659,56.074834,16:02:34.659,0.003626,99,37,54
16:02:34.660,8.934727,16:02:34.660,55.97353,16:02:34.660,0.002311,99,37,54
16:02:34.661,9.272407,16:02:34.661,56.091718,16:02:34.661,0.002311,99,37,54
16:02:34.662,9.542551,16:02:34.662,56.48005,16:02:34.662,0.001982,99,37,54
16:02:34.663,9.728275,16:02:34.663,56.429398,16:02:34.663,0.001325,99,37,54
16:02:34.664,9.745159,16:02:34.664,56.294326,16:02:34.664,0.001653,99,37,54
16:02:34.665,9.795811,16:02:34.665,56.243674,16:02:34.665,0.001982,99,37,54
16:02:34.666,9.542551,16:02:34.666,56.615122,16:02:34.666,0.002969,99,37,54
16:02:34.667,9.373711,16:02:34.667,56.547586,16:02:34.667,0.003297,99,37,54
16:02:34.668,8.985379,16:02:34.668,56.277442,16:02:34.668,0.001325,99,37,54
