Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
15:59:46.884,5.085176,15:59:46.884,55.652735,15:59:46.884,0.002969,100,42,61
15:59:46.885,4.983872,15:59:46.885,55.500779,15:59:46.885,0.003297,100,42,61
15:59:46.886,4.865684,15:59:46.886,55.467011,15:59:46.886,0.007243,100,42,61
15:59:46.887,4.696844,15:59:46.887,55.669619,15:59:46.887,0.011846,100,42,61
15:59:46.888,4.67996,15:59:46.888,55.568315,15:59:46.888,0.016449,100,42,61
15:59:46.889,4.730612,15:59:46.889,55.365707,15:59:46.889,0.016778,100,42,61
15:59:46.890,4.730612,15:59:46.890,55.399475,15:59:46.890,0.018422,100,42,61
15:59:46.891,4.696844,15:59:46.891,55.585199,15:59:46.891,0.016449,100,42,61
15:59:46.892,4.882568,15:59:46.892,55.382591,15:59:46.892,0.01086,100,42,61
15:59:46.893,5.051408,15:59:46.893,55.230635,15:59:46.893,0.00264,100,42,61
15:59:46.894,5.18648,15:59:46.894,55.129331,15:59:46.894,0.001325,100,42,61
15:59:46.895,5.304668,15:59:46.895,55.433243,15:59:46.895,0.001325,100,42,61
15:59:46.896,5.557928,15:59:46.896,55.348823,15:59:46.896,0.001982,100,42,61
15:59:46.897,5.743652,15:59:46.897,55.163099,15:59:46.897,0.001653,100,42,61
15:59:46.898,5.895608,15:59:46.898,55.044911,15:59:46.898,0.001982,100,42,61
15:59:46.899,6.1151,15:59:46.899,55.264403,15:59:46.899,0.003297,100,42,61
15:59:46.900,6.19952,15:59:46.900,55.146215,15:59:46.900,0.001325,100,42,61
15:59:46.901,6.419012,15:59:46.901,54.859187,15:59:46.901,0.003297,100,42,61
15:59:46.902,6.486548,15:59:46.902,54.791651,15:59:46.902,0.00264,100,42,61
15:59:46.903,6.570967,15:59:46.903,54.960491,15:59:46.903,0.002311,100,42,61
15:59:46.904,6.655387,15:59:46.904,54.977375,15:59:46.904,0.001982,100,42,61
15:59:46.905,6.621619,15:59:46.905,54.724115,15:59:46.905,0.001653,100,42,61
15:59:46.906,6.689155,15:59:46.906,54.690347,15:59:46.906,0.001325,100,42,61
15:59:46.907,6.570967,15:59:46.907,54.859187,15:59:46.907,0.001325,100,42,61
15:59:46.908,6.469664,15:59:46.908,54.977375,15:59:46.908,0.003626,100,42,61
15:59:46.909,6.435896,15:59:46.909,54.589043,15:59:46.909,0.00264,100,42,61
15:59:46.910,6.250172,15:59:46.910,54.656579,15:59:46.910,0.003297,100,42,61
15:59:46.911,6.1151,15:59:46.911,54.825419,15:59:46.911,0.002311,100,42,61
15:59:46.912,5.94626,15:59:46.912,54.909839,15:59:46.912,0.001325,100,42,61
15:59:46.913,5.811188,15:59:46.913,54.605927,15:59:46.913,0.001982,100,42,61
15:59:46.914,5.709884,15:59:46.914,54.555275,15:59:46.914,0.000996,100,42,61
15:59:46.915,5.490392,15:59:46.915,54.740999,15:59:46.915,0.00264,100,42,61
15:59:46.916,5.422856,15:59:46.916,54.909839,15:59:46.916,0.00264,100,42,61
15:59:46.917,5.254016,15:59:46.917,54.555275,15:59:46.917,0.002311,100,42,61
15:59:46.918,5.237132,15:59:46.918,54.453971,15:59:46.918,0.002311,100,42,61
15:59:46.919,5.152712,15:59:46.919,54.656579,15:59:46.919,0.000996,100,42,61
15:59:46.920,5.051408,15:59:46.920,54.740999,15:59:46.920,0.001982,100,42,61
15:59:46.921,5.135828,15:59:46.921,54.437087,15:59:46.921,0.001982,100,42,61
15:59:46.922,5.10206,15:59:46.922,54.437087,15:59:46.922,0.00264,100,42,61
15:59:46.923,5.000756,15:59:46.923,54.555275,15:59:46.923,0.001653,100,42,61
15:59:46.924,5.135828,15:59:46.924,54.740999,15:59:46.924,0.001982,100,42,61
15:59:46.925,5.254016,15:59:46.925,54.369551,15:59:46.925,0.003297,100,42,61
15:59:46.926,5.35532,15:59:46.926,54.352667,15:59:46.926,0.00264,100,42,61
15:59:46.927,5.405972,15:59:46.927,54.504623,15:59:46.927,0.00264,100,42,61
15:59:46.928,5.422856,15:59:46.928,54.589043,15:59:46.928,0.002311,100,42,61
15:59:46.929,5.557928,15:59:46.929,54.285131,15:59:46.929,0.00264,100,42,61
15:59:46.930,5.709884,15:59:46.930,54.268248,15:59:46.930,0.003955,100,42,61
15:59:46.931,5.743652,15:59:46.931,54.403319,15:59:46.931,0.002969,100,42,61
15:59:46.932,5.895608,15:59:46.932,54.470855,15:59:46.932,0.001982,100,42,61
15:59:46.933,6.013796,15:59:46.933,54.23448,15:59:46.933,0.00264,100,42,61
15:59:46.934,6.1151,15:59:46.934,54.200712,15:59:46.934,0.00264,100,42,61
15:59:46.935,6.1151,15:59:46.935,54.403319,15:59:46.935,0.001653,100,42,61
15:59:46.936,6.182636,15:59:46.936,54.538391,15:59:46.936,0.001325,100,42,61
15:59:46.937,6.267056,15:59:46.937,54.352667,15:59:46.937,0.002311,100,42,61
15:59:46.938,6.300824,15:59:46.938,54.166944,15:59:46.938,0.003297,100,42,61
15:59:46.939,6.28394,15:59:46.939,54.437087,15:59:46.939,0.002311,100,42,61
15:59:46.940,6.334592,15:59:46.940,54.589043,15:59:46.940,0.001653,100,42,61
15:59:46.941,6.233288,15:59:46.941,54.420203,15:59:46.941,0.001653,100,42,61
15:59:46.942,6.165752,15:59:46.942,54.386435,15:59:46.942,0.001982,100,42,61
15:59:46.943,6.064448,15:59:46.943,54.487739,15:59:46.943,0.00264,100,42,61
15:59:46.944,5.996912,15:59:46.944,54.521507,15:59:46.944,0.002311,100,42,61
15:59:46.945,5.844956,15:59:46.945,54.420203,15:59:46.945,0.001653,100,42,61
15:59:46.946,5.726768,15:59:46.946,54.251364,15:59:46.946,0.000009,100,42,61
15:59:46.947,5.676116,15:59:46.947,54.437087,15:59:46.947,0.002311,100,42,61
15:59:46.948,5.473508,15:59:46.948,54.572159,15:59:46.948,0.002969,100,42,61
15:59:46.949,5.389088,15:59:46.949,54.166944,15:59:46.949,0.003955,100,42,61
15:59:46.950,5.304668,15:59:46.950,54.217596,15:59:46.950,0.003297,100,42,61
15:59:46.951,5.18648,15:59:46.951,54.285131,15:59:46.951,0.001982,100,42,61
15:59:46.952,5.068292,15:59:46.952,54.386435,15:59:46.952,0.002311,100,42,61
15:59:46.953,5.135828,15:59:46.953,54.217596,15:59:46.953,0.000996,100,42,61
15:59:46.954,5.051408,15:59:46.954,54.183828,15:59:46.954,0.002969,100,42,61
15:59:46.955,5.01764,15:59:46.955,54.183828,15:59:46.955,0.00264,100,42,61
15:59:46.956,4.983872,15:59:46.956,54.386435,15:59:46.956,0.00264,100,42,61
15:59:46.957,5.034524,15:59:46.957,54.183828,15:59:46.957,0.001982,100,42,61
15:59:46.958,5.085176,15:59:46.958,54.099408,15:59:46.958,0.00264,100,42,61
15:59:46.959,5.152712,15:59:46.959,54.268248,15:59:46.959,0.002969,100,42,61
15:59:46.960,5.118944,15:59:46.960,54.470855,15:59:46.960,0.002311,100,42,61
15:59:46.961,5.287784,15:59:46.961,54.166944,15:59:46.961,0.001653,100,42,61
15:59:46.962,5.372204,15:59:46.962,54.116292,15:59:46.962,0.002311,100,42,61
15:59:46.963,5.456624,15:59:46.963,54.335783,15:59:46.963,0.002969,100,42,61
15:59:46.964,5.52416,15:59:46.964,54.538391,15:59:46.964,0.002969,100,42,61
15:59:46.965,5.557928,15:59:46.965,54.352667,15:59:46.965,0.001325,100,42,61
15:59:46.966,5.77742,15:59:46.966,54.217596,15:59:46.966,0.001982,100,42,61
15:59:46.967,5.77742,15:59:46.967,54.369551,15:59:46.967,0.001982,100,42,61
15:59:46.968,5.828072,15:59:46.968,54.487739,15:59:46.968,0.001325,100,42,61
15:59:46.969,5.844956,15:59:46.969,54.302015,15:59:46.969,0.001982,100,42,61
