Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
17:14:34.821,4.409816,17:14:34.821,20.973015,17:14:34.821,0.003626,120,42,61
17:14:34.822,4.359164,17:14:34.822,20.989899,17:14:34.822,0.001325,120,42,61
17:14:34.823,4.409816,17:14:34.823,21.040551,17:14:34.823,0.001982,120,42,61
17:14:34.824,4.34228,17:14:34.824,21.023667,17:14:34.824,0.002969,120,42,61
17:14:34.825,4.443584,17:14:34.825,20.989899,17:14:34.825,0.00264,120,42,61
17:14:34.826,4.359164,17:14:34.826,20.989899,17:14:34.826,0.001982,120,42,61
17:14:34.827,4.392932,17:14:34.827,21.091203,17:14:34.827,0.002311,120,42,61
17:14:34.828,4.34228,17:14:34.828,21.057435,17:14:34.828,0.002969,120,42,61
17:14:34.829,4.460468,17:14:34.829,21.462651,17:14:34.829,0.002311,120,42,61
17:14:34.830,4.409816,17:14:34.830,20.956131,17:14:34.830,0.001653,120,42,61
17:14:34.831,4.359164,17:14:34.831,20.989899,17:14:34.831,0.002969,120,42,61
17:14:34.832,4.34228,17:14:34.832,21.040551,17:14:34.832,0.002311,120,42,61
17:14:34.833,4.409816,17:14:34.833,20.973015,17:14:34.833,0.001982,120,42,61
17:14:34.834,4.51112,17:14:34.834,21.006783,17:14:34.834,0.001653,120,42,61
17:14:34.835,4.460468,17:14:34.835,20.973015,17:14:34.835,0.00264,120,42,61
17:14:34.836,4.376048,17:14:34.836,21.057435,17:14:34.836,0.00264,120,42,61
17:14:34.837,4.460468,17:14:34.837,20.973015,17:14:34.837,0.00264,120,42,61
17:14:34.838,4.409816,17:14:34.838,21.023667,17:14:34.838,0.239704,120,42,61
17:14:34.839,4.477352,17:14:34.839,21.310695,17:14:34.839,3.847937,120,42,61
17:14:34.840,4.359164,17:14:34.840,20.956131,17:14:34.840,5.034568,120,42,61
17:14:34.841,4.409816,17:14:34.841,20.854827,17:14:34.841,5.072051,120,42,61
17:14:34.842,4.4267,17:14:34.842,20.871711,17:14:34.842,5.080271,120,42,61
17:14:34.843,4.34228,17:14:34.843,20.956131,17:14:34.843,5.085203,120,42,61
17:14:34.844,4.34228,17:14:34.844,20.922363,17:14:34.844,5.087176,120,42,61
17:14:34.845,4.376048,17:14:34.845,20.922363,17:14:34.845,5.087176,120,42,61
17:14:34.846,4.359164,17:14:34.846,20.871711,17:14:34.846,5.089477,120,42,61
17:14:34.847,4.308512,17:14:34.847,20.956131,17:14:34.847,5.08882,120,42,61
17:14:34.848,4.34228,17:14:34.848,20.956131,17:14:34.848,5.089477,120,42,61
17:14:34.849,4.528004,17:14:34.849,20.871711,17:14:34.849,5.090135,120,42,61
17:14:34.850,4.730612,17:14:34.850,20.702871,17:14:34.850,5.091779,120,42,61
17:14:34.851,4.966988,17:14:34.851,20.770407,17:14:34.851,5.09145,120,42,61
17:14:34.852,5.422856,17:14:34.852,20.770407,17:14:34.852,5.092765,120,42,61
17:14:34.853,6.1151,17:14:34.853,20.719755,17:14:34.853,5.095396,120,42,61
17:14:34.854,7.381399,17:14:34.854,20.837943,17:14:34.854,5.097697,120,42,61
17:14:34.855,9.508783,17:14:34.855,20.787291,17:14:34.855,5.087176,120,42,61
17:14:34.856,12.362178,17:14:34.856,20.905479,17:14:34.856,5.080928,120,42,61
17:14:34.857,15.451949,17:14:34.857,20.804175,17:14:34.857,5.082244,120,42,61
17:14:34.858,18.507952,17:14:34.858,20.837943,17:14:34.858,5.085203,120,42,61
17:14:34.859,21.597723,17:14:34.859,21.276927,17:14:34.859,5.089806,120,42,61
17:14:34.860,24.957638,17:14:34.860,20.905479,17:14:34.860,5.096711,120,42,61
17:14:34.861,28.300668,17:14:34.861,20.753523,17:14:34.861,5.112493,120,42,61
17:14:34.862,31.778771,17:14:34.862,20.871711,17:14:34.862,5.112822,120,42,61
17:14:34.863,35.223105,17:14:34.863,20.770407,17:14:34.863,5.113151,120,42,61
17:14:34.864,39.038888,17:14:34.864,20.837943,17:14:34.864,5.11052,120,42,61
17:14:34.865,42.68583,17:14:34.865,20.821059,17:14:34.865,5.106246,120,42,61
17:14:34.866,46.400308,17:14:34.866,20.669103,17:14:34.866,5.102958,120,42,61
17:14:34.867,50.030366,17:14:34.867,20.753523,17:14:34.867,5.102629,120,42,61
17:14:34.868,53.660424,17:14:34.868,20.753523,17:14:34.868,5.102629,120,42,61
17:14:34.869,56.800846,17:14:34.869,21.057435,17:14:34.869,5.089477,120,42,61
17:14:34.870,59.637356,17:14:34.870,20.652219,17:14:34.870,5.086189,120,42,61
17:14:34.871,61.933579,17:14:34.871,20.669103,17:14:34.871,5.086518,120,42,61
17:14:34.872,63.689513,17:14:34.872,20.804175,17:14:34.872,5.092436,120,42,61
17:14:34.873,63.655745,17:14:34.873,20.736639,17:14:34.873,5.103944,120,42,61
17:14:34.874,62.811546,17:14:34.874,20.787291,17:14:34.874,5.113479,120,42,61
17:14:34.875,60.599743,17:14:34.875,20.821059,17:14:34.875,5.114137,120,42,61
17:14:34.876,56.800846,17:14:34.876,20.854827,17:14:34.876,5.113808,120,42,61
17:14:34.877,50.55377,17:14:34.877,20.888595,17:14:34.877,5.111507,120,42,61
17:14:34.878,43.496262,17:14:34.878,20.854827,17:14:34.878,5.108876,120,42,61
17:14:34.879,38.633672,17:14:34.879,21.226275,17:14:34.879,5.107232,120,42,61
17:14:34.880,35.07115,17:14:34.880,21.057435,17:14:34.880,5.103944,120,42,61
17:14:34.881,30.799499,17:14:34.881,21.023667,17:14:34.881,5.092436,120,42,61
17:14:34.882,27.827917,17:14:34.882,21.091203,17:14:34.882,5.083888,120,42,61
17:14:34.883,26.713573,17:14:34.883,21.023667,17:14:34.883,5.086189,120,42,61
17:14:34.884,27.557773,17:14:34.884,20.973015,17:14:34.884,5.084545,120,42,61
17:14:34.885,29.972184,17:14:34.885,20.956131,17:14:34.885,5.08586,120,42,61
17:14:34.886,33.061954,17:14:34.886,21.040551,17:14:34.886,5.100328,120,42,61
17:14:34.887,36.641361,17:14:34.887,20.939247,17:14:34.887,5.110191,120,42,61
17:14:34.888,40.507795,17:14:34.888,21.057435,17:14:34.888,5.109205,120,42,61
17:14:34.889,44.323577,17:14:34.889,21.057435,17:14:34.889,5.104273,120,42,61
17:14:34.890,48.932907,17:14:34.890,21.175623,17:14:34.890,5.098026,120,42,61
17:14:34.891,53.153904,17:14:34.891,21.226275,17:14:34.891,5.095396,120,42,61
17:14:34.892,55.686503,17:14:34.892,21.344463,17:14:34.892,5.094409,120,42,61
17:14:34.893,56.193022,17:14:34.893,21.428883,17:14:34.893,5.094738,120,42,61
17:14:34.894,56.344978,17:14:34.894,21.530187,17:14:34.894,5.094738,120,42,61
17:14:34.895,56.260558,17:14:34.895,21.614607,17:14:34.895,5.09408,120,42,61
17:14:34.896,55.281287,17:14:34.896,21.699027,17:14:34.896,5.094738,120,42,61
17:14:34.897,53.508468,17:14:34.897,21.783447,17:14:34.897,5.096382,120,42,61
17:14:34.898,52.140865,17:14:34.898,21.732795,17:14:34.898,5.080928,120,42,61
17:14:34.899,51.397969,17:14:34.899,22.256199,17:14:34.899,5.07764,120,42,61
17:14:34.900,51.212245,17:14:34.900,22.036707,17:14:34.900,5.080271,120,42,61
17:14:34.901,50.570654,17:14:34.901,22.002939,17:14:34.901,5.082572,120,42,61
17:14:34.902,49.473194,17:14:34.902,21.969171,17:14:34.902,5.08882,120,42,61
17:14:34.903,48.358851,17:14:34.903,22.019823,17:14:34.903,5.106903,120,42,61
17:14:34.904,47.413347,17:14:34.904,22.205547,17:14:34.904,5.107232,120,42,61
17:14:34.905,46.653568,17:14:34.905,22.154895,17:14:34.905,5.103615,120,42,61
17:14:34.906,46.36654,17:14:34.906,22.256199,17:14:34.906,5.100985,120,42,61
17:14:34.907,46.754872,17:14:34.907,22.340619,17:14:34.907,5.098026,120,42,61
17:14:34.908,47.936751,17:14:34.908,22.560111,17:14:34.908,5.093752,120,42,61
17:14:34.909,49.422542,17:14:34.909,23.218586,17:14:34.909,5.091121,120,42,61
17:14:34.910,51.127825,17:14:34.910,22.931558,17:14:34.910,5.09145,120,42,61
17:14:34.911,52.613617,17:14:34.911,23.049746,17:14:34.911,5.092108,120,42,61
17:14:34.912,53.930568,17:14:34.912,23.336774,17:14:34.912,5.079284,120,42,61
17:14:34.913,54.757883,17:14:34.913,23.40431,17:14:34.913,5.075668,120,42,61
17:14:34.914,55.602083,17:14:34.914,23.606918,17:14:34.914,5.077312,120,42,61
17:14:34.915,56.091718,17:14:34.915,23.606918,17:14:34.915,5.076654,120,42,61
17:14:34.916,56.294326,17:14:34.916,23.978366,17:14:34.916,5.078298,120,42,61
17:14:34.917,55.264403,17:14:34.917,24.012134,17:14:34.917,5.097368,120,42,61
17:14:34.918,53.525352,17:14:34.918,23.99525,17:14:34.918,5.102629,120,42,61
17:14:34.919,51.212245,17:14:34.919,24.24851,17:14:34.919,5.099999,120,42,61
17:14:34.920,48.916023,17:14:34.920,24.214742,17:14:34.920,5.097697,120,42,61
17:14:34.921,46.36654,17:14:34.921,24.33293,17:14:34.921,5.096382,120,42,61
17:14:34.922,44.543069,17:14:34.922,24.434234,17:14:34.922,5.095067,120,42,61
17:14:34.923,44.222273,17:14:34.923,24.569306,17:14:34.923,5.093752,120,42,61
17:14:34.924,44.830097,17:14:34.924,24.873218,17:14:34.924,5.092765,120,42,61
17:14:34.925,45.724948,17:14:34.925,25.126478,17:14:34.925,5.093423,120,42,61
17:14:34.926,47.29516,17:14:34.926,25.447273,17:14:34.926,5.095396,120,42,61
17:14:34.927,49.523846,17:14:34.927,26.105749,17:14:34.927,5.095724,120,42,61
17:14:34.928,52.140865,17:14:34.928,26.814877,17:14:34.928,5.095067,120,42,61
17:14:34.929,54.217596,17:14:34.929,27.743497,17:14:34.929,5.083559,120,42,61
