Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:13:33.153,6.165752,16:13:33.153,58.607433,16:13:33.153,0.001982,131,46,67
16:13:33.154,5.507276,16:13:33.154,58.911345,16:13:33.154,0.002311,131,46,67
16:13:33.155,5.068292,16:13:33.155,59.029533,16:13:33.155,0.001982,131,46,67
16:13:33.156,4.646192,16:13:33.156,58.725621,16:13:33.156,0.002311,131,46,67
16:13:33.157,4.139672,16:13:33.157,58.810041,16:13:33.157,0.003297,131,46,67
16:13:33.158,3.66692,16:13:33.158,59.0633,16:13:33.158,0.003297,131,46,67
16:13:33.159,3.295472,16:13:33.159,59.14772,16:13:33.159,0.001325,131,46,67
16:13:33.160,3.059096,16:13:33.160,58.776273,16:13:33.160,0.003297,131,46,67
16:13:33.161,2.82272,16:13:33.161,58.691853,16:13:33.161,0.001982,131,46,67
16:13:33.162,2.603229,16:13:33.162,58.928229,16:13:33.162,0.001653,131,46,67
16:13:33.163,2.535693,16:13:33.163,58.978881,16:13:33.163,0.003297,131,46,67
16:13:33.164,2.721416,16:13:33.164,58.691853,16:13:33.164,0.002969,131,46,67
16:13:33.165,2.873372,16:13:33.165,58.691853,16:13:33.165,0.002311,131,46,67
16:13:33.166,3.126632,16:13:33.166,58.860693,16:13:33.166,0.001982,131,46,67
16:13:33.167,3.481196,16:13:33.167,58.945113,16:13:33.167,0.002311,131,46,67
16:13:33.168,3.886412,16:13:33.168,58.590549,16:13:33.168,-0.000319,131,46,67
16:13:33.169,4.240976,16:13:33.169,58.523013,16:13:33.169,0.000996,131,46,67
16:13:33.170,4.629308,16:13:33.170,58.810041,16:13:33.170,0.002969,131,46,67
16:13:33.171,4.93322,16:13:33.171,58.894461,16:13:33.171,0.001982,131,46,67
16:13:33.172,5.456624,16:13:33.172,58.539897,16:13:33.172,0.003297,131,46,67
16:13:33.173,5.760536,16:13:33.173,58.455477,16:13:33.173,0.001653,131,46,67
16:13:33.174,6.1151,16:13:33.174,58.641201,16:13:33.174,0.002311,131,46,67
16:13:33.175,6.385244,16:13:33.175,58.674969,16:13:33.175,0.00264,131,46,67
16:13:33.176,6.722923,16:13:33.176,58.371057,16:13:33.176,0.00264,131,46,67
16:13:33.177,6.925531,16:13:33.177,58.303521,16:13:33.177,0.002969,131,46,67
16:13:33.178,7.009951,16:13:33.178,58.489245,16:13:33.178,0.00264,131,46,67
16:13:33.179,7.077487,16:13:33.179,58.641201,16:13:33.179,0.003626,131,46,67
16:13:33.180,7.060603,16:13:33.180,58.269753,16:13:33.180,0.003297,131,46,67
16:13:33.181,6.942415,16:13:33.181,58.168449,16:13:33.181,0.002311,131,46,67
16:13:33.182,6.756691,16:13:33.182,58.387941,16:13:33.182,0.001982,131,46,67
16:13:33.183,6.655387,16:13:33.183,58.472361,16:13:33.183,0.001653,131,46,67
16:13:33.184,6.469664,16:13:33.184,58.067145,16:13:33.184,0.002311,131,46,67
16:13:33.185,6.28394,16:13:33.185,57.965841,16:13:33.185,0.002969,131,46,67
16:13:33.186,5.963144,16:13:33.186,58.100913,16:13:33.186,0.00264,131,46,67
16:13:33.187,5.709884,16:13:33.187,58.134681,16:13:33.187,0.002311,131,46,67
16:13:33.188,5.490392,16:13:33.188,57.830769,16:13:33.188,0.001982,131,46,67
16:13:33.189,5.169596,16:13:33.189,57.712581,16:13:33.189,0.001653,131,46,67
16:13:33.190,4.916336,16:13:33.190,57.898305,16:13:33.190,0.003626,131,46,67
16:13:33.191,4.629308,16:13:33.191,57.965841,16:13:33.191,0.00264,131,46,67
16:13:33.192,4.460468,16:13:33.192,57.695697,16:13:33.192,0.001982,131,46,67
16:13:33.193,4.34228,16:13:33.193,57.611277,16:13:33.193,0.00264,131,46,67
16:13:33.194,4.122788,16:13:33.194,57.712581,16:13:33.194,0.000996,131,46,67
16:13:33.195,3.970832,16:13:33.195,57.932073,16:13:33.195,0.002311,131,46,67
16:13:33.196,4.021484,16:13:33.196,57.526857,16:13:33.196,0.000996,131,46,67
16:13:33.197,3.987716,16:13:33.197,57.442438,16:13:33.197,0.001982,131,46,67
16:13:33.198,3.953948,16:13:33.198,57.49309,16:13:33.198,0.001325,131,46,67
16:13:33.199,4.021484,16:13:33.199,57.661929,16:13:33.199,0.000996,131,46,67
16:13:33.200,4.139672,16:13:33.200,57.32425,16:13:33.200,0.002969,131,46,67
16:13:33.201,4.359164,16:13:33.201,57.23983,16:13:33.201,0.001982,131,46,67
