Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:31:36.762,4.376048,16:31:36.762,47.767911,16:31:36.762,0.002311,156,56,81
16:31:36.763,4.308512,16:31:36.763,47.902983,16:31:36.763,0.001982,156,56,81
16:31:36.764,4.376048,16:31:36.764,47.632839,16:31:36.764,0.00264,156,56,81
16:31:36.765,4.376048,16:31:36.765,47.615955,16:31:36.765,0.001982,156,56,81
16:31:36.766,4.308512,16:31:36.766,47.582187,16:31:36.766,0.002311,156,56,81
16:31:36.767,4.240976,16:31:36.767,47.767911,16:31:36.767,0.001325,156,56,81
16:31:36.768,4.291628,16:31:36.768,47.463999,16:31:36.768,0.000996,156,56,81
16:31:36.769,4.291628,16:31:36.769,47.463999,16:31:36.769,0.001982,156,56,81
16:31:36.770,4.274744,16:31:36.770,47.683491,16:31:36.770,0.00264,156,56,81
16:31:36.771,4.25786,16:31:36.771,47.751027,16:31:36.771,0.001653,156,56,81
16:31:36.772,4.274744,16:31:36.772,47.447115,16:31:36.772,0.000996,156,56,81
16:31:36.773,4.25786,16:31:36.773,47.345811,16:31:36.773,0.001982,156,56,81
16:31:36.774,4.17344,16:31:36.774,47.531535,16:31:36.774,0.001982,156,56,81
16:31:36.775,4.240976,16:31:36.775,47.615955,16:31:36.775,0.001325,156,56,81
16:31:36.776,4.291628,16:31:36.776,47.345811,16:31:36.776,0.001653,156,56,81
16:31:36.777,4.325396,16:31:36.777,47.278276,16:31:36.777,0.002311,156,56,81
16:31:36.778,4.308512,16:31:36.778,47.396463,16:31:36.778,0.001982,156,56,81
16:31:36.779,4.34228,16:31:36.779,47.548419,16:31:36.779,0.002311,156,56,81
16:31:36.780,4.25786,16:31:36.780,47.345811,16:31:36.780,0.001653,156,56,81
16:31:36.781,4.4267,16:31:36.781,47.328928,16:31:36.781,0.003297,156,56,81
16:31:36.782,4.376048,16:31:36.782,47.413347,16:31:36.782,0.001653,156,56,81
16:31:36.783,4.291628,16:31:36.783,47.497767,16:31:36.783,0.000996,156,56,81
16:31:36.784,4.4267,16:31:36.784,47.193856,16:31:36.784,0.002311,156,56,81
16:31:36.785,4.376048,16:31:36.785,47.176972,16:31:36.785,0.001325,156,56,81
16:31:36.786,4.274744,16:31:36.786,47.244508,16:31:36.786,0.00264,156,56,81
16:31:36.787,4.224092,16:31:36.787,47.447115,16:31:36.787,0.002969,156,56,81
16:31:36.788,4.34228,16:31:36.788,47.058784,16:31:36.788,0.00264,156,56,81
16:31:36.789,4.308512,16:31:36.789,47.092552,16:31:36.789,0.001982,156,56,81
16:31:36.790,4.308512,16:31:36.790,47.109436,16:31:36.790,0.001653,156,56,81
16:31:36.791,4.207208,16:31:36.791,47.261392,16:31:36.791,0.002969,156,56,81
16:31:36.792,4.190324,16:31:36.792,47.008132,16:31:36.792,0.001982,156,56,81
16:31:36.793,4.274744,16:31:36.793,47.0419,16:31:36.793,0.000996,156,56,81
16:31:36.794,4.224092,16:31:36.794,47.0419,16:31:36.794,0.002311,156,56,81
16:31:36.795,4.207208,16:31:36.795,47.176972,16:31:36.795,0.002311,156,56,81
16:31:36.796,4.224092,16:31:36.796,46.923712,16:31:36.796,0.002969,156,56,81
16:31:36.797,4.291628,16:31:36.797,46.906828,16:31:36.797,0.001982,156,56,81
16:31:36.798,4.25786,16:31:36.798,46.95748,16:31:36.798,0.001982,156,56,81
16:31:36.799,4.190324,16:31:36.799,47.12632,16:31:36.799,0.001982,156,56,81
16:31:36.800,4.34228,16:31:36.800,46.87306,16:31:36.800,0.001982,156,56,81
16:31:36.801,4.308512,16:31:36.801,46.856176,16:31:36.801,0.001653,156,56,81
16:31:36.802,4.34228,16:31:36.802,46.906828,16:31:36.802,0.003626,156,56,81
16:31:36.803,4.291628,16:31:36.803,47.058784,16:31:36.803,0.00264,156,56,81
