Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:50:33.422,5.963144,16:50:33.422,61.072495,16:50:33.422,0.003297,130,46,66
16:50:33.423,5.86184,16:50:33.423,60.971191,16:50:33.423,0.000667,130,46,66
16:50:33.424,5.794304,16:50:33.424,60.954307,16:50:33.424,0.001982,130,46,66
16:50:33.425,5.541044,16:50:33.425,61.258219,16:50:33.425,0.003297,130,46,66
16:50:33.426,5.473508,16:50:33.426,61.140031,16:50:33.426,0.001982,130,46,66
16:50:33.427,5.372204,16:50:33.427,61.038727,16:50:33.427,0.001325,130,46,66
16:50:33.428,5.338436,16:50:33.428,60.920539,16:50:33.428,0.002311,130,46,66
16:50:33.429,5.237132,16:50:33.429,61.308871,16:50:33.429,0.000667,130,46,66
16:50:33.430,5.237132,16:50:33.430,61.241335,16:50:33.430,0.002311,130,46,66
16:50:33.431,5.220248,16:50:33.431,61.004959,16:50:33.431,0.004284,130,46,66
16:50:33.432,5.254016,16:50:33.432,60.971191,16:50:33.432,0.001325,130,46,66
16:50:33.433,5.118944,16:50:33.433,61.427059,16:50:33.433,0.001653,130,46,66
16:50:33.434,5.169596,16:50:33.434,61.123147,16:50:33.434,0.00264,130,46,66
16:50:33.435,5.254016,16:50:33.435,61.072495,16:50:33.435,0.001325,130,46,66
16:50:33.436,5.220248,16:50:33.436,60.971191,16:50:33.436,0.001653,130,46,66
16:50:33.437,5.2709,16:50:33.437,61.258219,16:50:33.437,0.00264,130,46,66
16:50:33.438,5.389088,16:50:33.438,61.190683,16:50:33.438,0.001325,130,46,66
16:50:33.439,5.591696,16:50:33.439,60.988075,16:50:33.439,0.003297,130,46,66
16:50:33.440,5.557928,16:50:33.440,60.971191,16:50:33.440,0.004284,130,46,66
16:50:33.441,5.574812,16:50:33.441,61.173799,16:50:33.441,0.00264,130,46,66
16:50:33.442,5.642348,16:50:33.442,61.156915,16:50:33.442,0.000996,130,46,66
16:50:33.443,5.642348,16:50:33.443,60.971191,16:50:33.443,0.003955,130,46,66
16:50:33.444,5.709884,16:50:33.444,60.937423,16:50:33.444,0.001653,130,46,66
16:50:33.445,5.709884,16:50:33.445,61.123147,16:50:33.445,0.003626,130,46,66
16:50:33.446,5.794304,16:50:33.446,61.173799,16:50:33.446,0.00264,130,46,66
16:50:33.447,5.828072,16:50:33.447,60.954307,16:50:33.447,0.00264,130,46,66
16:50:33.448,5.86184,16:50:33.448,60.836119,16:50:33.448,0.002311,130,46,66
16:50:33.449,5.828072,16:50:33.449,61.275103,16:50:33.449,0.00264,130,46,66
16:50:33.450,5.878724,16:50:33.450,61.291987,16:50:33.450,0.002311,130,46,66
16:50:33.451,5.878724,16:50:33.451,60.988075,16:50:33.451,0.001325,130,46,66
16:50:33.452,5.86184,16:50:33.452,60.954307,16:50:33.452,0.00264,130,46,66
16:50:33.453,5.828072,16:50:33.453,61.241335,16:50:33.453,0.002311,130,46,66
16:50:33.454,5.760536,16:50:33.454,61.308871,16:50:33.454,0.003297,130,46,66
16:50:33.455,5.828072,16:50:33.455,61.038727,16:50:33.455,0.001325,130,46,66
16:50:33.456,5.77742,16:50:33.456,60.903655,16:50:33.456,0.001325,130,46,66
16:50:33.457,5.709884,16:50:33.457,61.224451,16:50:33.457,0.001982,130,46,66
16:50:33.458,5.726768,16:50:33.458,61.156915,16:50:33.458,0.002311,130,46,66
16:50:33.459,5.693,16:50:33.459,60.853003,16:50:33.459,0.001325,130,46,66
16:50:33.460,5.659232,16:50:33.460,60.802351,16:50:33.460,0.000996,130,46,66
16:50:33.461,5.52416,16:50:33.461,60.971191,16:50:33.461,0.000996,130,46,66
16:50:33.462,5.43974,16:50:33.462,61.055611,16:50:33.462,0.001653,130,46,66
16:50:33.463,5.456624,16:50:33.463,60.684163,16:50:33.463,0.00264,130,46,66
16:50:33.464,5.456624,16:50:33.464,60.633511,16:50:33.464,0.00264,130,46,66
16:50:33.465,5.2709,16:50:33.465,60.785467,16:50:33.465,0.00264,130,46,66
16:50:33.466,5.304668,16:50:33.466,60.903655,16:50:33.466,0.003626,130,46,66
16:50:33.467,5.338436,16:50:33.467,60.532208,16:50:33.467,0.002969,130,46,66
16:50:33.468,5.35532,16:50:33.468,60.430904,16:50:33.468,0.001982,130,46,66
16:50:33.469,5.287784,16:50:33.469,60.616627,16:50:33.469,0.001982,130,46,66
16:50:33.470,5.304668,16:50:33.470,60.785467,16:50:33.470,0.00264,130,46,66
16:50:33.471,5.372204,16:50:33.471,60.397136,16:50:33.471,0.001982,130,46,66
16:50:33.472,5.405972,16:50:33.472,60.464672,16:50:33.472,0.002969,130,46,66
16:50:33.473,5.473508,16:50:33.473,60.616627,16:50:33.473,0.003626,130,46,66
