Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:26:42.137,4.409816,16:26:42.137,45.100241,16:26:42.137,0.001982,129,50,72
16:26:42.138,4.359164,16:26:42.138,45.269081,16:26:42.138,0.002311,129,50,72
16:26:42.139,4.34228,16:26:42.139,45.353501,16:26:42.139,0.00264,129,50,72
16:26:42.140,4.443584,16:26:42.140,45.083357,16:26:42.140,0.002969,129,50,72
16:26:42.141,4.409816,16:26:42.141,45.032705,16:26:42.141,0.001982,129,50,72
16:26:42.142,4.376048,16:26:42.142,45.150893,16:26:42.142,0.000996,129,50,72
16:26:42.143,4.274744,16:26:42.143,45.218429,16:26:42.143,0.003626,129,50,72
16:26:42.144,4.325396,16:26:42.144,45.083357,16:26:42.144,0.002969,129,50,72
16:26:42.145,4.376048,16:26:42.145,44.863865,16:26:42.145,0.003626,129,50,72
16:26:42.146,4.25786,16:26:42.146,45.150893,16:26:42.146,0.002311,129,50,72
16:26:42.147,4.224092,16:26:42.147,45.134009,16:26:42.147,0.002311,129,50,72
16:26:42.148,4.34228,16:26:42.148,44.998937,16:26:42.148,0.004284,129,50,72
16:26:42.149,4.308512,16:26:42.149,44.846981,16:26:42.149,0.003955,129,50,72
16:26:42.150,4.325396,16:26:42.150,44.965169,16:26:42.150,0.002311,129,50,72
16:26:42.151,4.25786,16:26:42.151,45.032705,16:26:42.151,0.001982,129,50,72
16:26:42.152,4.291628,16:26:42.152,44.813213,16:26:42.152,0.002969,129,50,72
16:26:42.153,4.25786,16:26:42.153,44.762561,16:26:42.153,0.003626,129,50,72
16:26:42.154,4.240976,16:26:42.154,44.982053,16:26:42.154,0.002969,129,50,72
16:26:42.155,4.224092,16:26:42.155,44.998937,16:26:42.155,0.003955,129,50,72
16:26:42.156,4.376048,16:26:42.156,44.846981,16:26:42.156,0.004612,129,50,72
16:26:42.157,4.376048,16:26:42.157,44.813213,16:26:42.157,0.002311,129,50,72
16:26:42.158,4.359164,16:26:42.158,44.846981,16:26:42.158,0.001982,129,50,72
16:26:42.159,4.34228,16:26:42.159,44.982053,16:26:42.159,0.00264,129,50,72
16:26:42.160,4.392932,16:26:42.160,44.728793,16:26:42.160,0.003955,129,50,72
16:26:42.161,4.34228,16:26:42.161,44.695025,16:26:42.161,0.003297,129,50,72
16:26:42.162,4.376048,16:26:42.162,44.728793,16:26:42.162,0.001653,129,50,72
16:26:42.163,4.240976,16:26:42.163,44.897633,16:26:42.163,0.003626,129,50,72
16:26:42.164,4.308512,16:26:42.164,44.711909,16:26:42.164,0.00264,129,50,72
16:26:42.165,4.325396,16:26:42.165,44.593721,16:26:42.165,0.003626,129,50,72
16:26:42.166,4.359164,16:26:42.166,44.661257,16:26:42.166,0.00264,129,50,72
16:26:42.167,4.291628,16:26:42.167,44.728793,16:26:42.167,0.000996,129,50,72
16:26:42.168,4.291628,16:26:42.168,44.543069,16:26:42.168,0.001325,129,50,72
16:26:42.169,4.359164,16:26:42.169,44.509301,16:26:42.169,0.002311,129,50,72
16:26:42.170,4.274744,16:26:42.170,44.559953,16:26:42.170,0.002311,129,50,72
16:26:42.171,4.308512,16:26:42.171,44.711909,16:26:42.171,0.001982,129,50,72
16:26:42.172,4.274744,16:26:42.172,44.441765,16:26:42.172,0.003297,129,50,72
16:26:42.173,4.392932,16:26:42.173,44.424881,16:26:42.173,0.003626,129,50,72
16:26:42.174,4.34228,16:26:42.174,44.458649,16:26:42.174,0.00527,129,50,72
16:26:42.175,4.308512,16:26:42.175,44.661257,16:26:42.175,0.001982,129,50,72
16:26:42.176,4.34228,16:26:42.176,44.441765,16:26:42.176,0.003955,129,50,72
16:26:42.177,4.4267,16:26:42.177,44.543069,16:26:42.177,0.002969,129,50,72
16:26:42.178,4.376048,16:26:42.178,44.509301,16:26:42.178,0.002311,129,50,72
16:26:42.179,4.376048,16:26:42.179,44.661257,16:26:42.179,0.00264,129,50,72
16:26:42.180,4.4267,16:26:42.180,44.576837,16:26:42.180,0.00264,129,50,72
16:26:42.181,4.409816,16:26:42.181,44.509301,16:26:42.181,0.001982,129,50,72
16:26:42.182,4.325396,16:26:42.182,44.543069,16:26:42.182,0.00264,129,50,72
16:26:42.183,4.325396,16:26:42.183,44.543069,16:26:42.183,0.002311,129,50,72
16:26:42.184,4.359164,16:26:42.184,44.441765,16:26:42.184,0.003626,129,50,72
16:26:42.185,4.376048,16:26:42.185,44.374229,16:26:42.185,0.003626,129,50,72
16:26:42.186,4.308512,16:26:42.186,44.424881,16:26:42.186,0.002311,129,50,72
16:26:42.187,4.291628,16:26:42.187,44.458649,16:26:42.187,0.00527,129,50,72
16:26:42.188,4.308512,16:26:42.188,44.391113,16:26:42.188,0.002311,129,50,72
16:26:42.189,4.34228,16:26:42.189,44.289809,16:26:42.189,0.002311,129,50,72
16:26:42.190,4.291628,16:26:42.190,44.289809,16:26:42.190,0.001982,129,50,72
16:26:42.191,4.274744,16:26:42.191,44.272925,16:26:42.191,0.000667,129,50,72
16:26:42.192,4.325396,16:26:42.192,44.256041,16:26:42.192,0.00264,129,50,72
16:26:42.193,4.308512,16:26:42.193,44.188505,16:26:42.193,0.001653,129,50,72
16:26:42.194,4.376048,16:26:42.194,44.171621,16:26:42.194,0.000667,129,50,72
16:26:42.195,4.291628,16:26:42.195,44.289809,16:26:42.195,0.00264,129,50,72
16:26:42.196,4.308512,16:26:42.196,44.289809,16:26:42.196,0.001982,129,50,72
16:26:42.197,4.34228,16:26:42.197,44.171621,16:26:42.197,0.001325,129,50,72
16:26:42.198,4.392932,16:26:42.198,44.137853,16:26:42.198,0.001653,129,50,72
16:26:42.199,4.34228,16:26:42.199,44.222273,16:26:42.199,0.00264,129,50,72
16:26:42.200,4.392932,16:26:42.200,44.205389,16:26:42.200,0.002311,129,50,72
16:26:42.201,4.34228,16:26:42.201,44.120969,16:26:42.201,0.002969,129,50,72
16:26:42.202,4.325396,16:26:42.202,44.104085,16:26:42.202,0.001982,129,50,72
16:26:42.203,4.325396,16:26:42.203,44.154737,16:26:42.203,0.001982,129,50,72
16:26:42.204,4.325396,16:26:42.204,44.087201,16:26:42.204,0.00264,129,50,72
16:26:42.205,4.308512,16:26:42.205,44.137853,16:26:42.205,0.003626,129,50,72
16:26:42.206,4.376048,16:26:42.206,44.053433,16:26:42.206,1.035396,129,50,72
16:26:42.207,4.25786,16:26:42.207,44.154737,16:26:42.207,5.220667,129,50,72
16:26:42.208,4.240976,16:26:42.208,43.985897,16:26:42.208,6.064032,129,50,72
16:26:42.209,4.308512,16:26:42.209,43.985897,16:26:42.209,6.092308,129,50,72
16:26:42.210,4.34228,16:26:42.210,43.969013,16:26:42.210,6.10546,129,50,72
16:26:42.211,4.34228,16:26:42.211,44.036549,16:26:42.211,6.110721,129,50,72
16:26:42.212,4.240976,16:26:42.212,43.952129,16:26:42.212,6.114338,129,50,72
16:26:42.213,4.25786,16:26:42.213,43.783289,16:26:42.213,6.116968,129,50,72
16:26:42.214,4.224092,16:26:42.214,43.783289,16:26:42.214,6.117626,129,50,72
16:26:42.215,4.308512,16:26:42.215,44.053433,16:26:42.215,6.11927,129,50,72
16:26:42.216,4.291628,16:26:42.216,43.985897,16:26:42.216,6.1219,129,50,72
16:26:42.217,4.392932,16:26:42.217,43.850825,16:26:42.217,6.126174,129,50,72
16:26:42.218,4.528004,16:26:42.218,43.766405,16:26:42.218,6.115324,129,50,72
16:26:42.219,4.730612,16:26:42.219,43.901477,16:26:42.219,6.106118,129,50,72
16:26:42.220,4.983872,16:26:42.220,43.800173,16:26:42.220,6.105131,129,50,72
16:26:42.221,5.43974,16:26:42.221,43.800173,16:26:42.221,6.10809,129,50,72
16:26:42.222,6.19952,16:26:42.222,43.850825,16:26:42.222,6.133737,129,50,72
16:26:42.223,8.022991,16:26:42.223,43.833941,16:26:42.223,6.138011,129,50,72
16:26:42.224,10.876386,16:26:42.224,43.800173,16:26:42.224,6.140313,129,50,72
16:26:42.225,14.151881,16:26:42.225,43.766405,16:26:42.225,6.137353,129,50,72
16:26:42.226,17.478028,16:26:42.226,43.681985,16:26:42.226,6.137025,129,50,72
16:26:42.227,21.074319,16:26:42.227,43.850825,16:26:42.227,6.137682,129,50,72
