Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
17:00:18.171,5.794304,17:00:18.171,57.391786,17:00:18.171,0.00264,136,53,77
17:00:18.172,5.726768,17:00:18.172,57.526857,17:00:18.172,0.00264,136,53,77
17:00:18.173,5.77742,17:00:18.173,57.661929,17:00:18.173,0.002311,136,53,77
17:00:18.174,5.77742,17:00:18.174,57.256714,17:00:18.174,0.001982,136,53,77
17:00:18.175,5.77742,17:00:18.175,57.273598,17:00:18.175,0.001982,136,53,77
17:00:18.176,5.811188,17:00:18.176,57.40867,17:00:18.176,0.003955,136,53,77
17:00:18.177,5.743652,17:00:18.177,57.526857,17:00:18.177,0.002311,136,53,77
17:00:18.178,5.828072,17:00:18.178,57.222946,17:00:18.178,0.001982,136,53,77
17:00:18.179,5.794304,17:00:18.179,57.172294,17:00:18.179,0.001653,136,53,77
17:00:18.180,5.828072,17:00:18.180,57.374902,17:00:18.180,0.000338,136,53,77
17:00:18.181,5.828072,17:00:18.181,57.442438,17:00:18.181,0.000996,136,53,77
17:00:18.182,5.828072,17:00:18.182,57.189178,17:00:18.182,0.002311,136,53,77
17:00:18.183,5.77742,17:00:18.183,57.15541,17:00:18.183,0.002311,136,53,77
17:00:18.184,5.811188,17:00:18.184,57.32425,17:00:18.184,0.002311,136,53,77
17:00:18.185,5.828072,17:00:18.185,57.391786,17:00:18.185,0.001982,136,53,77
17:00:18.186,5.844956,17:00:18.186,57.087874,17:00:18.186,0.001325,136,53,77
17:00:18.187,5.828072,17:00:18.187,57.087874,17:00:18.187,0.00264,136,53,77
17:00:18.188,5.794304,17:00:18.188,57.273598,17:00:18.188,0.001982,136,53,77
17:00:18.189,5.726768,17:00:18.189,57.391786,17:00:18.189,0.001982,136,53,77
17:00:18.190,5.77742,17:00:18.190,57.087874,17:00:18.190,0.000996,136,53,77
17:00:18.191,5.726768,17:00:18.191,56.98657,17:00:18.191,0.00264,136,53,77
17:00:18.192,5.693,17:00:18.192,57.15541,17:00:18.192,0.003626,136,53,77
17:00:18.193,5.659232,17:00:18.193,57.206062,17:00:18.193,0.001653,136,53,77
17:00:18.194,5.693,17:00:18.194,56.969686,17:00:18.194,0.001653,136,53,77
17:00:18.195,5.726768,17:00:18.195,56.885266,17:00:18.195,0.002311,136,53,77
17:00:18.196,5.693,17:00:18.196,57.121642,17:00:18.196,0.002969,136,53,77
17:00:18.197,5.709884,17:00:18.197,57.189178,17:00:18.197,0.002311,136,53,77
17:00:18.198,5.760536,17:00:18.198,56.81773,17:00:18.198,0.001653,136,53,77
17:00:18.199,5.726768,17:00:18.199,56.851498,17:00:18.199,0.001653,136,53,77
17:00:18.200,5.676116,17:00:18.200,57.020338,17:00:18.200,0.00264,136,53,77
17:00:18.201,5.726768,17:00:18.201,57.138526,17:00:18.201,0.001982,136,53,77
17:00:18.202,5.693,17:00:18.202,56.800846,17:00:18.202,0.000996,136,53,77
17:00:18.203,5.709884,17:00:18.203,56.800846,17:00:18.203,0.003626,136,53,77
17:00:18.204,5.693,17:00:18.204,57.003454,17:00:18.204,0.00264,136,53,77
17:00:18.205,5.591696,17:00:18.205,57.020338,17:00:18.205,0.002969,136,53,77
