Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
17:19:38.334,4.240976,17:19:38.334,22.914674,17:19:38.334,0.001982,123,51,74
17:19:38.335,4.17344,17:19:38.335,23.015978,17:19:38.335,0.002969,123,51,74
17:19:38.336,4.240976,17:19:38.336,23.06663,17:19:38.336,0.001653,123,51,74
17:19:38.337,4.207208,17:19:38.337,22.948442,17:19:38.337,0.001653,123,51,74
17:19:38.338,4.25786,17:19:38.338,22.965326,17:19:38.338,0.001653,123,51,74
17:19:38.339,4.224092,17:19:38.339,23.015978,17:19:38.339,0.001982,123,51,74
17:19:38.340,4.207208,17:19:38.340,22.931558,17:19:38.340,0.004284,123,51,74
17:19:38.341,4.308512,17:19:38.341,22.948442,17:19:38.341,0.003297,123,51,74
17:19:38.342,4.359164,17:19:38.342,22.965326,17:19:38.342,0.003626,123,51,74
17:19:38.343,4.156556,17:19:38.343,22.98221,17:19:38.343,0.003955,123,51,74
17:19:38.344,4.17344,17:19:38.344,23.015978,17:19:38.344,0.003626,123,51,74
17:19:38.345,4.224092,17:19:38.345,22.864022,17:19:38.345,0.002311,123,51,74
17:19:38.346,4.156556,17:19:38.346,22.931558,17:19:38.346,0.001653,123,51,74
17:19:38.347,4.139672,17:19:38.347,22.880906,17:19:38.347,0.00264,123,51,74
17:19:38.348,4.190324,17:19:38.348,22.965326,17:19:38.348,0.002311,123,51,74
17:19:38.349,4.224092,17:19:38.349,22.864022,17:19:38.349,0.001982,123,51,74
17:19:38.350,4.156556,17:19:38.350,22.81337,17:19:38.350,0.002311,123,51,74
17:19:38.351,4.122788,17:19:38.351,22.847138,17:19:38.351,0.002311,123,51,74
17:19:38.352,4.207208,17:19:38.352,22.880906,17:19:38.352,0.003626,123,51,74
17:19:38.353,4.240976,17:19:38.353,22.762718,17:19:38.353,0.00264,123,51,74
17:19:38.354,4.17344,17:19:38.354,22.72895,17:19:38.354,0.001653,123,51,74
17:19:38.355,4.207208,17:19:38.355,22.948442,17:19:38.355,0.000338,123,51,74
17:19:38.356,4.190324,17:19:38.356,22.864022,17:19:38.356,0.001325,123,51,74
17:19:38.357,4.274744,17:19:38.357,22.745834,17:19:38.357,0.002311,123,51,74
17:19:38.358,4.291628,17:19:38.358,22.695182,17:19:38.358,0.002311,123,51,74
17:19:38.359,4.274744,17:19:38.359,22.745834,17:19:38.359,0.000996,123,51,74
17:19:38.360,4.274744,17:19:38.360,22.864022,17:19:38.360,0.00264,123,51,74
17:19:38.361,4.224092,17:19:38.361,22.745834,17:19:38.361,0.001982,123,51,74
17:19:38.362,4.25786,17:19:38.362,22.712066,17:19:38.362,0.004284,123,51,74
17:19:38.363,4.156556,17:19:38.363,22.880906,17:19:38.363,0.002311,123,51,74
17:19:38.364,4.190324,17:19:38.364,22.779602,17:19:38.364,0.003626,123,51,74
17:19:38.365,4.17344,17:19:38.365,22.661414,17:19:38.365,0.004284,123,51,74
17:19:38.366,4.240976,17:19:38.366,22.644531,17:19:38.366,0.002311,123,51,74
17:19:38.367,4.190324,17:19:38.367,22.779602,17:19:38.367,0.000996,123,51,74
