Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:04:35.354,59.9075,16:04:35.354,49.236818,16:04:35.354,6.119598,123,48,69
16:04:35.355,61.528363,16:04:35.355,49.304354,16:04:35.355,6.131106,123,48,69
16:04:35.356,63.064806,16:04:35.356,49.490078,16:04:35.356,6.137682,123,48,69
16:04:35.357,63.824585,16:04:35.357,49.439426,16:04:35.357,6.138011,123,48,69
16:04:35.358,64.432409,16:04:35.358,49.152398,16:04:35.358,6.137353,123,48,69
16:04:35.359,65.563636,16:04:35.359,49.118631,16:04:35.359,6.137025,123,48,69
16:04:35.360,66.813051,16:04:35.360,49.422542,16:04:35.360,6.135709,123,48,69
16:04:35.361,68.315726,16:04:35.361,49.473194,16:04:35.361,6.135381,123,48,69
16:04:35.362,69.717097,16:04:35.362,49.574498,16:04:35.362,6.133408,123,48,69
16:04:35.363,71.202888,16:04:35.363,49.608266,16:04:35.363,6.134394,123,48,69
16:04:35.364,72.958822,16:04:35.364,49.96283,16:04:35.364,6.134723,123,48,69
16:04:35.365,74.613453,16:04:35.365,50.097902,16:04:35.365,6.123215,123,48,69
16:04:35.366,75.710912,16:04:35.366,49.760222,16:04:35.366,6.111378,123,48,69
16:04:35.367,76.386272,16:04:35.367,49.810874,16:04:35.367,6.107762,123,48,69
16:04:35.368,76.571995,16:04:35.368,50.097902,16:04:35.368,6.110392,123,48,69
16:04:35.369,76.183664,16:04:35.369,50.317394,16:04:35.369,6.113022,123,48,69
16:04:35.370,74.680989,16:04:35.370,50.317394,16:04:35.370,6.117626,123,48,69
16:04:35.371,72.975706,16:04:35.371,50.55377,16:04:35.371,6.136696,123,48,69
16:04:35.372,70.814556,16:04:35.372,50.942101,16:04:35.372,6.140313,123,48,69
16:04:35.373,68.028698,16:04:35.373,51.347317,16:04:35.373,6.138011,123,48,69
16:04:35.374,65.107768,16:04:35.374,51.279781,16:04:35.374,6.130449,123,48,69
16:04:35.375,63.385602,16:04:35.375,51.347317,16:04:35.375,6.126174,123,48,69
16:04:35.376,62.40633,16:04:35.376,51.516157,16:04:35.376,6.121242,123,48,69
16:04:35.377,62.06865,16:04:35.377,51.482389,16:04:35.377,6.118612,123,48,69
16:04:35.378,62.440098,16:04:35.378,51.364201,16:04:35.378,6.117954,123,48,69
16:04:35.379,63.554441,16:04:35.379,51.566809,16:04:35.379,6.117297,123,48,69
16:04:35.380,65.310376,16:04:35.380,51.752533,16:04:35.380,6.118283,123,48,69
16:04:35.381,67.184499,16:04:35.381,52.157749,16:04:35.381,6.120256,123,48,69
16:04:35.382,68.636522,16:04:35.382,51.972025,16:04:35.382,6.120585,123,48,69
16:04:35.383,69.885937,16:04:35.383,52.123981,16:04:35.383,6.118612,123,48,69
16:04:35.384,70.595064,16:04:35.384,52.259053,16:04:35.384,6.118612,123,48,69
16:04:35.385,70.274269,16:04:35.385,52.71492,16:04:35.385,6.120914,123,48,69
16:04:35.386,68.75471,16:04:35.386,52.6305,16:04:35.386,6.114338,123,48,69
16:04:35.387,67.066311,16:04:35.387,52.985064,16:04:35.387,6.103159,123,48,69
16:04:35.388,65.24284,16:04:35.388,53.576004,16:04:35.388,6.098884,123,48,69
16:04:35.389,63.098574,16:04:35.389,54.285131,16:04:35.389,6.103159,123,48,69
16:04:35.390,60.869887,16:04:35.390,54.572159,16:04:35.390,6.106118,123,48,69
16:04:35.391,59.029533,16:04:35.391,55.264403,16:04:35.391,6.109734,123,48,69
16:04:35.392,57.695697,16:04:35.392,56.260558,16:04:35.392,6.120914,123,48,69
16:04:35.393,56.463166,16:04:35.393,57.341134,16:04:35.393,6.138997,123,48,69
16:04:35.394,55.618967,16:04:35.394,58.016493,16:04:35.394,6.13834,123,48,69
16:04:35.395,55.517663,16:04:35.395,58.269753,16:04:35.395,6.136696,123,48,69
16:04:35.396,55.922878,16:04:35.396,58.320405,16:04:35.396,6.133737,123,48,69
16:04:35.397,57.32425,16:04:35.397,58.387941,16:04:35.397,0.822335,123,48,69
16:04:35.398,58.387941,16:04:35.398,57.678813,16:04:35.398,0.59382,123,48,69
16:04:35.399,59.755544,16:04:35.399,57.341134,16:04:35.399,0.26272,123,48,69
16:04:35.400,61.528363,16:04:35.400,56.98657,16:04:35.400,-0.025966,123,48,69
16:04:35.401,63.470022,16:04:35.401,56.868382,16:04:35.401,-0.173925,123,48,69
16:04:35.402,64.618133,16:04:35.402,56.632006,16:04:35.402,-0.24659,123,48,69
16:04:35.403,65.783128,16:04:35.403,56.530702,16:04:35.403,-0.294923,123,48,69
16:04:35.404,66.306531,16:04:35.404,56.800846,16:04:35.404,-0.330433,123,48,69
16:04:35.405,66.17146,16:04:35.405,57.476206,16:04:35.405,-0.355422,123,48,69
16:04:35.406,64.499945,16:04:35.406,57.915189,16:04:35.406,-0.373506,123,48,69
16:04:35.407,62.389446,16:04:35.407,58.404825,16:04:35.407,-0.381397,123,48,69
16:04:35.408,60.211412,16:04:35.408,58.911345,16:04:35.408,-0.380082,123,48,69
16:04:35.409,57.594393,16:04:35.409,59.856848,16:04:35.409,-0.363971,123,48,69
16:04:35.410,54.538391,16:04:35.410,60.464672,16:04:35.410,-0.328789,123,48,69
16:04:35.411,51.516157,16:04:35.411,60.768583,16:04:35.411,-0.307089,123,48,69
16:04:35.412,48.139359,16:04:35.412,60.667279,16:04:35.412,-0.270921,123,48,69
16:04:35.413,44.745677,16:04:35.413,60.278948,16:04:35.413,-0.233438,123,48,69
16:04:35.414,40.828591,16:04:35.414,59.350328,16:04:35.414,-0.192996,123,48,69
16:04:35.415,37.586864,16:04:35.415,58.506129,16:04:35.415,-0.151567,123,48,69
16:04:35.416,35.628321,16:04:35.416,57.898305,16:04:35.416,-0.108823,123,48,69
16:04:35.417,34.716586,16:04:35.417,58.084029,16:04:35.417,-0.067723,123,48,69
16:04:35.418,35.020498,16:04:35.418,57.746349,16:04:35.418,-0.029911,123,48,69
16:04:35.419,36.489405,16:04:35.419,57.965841,16:04:35.419,0.000996,123,48,69
16:04:35.420,38.41418,16:04:35.420,58.151565,16:04:35.420,0.000996,123,48,69
16:04:35.421,39.731131,16:04:35.421,59.029533,16:04:35.421,0.002311,123,48,69
16:04:35.422,40.524679,16:04:35.422,59.890616,16:04:35.422,0.003297,123,48,69
16:04:35.423,40.946779,16:04:35.423,61.004959,16:04:35.423,0.001653,123,48,69
