Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
17:01:31.787,5.912492,17:01:31.787,65.107768,17:01:31.787,0.004941,135,51,74
17:01:31.788,5.642348,17:01:31.788,64.98958,17:01:31.788,0.002311,135,51,74
17:01:31.789,5.372204,17:01:31.789,64.888277,17:01:31.789,0.00264,135,51,74
17:01:31.790,5.135828,17:01:31.790,65.15842,17:01:31.790,0.002311,135,51,74
17:01:31.791,5.085176,17:01:31.791,64.888277,17:01:31.791,0.002311,135,51,74
17:01:31.792,5.10206,17:01:31.792,64.550597,17:01:31.792,0.002311,135,51,74
17:01:31.793,5.254016,17:01:31.793,64.550597,17:01:31.793,0.001653,135,51,74
17:01:31.794,5.60858,17:01:31.794,64.803857,17:01:31.794,0.001653,135,51,74
17:01:31.795,5.94626,17:01:31.795,64.516829,17:01:31.795,0.002311,135,51,74
17:01:31.796,6.334592,17:01:31.796,64.415525,17:01:31.796,0.001653,135,51,74
17:01:31.797,6.689155,17:01:31.797,64.263569,17:01:31.797,0.001653,135,51,74
17:01:31.798,6.824227,17:01:31.798,64.635017,17:01:31.798,0.002969,135,51,74
17:01:31.799,7.128139,17:01:31.799,64.331105,17:01:31.799,0.002969,135,51,74
17:01:31.800,7.432051,17:01:31.800,64.263569,17:01:31.800,0.002969,135,51,74
17:01:31.801,7.752847,17:01:31.801,64.179149,17:01:31.801,0.003626,135,51,74
17:01:31.802,7.972339,17:01:31.802,64.499945,17:01:31.802,0.001653,135,51,74
17:01:31.803,8.360671,17:01:31.803,64.347989,17:01:31.803,0.002969,135,51,74
17:01:31.804,8.597047,17:01:31.804,64.212917,17:01:31.804,0.001982,135,51,74
17:01:31.805,8.698351,17:01:31.805,64.162265,17:01:31.805,0.002969,135,51,74
17:01:31.806,8.850307,17:01:31.806,64.466177,17:01:31.806,0.002311,135,51,74
17:01:31.807,8.816539,17:01:31.807,64.280453,17:01:31.807,0.002969,135,51,74
17:01:31.808,8.799655,17:01:31.808,64.044077,17:01:31.808,0.001982,135,51,74
17:01:31.809,8.749003,17:01:31.809,64.027193,17:01:31.809,0.001653,135,51,74
17:01:31.810,8.664583,17:01:31.810,64.263569,17:01:31.810,0.002311,135,51,74
17:01:31.811,8.630815,17:01:31.811,63.942773,17:01:31.811,0.003297,135,51,74
17:01:31.812,8.563279,17:01:31.812,63.723281,17:01:31.812,0.001325,135,51,74
17:01:31.813,8.411323,17:01:31.813,63.554441,17:01:31.813,0.001653,135,51,74
17:01:31.814,8.191831,17:01:31.814,63.757049,17:01:31.814,0.003297,135,51,74
17:01:31.815,8.090527,17:01:31.815,63.385602,17:01:31.815,0.002311,135,51,74
17:01:31.816,7.752847,17:01:31.816,63.233646,17:01:31.816,0.003297,135,51,74
17:01:31.817,7.533355,17:01:31.817,63.08169,17:01:31.817,0.001982,135,51,74
17:01:31.818,7.212559,17:01:31.818,63.385602,17:01:31.818,0.001325,135,51,74
17:01:31.819,7.043719,17:01:31.819,63.132342,17:01:31.819,0.000996,135,51,74
17:01:31.820,6.874879,17:01:31.820,62.929734,17:01:31.820,0.001325,135,51,74
17:01:31.821,6.689155,17:01:31.821,62.929734,17:01:31.821,0.001982,135,51,74
17:01:31.822,6.469664,17:01:31.822,63.233646,17:01:31.822,0.003297,135,51,74
17:01:31.823,6.419012,17:01:31.823,63.064806,17:01:31.823,0.001325,135,51,74
17:01:31.824,6.28394,17:01:31.824,62.980386,17:01:31.824,0.001982,135,51,74
17:01:31.825,6.1151,17:01:31.825,62.980386,17:01:31.825,0.004612,135,51,74
17:01:31.826,6.047564,17:01:31.826,63.182994,17:01:31.826,0.001653,135,51,74
17:01:31.827,6.03068,17:01:31.827,62.99727,17:01:31.827,0.002969,135,51,74
17:01:31.828,6.216404,17:01:31.828,62.811546,17:01:31.828,0.002311,135,51,74
17:01:31.829,6.469664,17:01:31.829,62.811546,17:01:31.829,0.001982,135,51,74
17:01:31.830,6.554084,17:01:31.830,62.946618,17:01:31.830,0.001325,135,51,74
17:01:31.831,6.756691,17:01:31.831,62.862198,17:01:31.831,0.001653,135,51,74
17:01:31.832,6.942415,17:01:31.832,62.40633,17:01:31.832,0.002311,135,51,74
17:01:31.833,7.026835,17:01:31.833,62.389446,17:01:31.833,0.002311,135,51,74
17:01:31.834,7.111255,17:01:31.834,62.625822,17:01:31.834,0.002311,135,51,74
17:01:31.835,7.280095,17:01:31.835,62.40633,17:01:31.835,0.001653,135,51,74
17:01:31.836,7.584007,17:01:31.836,62.169954,17:01:31.836,0.001325,135,51,74
17:01:31.837,7.837267,17:01:31.837,62.085534,17:01:31.837,0.001982,135,51,74
17:01:31.838,8.006107,17:01:31.838,62.40633,17:01:31.838,0.001653,135,51,74
17:01:31.839,8.208715,17:01:31.839,62.23749,17:01:31.839,0.001653,135,51,74
17:01:31.840,8.259367,17:01:31.840,62.034882,17:01:31.840,0.001653,135,51,74
17:01:31.841,8.208715,17:01:31.841,61.950463,17:01:31.841,0.000667,135,51,74
17:01:31.842,8.141179,17:01:31.842,62.355678,17:01:31.842,0.001325,135,51,74
17:01:31.843,8.006107,17:01:31.843,62.23749,17:01:31.843,0.003626,135,51,74
17:01:31.844,7.921687,17:01:31.844,61.984231,17:01:31.844,0.001653,135,51,74
17:01:31.845,7.887919,17:01:31.845,61.950463,17:01:31.845,0.004612,135,51,74
17:01:31.846,7.752847,17:01:31.846,62.186838,17:01:31.846,0.000996,135,51,74
17:01:31.847,7.735963,17:01:31.847,62.119302,17:01:31.847,0.001982,135,51,74
17:01:31.848,7.550239,17:01:31.848,61.832275,17:01:31.848,0.000996,135,51,74
17:01:31.849,7.415167,17:01:31.849,61.832275,17:01:31.849,0.001982,135,51,74
17:01:31.850,7.077487,17:01:31.850,62.051766,17:01:31.850,0.002311,135,51,74
17:01:31.851,6.925531,17:01:31.851,62.017999,17:01:31.851,0.002311,135,51,74
17:01:31.852,6.706039,17:01:31.852,61.764739,17:01:31.852,0.001982,135,51,74
17:01:31.853,6.570967,17:01:31.853,61.730971,17:01:31.853,0.002311,135,51,74
17:01:31.854,6.469664,17:01:31.854,61.916695,17:01:31.854,0.002311,135,51,74
17:01:31.855,6.435896,17:01:31.855,62.001115,17:01:31.855,0.002311,135,51,74
17:01:31.856,6.419012,17:01:31.856,61.730971,17:01:31.856,0.00264,135,51,74
17:01:31.857,6.435896,17:01:31.857,61.764739,17:01:31.857,0.002311,135,51,74
17:01:31.858,6.334592,17:01:31.858,62.06865,17:01:31.858,0.002969,135,51,74
17:01:31.859,6.351476,17:01:31.859,62.15307,17:01:31.859,0.001982,135,51,74
17:01:31.860,6.419012,17:01:31.860,61.714087,17:01:31.860,0.002969,135,51,74
17:01:31.861,6.419012,17:01:31.861,61.714087,17:01:31.861,0.002311,135,51,74
