Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
17:16:36.824,44.137853,17:16:36.824,23.48873,17:16:36.824,5.081586,132,42,61
17:16:36.825,45.826252,17:16:36.825,23.57315,17:16:36.825,5.080271,132,42,61
17:16:36.826,47.413347,17:16:36.826,23.708222,17:16:36.826,5.085203,132,42,61
17:16:36.827,48.679647,17:16:36.827,23.927714,17:16:36.827,5.0806,132,42,61
17:16:36.828,49.726454,17:16:36.828,24.231626,17:16:36.828,5.081257,132,42,61
17:16:36.829,51.161593,17:16:36.829,24.451118,17:16:36.829,5.087176,132,42,61
17:16:36.830,52.394125,17:16:36.830,24.721262,17:16:36.830,5.106903,132,42,61
17:16:36.831,52.478545,17:16:36.831,25.00829,17:16:36.831,5.108547,132,42,61
17:16:36.832,48.561459,17:16:36.832,23.590034,17:16:36.832,-2.683975,132,42,61
17:16:36.833,49.777106,17:16:36.833,25.599229,17:16:36.833,0.787482,132,42,61
17:16:36.834,48.375735,17:16:36.834,26.021329,17:16:36.834,0.531677,132,42,61
17:16:36.835,46.805524,17:16:36.835,26.494081,17:16:36.835,0.276858,132,42,61
17:16:36.836,45.809368,17:16:36.836,27.068137,17:16:36.836,0.041767,132,42,61
17:16:36.837,45.252197,17:16:36.837,27.794149,17:16:36.837,-0.087122,132,42,61
17:16:36.838,45.60676,17:16:36.838,28.553928,17:16:36.838,-0.102247,132,42,61
17:16:36.839,46.754872,17:16:36.839,29.1111,17:16:36.839,-0.132497,132,42,61
17:16:36.840,48.190011,17:16:36.840,29.70204,17:16:36.840,-0.127236,132,42,61
17:16:36.841,49.45631,17:16:36.841,29.972184,17:16:36.841,-0.099946,132,42,61
17:16:36.842,50.536886,17:16:36.842,30.191676,17:16:36.842,-0.067066,132,42,61
17:16:36.843,50.46935,17:16:36.843,30.816383,17:16:36.843,-0.051941,132,42,61
17:16:36.844,50.13167,17:16:36.844,31.154063,17:16:36.844,-0.036159,132,42,61
17:16:36.845,48.645879,17:16:36.845,30.917687,17:16:36.845,-0.0138,132,42,61
17:16:36.846,46.248352,17:16:36.846,30.20856,17:16:36.846,-0.002621,132,42,61
17:16:36.847,43.091046,17:16:36.847,29.668272,17:16:36.847,0.003297,132,42,61
17:16:36.848,39.106424,17:16:36.848,29.229288,17:16:36.848,0.003626,132,42,61
17:16:36.849,34.632166,17:16:36.849,28.739652,17:16:36.849,0.000996,132,42,61
17:16:36.850,30.394284,17:16:36.850,28.368204,17:16:36.850,0.001653,132,42,61
17:16:36.851,26.747341,17:16:36.851,28.368204,17:16:36.851,0.002311,132,42,61
17:16:36.852,24.197858,17:16:36.852,28.43574,17:16:36.852,0.000667,132,42,61
17:16:36.853,22.948442,17:16:36.853,28.01364,17:16:36.853,0.001325,132,42,61
17:16:36.854,22.864022,17:16:36.854,28.01364,17:16:36.854,0.002311,132,42,61
17:16:36.855,23.74199,17:16:36.855,28.486392,17:16:36.855,0.004284,132,42,61
17:16:36.856,25.413505,17:16:36.856,29.431896,17:16:36.856,0.000996,132,42,61
17:16:36.857,27.101905,17:16:36.857,30.107256,17:16:36.857,-0.000319,132,42,61
17:16:36.858,29.060448,17:16:36.858,31.052759,17:16:36.858,0.002311,132,42,61
17:16:36.859,30.3774,17:16:36.859,32.048915,17:16:36.859,0.00264,132,42,61
17:16:36.860,31.255367,17:16:36.860,33.180142,17:16:36.860,0.002311,132,42,61
17:16:36.861,31.339787,17:16:36.861,33.838618,17:16:36.861,0.003297,132,42,61
17:16:36.862,30.799499,17:16:36.862,34.05811,17:16:36.862,0.001653,132,42,61
17:16:36.863,30.191676,17:16:36.863,33.855502,17:16:36.863,0.002311,132,42,61
17:16:36.864,29.02668,17:16:36.864,33.906154,17:16:36.864,0.001653,132,42,61
17:16:36.865,27.017485,17:16:36.865,33.500938,17:16:36.865,0.001982,132,42,61
17:16:36.866,24.383582,17:16:36.866,33.230794,17:16:36.866,0.002969,132,42,61
17:16:36.867,21.124971,17:16:36.867,32.555435,17:16:36.867,0.001325,132,42,61
17:16:36.868,18.20404,17:16:36.868,31.913843,17:16:36.868,0.00264,132,42,61
17:16:36.869,15.451949,17:16:36.869,31.018991,17:16:36.869,0.000667,132,42,61
17:16:36.870,13.527174,17:16:36.870,30.090372,17:16:36.870,0.000996,132,42,61
17:16:36.871,12.767394,17:16:36.871,29.330592,17:16:36.871,0.001982,132,42,61
17:16:36.872,12.480366,17:16:36.872,28.925376,17:16:36.872,0.00264,132,42,61
17:16:36.873,13.17261,17:16:36.873,28.705884,17:16:36.873,0.001982,132,42,61
17:16:36.874,14.202533,17:16:36.874,28.925376,17:16:36.874,0.000009,132,42,61
17:16:36.875,15.266225,17:16:36.875,29.44878,17:16:36.875,0.00264,132,42,61
17:16:36.876,16.194845,17:16:36.876,30.174792,17:16:36.876,0.000338,132,42,61
17:16:36.877,16.464989,17:16:36.877,30.512471,17:16:36.877,0.00264,132,42,61
17:16:36.878,16.464989,17:16:36.878,31.035875,17:16:36.878,0.002311,132,42,61
17:16:36.879,16.144193,17:16:36.879,31.542395,17:16:36.879,0.002311,132,42,61
17:16:36.880,15.907817,17:16:36.880,32.167103,17:16:36.880,0.00264,132,42,61
17:16:36.881,15.316877,17:16:36.881,32.403479,17:16:36.881,0.001653,132,42,61
17:16:36.882,14.573981,17:16:36.882,32.808695,17:16:36.882,0.002311,132,42,61
17:16:36.883,13.864853,17:16:36.883,32.943766,17:16:36.883,0.003626,132,42,61
17:16:36.884,12.953118,17:16:36.884,33.12949,17:16:36.884,0.001982,132,42,61
17:16:36.885,11.940078,17:16:36.885,32.909998,17:16:36.885,0.001982,132,42,61
17:16:36.886,10.859502,17:16:36.886,32.420363,17:16:36.886,0.00264,132,42,61
17:16:36.887,9.998419,17:16:36.887,31.896959,17:16:36.887,0.001653,132,42,61
17:16:36.888,9.593203,17:16:36.888,31.626815,17:16:36.888,0.003955,132,42,61
17:16:36.889,9.660739,17:16:36.889,31.289135,17:16:36.889,0.003297,132,42,61
17:16:36.890,10.032187,17:16:36.890,30.985223,17:16:36.890,0.003297,132,42,61
17:16:36.891,10.842618,17:16:36.891,30.867035,17:16:36.891,0.00264,132,42,61
17:16:36.892,11.855658,17:16:36.892,30.968339,17:16:36.892,0.003626,132,42,61
17:16:36.893,12.716742,17:16:36.893,30.934571,17:16:36.893,0.001653,132,42,61
17:16:36.894,13.493406,17:16:36.894,30.867035,17:16:36.894,0.001653,132,42,61
17:16:36.895,13.881737,17:16:36.895,31.002107,17:16:36.895,0.001653,132,42,61
17:16:36.896,13.34145,17:16:36.896,31.238483,17:16:36.896,0.002311,132,42,61
17:16:36.897,10.960806,17:16:36.897,31.322903,17:16:36.897,0.000996,132,42,61
17:16:36.898,7.516471,17:16:36.898,31.660583,17:16:36.898,0.001982,132,42,61
17:16:36.899,4.274744,17:16:36.899,31.930727,17:16:36.899,0.001325,132,42,61
17:16:36.900,1.286277,17:16:36.900,32.403479,17:16:36.900,0.002311,132,42,61
17:16:36.901,-1.145019,17:16:36.901,32.369711,17:16:36.901,0.001982,132,42,61
17:16:36.902,-2.63081,17:16:36.902,32.504783,17:16:36.902,0.001653,132,42,61
17:16:36.903,-3.187982,17:16:36.903,32.352827,17:16:36.903,0.00264,132,42,61
17:16:36.904,-3.323054,17:16:36.904,32.471015,17:16:36.904,0.00264,132,42,61
17:16:36.905,-3.323054,17:16:36.905,32.285291,17:16:36.905,0.002311,132,42,61
17:16:36.906,-3.323054,17:16:36.906,32.133335,17:16:36.906,0.002311,132,42,61
17:16:36.907,-3.22175,17:16:36.907,32.082683,17:16:36.907,0.002311,132,42,61
17:16:36.908,-2.900954,17:16:36.908,32.234639,17:16:36.908,0.001653,132,42,61
17:16:36.909,-1.904798,17:16:36.909,31.947611,17:16:36.909,0.002311,132,42,61
17:16:36.910,0.003093,17:16:36.910,31.728119,17:16:36.910,0.003955,132,42,61
17:16:36.911,2.501925,17:16:36.911,31.474859,17:16:36.911,0.001325,132,42,61
17:16:36.912,4.831916,17:16:36.912,31.356671,17:16:36.912,0.002311,132,42,61
17:16:36.913,6.993067,17:16:36.913,31.204715,17:16:36.913,0.00264,132,42,61
17:16:36.914,9.019147,17:16:36.914,31.103411,17:16:36.914,0.00264,132,42,61
