Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
16:01:37.412,4.696844,16:01:37.412,49.219934,16:01:37.412,0.002969,102,36,52
16:01:37.413,4.730612,16:01:37.413,49.219934,16:01:37.413,0.000667,102,36,52
16:01:37.414,4.76438,16:01:37.414,49.017327,16:01:37.414,0.001982,102,36,52
16:01:37.415,4.815032,16:01:37.415,49.000443,16:01:37.415,0.002311,102,36,52
16:01:37.416,4.747496,16:01:37.416,49.101747,16:01:37.416,0.0079,102,36,52
16:01:37.417,4.781264,16:01:37.417,49.236818,16:01:37.417,0.012832,102,36,52
16:01:37.418,4.831916,16:01:37.418,48.983559,16:01:37.418,0.01612,102,36,52
16:01:37.419,4.798148,16:01:37.419,48.983559,16:01:37.419,0.014476,102,36,52
16:01:37.420,4.747496,16:01:37.420,49.067979,16:01:37.420,0.01349,102,36,52
16:01:37.421,4.696844,16:01:37.421,49.118631,16:01:37.421,0.01086,102,36,52
16:01:37.422,4.696844,16:01:37.422,48.848487,16:01:37.422,0.004612,102,36,52
16:01:37.423,4.747496,16:01:37.423,48.848487,16:01:37.423,0.002969,102,36,52
16:01:37.424,4.612424,16:01:37.424,48.916023,16:01:37.424,0.001653,102,36,52
16:01:37.425,4.663076,16:01:37.425,49.152398,16:01:37.425,0.001653,102,36,52
16:01:37.426,4.747496,16:01:37.426,48.831603,16:01:37.426,0.001982,102,36,52
16:01:37.427,4.747496,16:01:37.427,48.848487,16:01:37.427,0.003297,102,36,52
16:01:37.428,4.798148,16:01:37.428,48.966675,16:01:37.428,0.002311,102,36,52
16:01:37.429,4.747496,16:01:37.429,49.135515,16:01:37.429,0.00264,102,36,52
16:01:37.430,4.831916,16:01:37.430,48.865371,16:01:37.430,0.001325,102,36,52
16:01:37.431,4.8488,16:01:37.431,48.899139,16:01:37.431,0.003297,102,36,52
16:01:37.432,4.76438,16:01:37.432,48.916023,16:01:37.432,0.001325,102,36,52
16:01:37.433,4.798148,16:01:37.433,48.983559,16:01:37.433,0.001982,102,36,52
16:01:37.434,4.865684,16:01:37.434,48.797835,16:01:37.434,0.003626,102,36,52
16:01:37.435,4.798148,16:01:37.435,48.747183,16:01:37.435,0.002311,102,36,52
16:01:37.436,4.815032,16:01:37.436,48.831603,16:01:37.436,0.00264,102,36,52
16:01:37.437,4.815032,16:01:37.437,49.084863,16:01:37.437,0.001982,102,36,52
16:01:37.438,4.798148,16:01:37.438,48.764067,16:01:37.438,0.002311,102,36,52
16:01:37.439,4.747496,16:01:37.439,48.527691,16:01:37.439,0.00264,102,36,52
16:01:37.440,4.713728,16:01:37.440,48.899139,16:01:37.440,0.001982,102,36,52
16:01:37.441,4.696844,16:01:37.441,48.932907,16:01:37.441,0.001325,102,36,52
16:01:37.442,4.696844,16:01:37.442,48.713415,16:01:37.442,0.001653,102,36,52
16:01:37.443,4.815032,16:01:37.443,48.628995,16:01:37.443,0.001982,102,36,52
16:01:37.444,4.67996,16:01:37.444,48.747183,16:01:37.444,0.002969,102,36,52
16:01:37.445,4.713728,16:01:37.445,48.899139,16:01:37.445,0.001982,102,36,52
16:01:37.446,4.781264,16:01:37.446,48.747183,16:01:37.446,0.001325,102,36,52
16:01:37.447,4.67996,16:01:37.447,48.645879,16:01:37.447,0.001325,102,36,52
16:01:37.448,4.696844,16:01:37.448,48.662763,16:01:37.448,0.006256,102,36,52
16:01:37.449,4.67996,16:01:37.449,48.899139,16:01:37.449,1.859037,102,36,52
