Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0,SBP,DBP,MBP
17:06:29.664,6.857995,17:06:29.664,61.308871,17:06:29.664,0.003297,136,51,73
17:06:29.665,6.857995,17:06:29.665,61.629667,17:06:29.665,0.00264,136,51,73
17:06:29.666,6.857995,17:06:29.666,61.443943,17:06:29.666,0.002969,136,51,73
17:06:29.667,6.807343,17:06:29.667,61.342639,17:06:29.667,0.001653,136,51,73
17:06:29.668,6.874879,17:06:29.668,61.258219,17:06:29.668,0.001653,136,51,73
17:06:29.669,6.722923,17:06:29.669,61.595899,17:06:29.669,0.000667,136,51,73
17:06:29.670,6.706039,17:06:29.670,61.308871,17:06:29.670,0.001653,136,51,73
17:06:29.671,6.638503,17:06:29.671,61.156915,17:06:29.671,0.004284,136,51,73
17:06:29.672,6.554084,17:06:29.672,61.072495,17:06:29.672,0.001982,136,51,73
17:06:29.673,6.419012,17:06:29.673,61.443943,17:06:29.673,0.002311,136,51,73
17:06:29.674,6.419012,17:06:29.674,61.106263,17:06:29.674,0.002969,136,51,73
17:06:29.675,6.334592,17:06:29.675,60.971191,17:06:29.675,0.00264,136,51,73
17:06:29.676,6.28394,17:06:29.676,60.920539,17:06:29.676,0.003297,136,51,73
17:06:29.677,6.216404,17:06:29.677,61.140031,17:06:29.677,0.00264,136,51,73
17:06:29.678,6.182636,17:06:29.678,61.038727,17:06:29.678,0.002311,136,51,73
17:06:29.679,6.216404,17:06:29.679,60.869887,17:06:29.679,0.001325,136,51,73
17:06:29.680,6.216404,17:06:29.680,60.819235,17:06:29.680,0.000338,136,51,73
17:06:29.681,6.098216,17:06:29.681,61.123147,17:06:29.681,0.001982,136,51,73
17:06:29.682,6.182636,17:06:29.682,60.853003,17:06:29.682,0.00264,136,51,73
17:06:29.683,6.216404,17:06:29.683,60.785467,17:06:29.683,0.00264,136,51,73
17:06:29.684,6.250172,17:06:29.684,60.853003,17:06:29.684,0.001982,136,51,73
17:06:29.685,6.216404,17:06:29.685,61.089379,17:06:29.685,0.003297,136,51,73
17:06:29.686,6.351476,17:06:29.686,60.802351,17:06:29.686,0.001653,136,51,73
17:06:29.687,6.351476,17:06:29.687,60.785467,17:06:29.687,0.001653,136,51,73
17:06:29.688,6.385244,17:06:29.688,60.717931,17:06:29.688,0.00264,136,51,73
17:06:29.689,6.351476,17:06:29.689,60.988075,17:06:29.689,0.002311,136,51,73
17:06:29.690,6.419012,17:06:29.690,60.836119,17:06:29.690,0.000996,136,51,73
