Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
13:40:17.126,19.183312,13:40:17.126,58.607433,13:40:17.126,0.001325
13:40:17.127,18.896284,13:40:17.127,58.438593,13:40:17.127,0.001653
13:40:17.128,18.71056,13:40:17.128,58.100913,13:40:17.128,0.002311
13:40:17.129,18.744328,13:40:17.129,57.999609,13:40:17.129,0.00264
13:40:17.130,18.744328,13:40:17.130,58.134681,13:40:17.130,0.003955
13:40:17.131,18.828748,13:40:17.131,58.084029,13:40:17.131,0.002969
13:40:17.132,18.980704,13:40:17.132,58.235985,13:40:17.132,0.002969
13:40:17.133,18.96382,13:40:17.133,58.404825,13:40:17.133,0.003297
13:40:17.134,19.267732,13:40:17.134,58.759389,13:40:17.134,0.00264
13:40:17.135,19.47034,13:40:17.135,58.742505,13:40:17.135,0.00264
13:40:17.136,19.740484,13:40:17.136,58.641201,13:40:17.136,0.004284
13:40:17.137,19.926207,13:40:17.137,58.455477,13:40:17.137,0.003297
13:40:17.138,20.230119,13:40:17.138,58.742505,13:40:17.138,0.004284
13:40:17.139,20.010627,13:40:17.139,58.539897,13:40:17.139,0.005928
13:40:17.140,18.828748,13:40:17.140,58.404825,13:40:17.140,0.001653
13:40:17.141,15.620789,13:40:17.141,58.303521,13:40:17.141,0.001982
13:40:17.142,9.913999,13:40:17.142,58.472361,13:40:17.142,0.001653
13:40:17.143,4.34228,13:40:17.143,58.151565,13:40:17.143,0.002311
13:40:17.144,-0.503427,13:40:17.144,57.797001,13:40:17.144,0.001982
13:40:17.145,-3.120446,13:40:17.145,57.459322,13:40:17.145,0.003297
13:40:17.146,-3.373706,13:40:17.146,57.577509,13:40:17.146,0.003955
13:40:17.147,-3.424358,13:40:17.147,57.290482,13:40:17.147,0.001325
13:40:17.148,-3.407474,13:40:17.148,56.834614,13:40:17.148,0.003297
13:40:17.149,-3.424358,13:40:17.149,56.598238,13:40:17.149,0.00264
13:40:17.150,-3.39059,13:40:17.150,56.632006,13:40:17.150,0.002311
13:40:17.151,-3.407474,13:40:17.151,56.429398,13:40:17.151,0.002311
13:40:17.152,-3.424358,13:40:17.152,55.990414,13:40:17.152,0.003626
13:40:17.153,-3.407474,13:40:17.153,55.703387,13:40:17.153,0.003955
13:40:17.154,-3.424358,13:40:17.154,55.821575,13:40:17.154,0.003626
13:40:17.155,-3.407474,13:40:17.155,55.838459,13:40:17.155,0.003297
13:40:17.156,-3.424358,13:40:17.156,55.467011,13:40:17.156,0.00264
13:40:17.157,-3.39059,13:40:17.157,55.382591,13:40:17.157,0.001982
13:40:17.158,-3.373706,13:40:17.158,55.602083,13:40:17.158,0.002311
13:40:17.159,-3.289286,13:40:17.159,55.568315,13:40:17.159,0.002311
13:40:17.160,-2.681462,13:40:17.160,55.298171,13:40:17.160,0.001325
13:40:17.161,-0.554079,13:40:17.161,55.179983,13:40:17.161,0.001653
13:40:17.162,2.552577,13:40:17.162,55.467011,13:40:17.162,0.003626
13:40:17.163,5.828072,13:40:17.163,55.450127,13:40:17.163,0.002311
13:40:17.164,8.917843,13:40:17.164,55.213751,13:40:17.164,0.003297
13:40:17.165,11.720586,13:40:17.165,55.112447,13:40:17.165,0.00264
13:40:17.166,14.101229,13:40:17.166,55.179983,13:40:17.166,0.002311
13:40:17.167,15.975353,13:40:17.167,55.179983,13:40:17.167,0.003297
13:40:17.168,17.478028,13:40:17.168,54.724115,13:40:17.168,0.004612
13:40:17.169,18.406648,13:40:17.169,54.420203,13:40:17.169,0.00264
