Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
12:58:45.176,66.779283,12:58:45.176,36.624477,12:58:45.176,5.952898
12:58:45.177,66.070156,12:58:45.177,36.911505,12:58:45.177,5.902921
12:58:45.178,65.023348,12:58:45.178,37.164765,12:58:45.178,5.904565
12:58:45.179,63.621977,12:58:45.179,37.418024,12:58:45.179,5.916402
12:58:45.180,61.798507,12:58:45.180,37.772588,12:58:45.180,5.91969
12:58:45.181,59.130836,12:58:45.181,37.857008,12:58:45.181,5.932513
12:58:45.182,56.193022,12:58:45.182,37.958312,12:58:45.182,5.971311
12:58:45.183,53.407164,12:58:45.183,38.177804,12:58:45.183,5.965721
12:58:45.184,51.094057,12:58:45.184,38.481716,12:58:45.184,5.964077
12:58:45.185,49.405658,12:58:45.185,38.718092,12:58:45.185,5.968352
12:58:45.186,48.628995,12:58:45.186,39.25838,12:58:45.186,5.966379
12:58:45.187,48.764067,12:58:45.187,40.170115,12:58:45.187,5.958159
12:58:45.188,49.79399,12:58:45.188,41.402647,12:58:45.188,5.957502
12:58:45.189,51.330433,12:58:45.189,42.60141,12:58:45.189,5.92232
12:58:45.190,53.55912,12:58:45.190,44.222273,12:58:45.190,5.923307
12:58:45.191,55.669619,12:58:45.191,45.674296,12:58:45.191,5.928896
12:58:45.192,58.219101,12:58:45.192,46.87306,12:58:45.192,5.934486
12:58:45.193,59.806196,12:58:45.193,47.430231,12:58:45.193,5.966708
12:58:45.194,60.633511,12:58:45.194,47.12632,12:58:45.194,1.256349
12:58:45.195,60.650395,12:58:45.195,46.1977,12:58:45.195,1.001859
12:58:45.196,59.704892,12:58:45.196,45.252197,12:58:45.196,0.73882
12:58:45.197,57.830769,12:58:45.197,44.374229,12:58:45.197,0.473808
12:58:45.198,55.467011,12:58:45.198,43.665101,12:58:45.198,0.212413
12:58:45.199,52.782456,12:58:45.199,43.44561,12:58:45.199,-0.014129
12:58:45.200,51.313549,12:58:45.200,43.715753,12:58:45.200,-0.113426
12:58:45.201,50.570654,12:58:45.201,43.614449,12:58:45.201,-0.166363
12:58:45.202,51.195361,12:58:45.202,43.394958,12:58:45.202,-0.185104
12:58:45.203,52.191517,12:58:45.203,43.732637,12:58:45.203,-0.190694
12:58:45.204,53.525352,12:58:45.204,44.509301,12:58:45.204,-0.176884
12:58:45.205,55.179983,12:58:45.205,45.437921,12:58:45.205,-0.164061
12:58:45.206,57.07099,12:58:45.206,46.70422,12:58:45.206,-0.140717
12:58:45.207,57.290482,12:58:45.207,47.700375,12:58:45.207,-0.114084
12:58:45.208,55.602083,12:58:45.208,48.071823,12:58:45.208,-0.081862
12:58:45.209,51.853837,12:58:45.209,47.987403,12:58:45.209,-0.047995
12:58:45.210,46.501612,12:58:45.210,48.341967,12:58:45.210,-0.01939
12:58:45.211,40.642867,12:58:45.211,48.696531,12:58:45.211,0.004284
12:58:45.212,34.784122,12:58:45.212,48.983559,12:58:45.212,0.001325
12:58:45.213,29.398128,12:58:45.213,48.713415,12:58:45.213,0.003297
12:58:45.214,25.362854,12:58:45.214,48.426387,12:58:45.214,0.000667
12:58:45.215,22.931558,12:58:45.215,48.375735,12:58:45.215,0.001325
12:58:45.216,22.019823,12:58:45.216,48.223779,12:58:45.216,0.001982
12:58:45.217,23.117282,12:58:45.217,48.122475,12:58:45.217,0.000996
12:58:45.218,25.379738,12:58:45.218,48.206895,12:58:45.218,0.003955
12:58:45.219,27.743497,12:58:45.219,48.392619,12:58:45.219,0.001325
12:58:45.220,30.157908,12:58:45.220,48.510807,12:58:45.220,0.00264
12:58:45.221,32.183987,12:58:45.221,48.240663,12:58:45.221,0.001653
12:58:45.222,32.96065,12:58:45.222,48.291315,12:58:45.222,0.002311
12:58:45.223,33.332098,12:58:45.223,49.034211,12:58:45.223,0.002311
12:58:45.224,33.078838,12:58:45.224,49.827758,12:58:45.224,0.001982
12:58:45.225,32.285291,12:58:45.225,50.182322,12:58:45.225,0.002969
12:58:45.226,31.154063,12:58:45.226,50.064134,12:58:45.226,0.002969
12:58:45.227,29.61762,12:58:45.227,50.114786,12:58:45.227,0.003297
12:58:45.228,27.692845,12:58:45.228,50.317394,12:58:45.228,0.002311
12:58:45.229,26.257705,12:58:45.229,50.401814,12:58:45.229,0.004941
12:58:45.230,23.91083,12:58:45.230,50.452466,12:58:45.230,0.00264
12:58:45.231,20.989899,12:58:45.231,50.368046,12:58:45.231,0.002969
12:58:45.232,18.592372,12:58:45.232,50.182322,12:58:45.232,0.003297
12:58:45.233,16.752017,12:58:45.233,49.574498,12:58:45.233,0.00264
12:58:45.234,15.063617,12:58:45.234,48.848487,12:58:45.234,0.00264
12:58:45.235,14.438909,12:58:45.235,48.088707,12:58:45.235,0.00264
12:58:45.236,14.067461,12:58:45.236,47.700375,12:58:45.236,0.001982
12:58:45.237,14.253185,12:58:45.237,47.227624,12:58:45.237,0.00264
12:58:45.238,14.877893,12:58:45.238,46.974364,12:58:45.238,0.001982
12:58:45.239,15.806513,12:58:45.239,47.058784,12:58:45.239,0.001982
12:58:45.240,16.633829,12:58:45.240,47.548419,12:58:45.240,0.003626
12:58:45.241,17.089696,12:58:45.241,48.190011,12:58:45.241,0.001982
12:58:45.242,17.10658,12:58:45.242,48.764067,12:58:45.242,0.002311
12:58:45.243,17.258536,12:58:45.243,49.270586,12:58:45.243,0.002311
12:58:45.244,17.207884,12:58:45.244,49.895294,12:58:45.244,0.002311
12:58:45.245,16.954624,12:58:45.245,50.317394,12:58:45.245,0.001653
12:58:45.246,16.633829,12:58:45.246,50.671958,12:58:45.246,0.00264
12:58:45.247,16.532525,12:58:45.247,50.857682,12:58:45.247,0.003955
12:58:45.248,16.279265,12:58:45.248,51.009637,12:58:45.248,0.00264
12:58:45.249,16.110425,12:58:45.249,50.739494,12:58:45.249,0.00264
12:58:45.250,16.127309,12:58:45.250,50.165438,12:58:45.250,0.00264
12:58:45.251,16.228613,12:58:45.251,49.54073,12:58:45.251,0.002969
