Time,Voltage_1,Time 1,Voltage_2,Time 2,Voltage_0
12:27:34.520,1.691493,12:27:34.520,33.29833,12:27:34.520,0.001982
12:27:34.521,1.607073,12:27:34.521,33.264562,12:27:34.521,0.002311
12:27:34.522,1.674609,12:27:34.522,33.21391,12:27:34.522,0.00264
12:27:34.523,1.708377,12:27:34.523,33.078838,12:27:34.523,0.002969
12:27:34.524,1.556421,12:27:34.524,33.163258,12:27:34.524,0.00264
12:27:34.525,1.556421,12:27:34.525,33.180142,12:27:34.525,0.004941
12:27:34.526,1.607073,12:27:34.526,33.011302,12:27:34.526,0.003626
12:27:34.527,1.674609,12:27:34.527,33.078838,12:27:34.527,0.003626
12:27:34.528,1.556421,12:27:34.528,33.197026,12:27:34.528,0.002969
12:27:34.529,1.623957,12:27:34.529,33.180142,12:27:34.529,0.002969
12:27:34.530,1.623957,12:27:34.530,33.011302,12:27:34.530,0.004941
12:27:34.531,1.623957,12:27:34.531,33.011302,12:27:34.531,0.004941
12:27:34.532,1.556421,12:27:34.532,33.146374,12:27:34.532,0.003626
12:27:34.533,1.488885,12:27:34.533,33.163258,12:27:34.533,0.003297
12:27:34.534,1.607073,12:27:34.534,33.028186,12:27:34.534,0.003955
12:27:34.535,1.691493,12:27:34.535,33.011302,12:27:34.535,0.003626
12:27:34.536,1.590189,12:27:34.536,33.04507,12:27:34.536,0.003297
12:27:34.537,1.590189,12:27:34.537,33.163258,12:27:34.537,0.003626
12:27:34.538,1.742145,12:27:34.538,32.943766,12:27:34.538,0.003297
12:27:34.539,1.708377,12:27:34.539,33.028186,12:27:34.539,0.003297
12:27:34.540,1.607073,12:27:34.540,33.04507,12:27:34.540,0.001325
12:27:34.541,1.607073,12:27:34.541,33.163258,12:27:34.541,0.001982
12:27:34.542,1.674609,12:27:34.542,32.926882,12:27:34.542,0.003297
12:27:34.543,1.708377,12:27:34.543,32.909998,12:27:34.543,0.003297
